Gene1,Gene2,Type
g1233,g1281,+
g1485,g1281,+
g1499,g1281,+
g408,g1282,+
g1044,g1282,+
g1147,g1282,+
g535,g1283,+
g551,g1283,+
g562,g1283,+
g940,g1283,+
g946,g1283,+
g997,g1283,+
g1027,g1283,+
g1161,g1283,+
g1436,g1283,+
g1275,g1284,+
g1478,g1284,+
g19,g1285,+
g666,g1285,+
g927,g1285,+
g1415,g1285,+
g16,g1286,+
g30,g1286,+
g46,g1286,+
g58,g1286,+
g76,g1286,+
g112,g1286,+
g190,g1286,+
g200,g1286,+
g215,g1286,+
g243,g1286,+
g371,g1286,+
g442,g1286,+
g446,g1286,+
g501,g1286,+
g517,g1286,+
g519,g1286,+
g531,g1286,+
g592,g1286,+
g607,g1286,+
g621,g1286,+
g627,g1286,+
g642,g1286,+
g672,g1286,+
g703,g1286,+
g783,g1286,+
g791,g1286,+
g892,g1286,+
g941,g1286,+
g944,g1286,+
g1038,g1286,+
g1040,g1286,+
g1062,g1286,+
g1125,g1286,+
g1152,g1286,+
g1156,g1286,+
g1195,g1286,+
g1202,g1286,+
g1203,g1286,+
g1204,g1286,+
g1241,g1286,+
g1254,g1286,+
g1272,g1286,+
g1280,g1286,+
g1284,g1286,+
g1291,g1286,+
g1292,g1286,+
g1336,g1286,+
g1340,g1286,+
g1390,g1286,+
g1406,g1286,+
g1448,g1286,+
g1483,g1286,+
g1492,g1286,+
g67,g1287,+
g136,g1287,+
g160,g1287,+
g350,g1287,+
g455,g1287,+
g457,g1287,+
g689,g1287,+
g691,g1287,+
g694,g1287,+
g722,g1287,+
g807,g1287,+
g879,g1287,+
g1092,g1287,+
g1171,g1287,+
g1186,g1287,+
g1202,g1287,+
g1295,g1287,+
g1297,g1287,+
g1302,g1287,+
g1320,g1287,+
g1474,g1287,+
g76,g1288,+
g217,g1288,+
g313,g1288,+
g528,g1288,+
g576,g1288,+
g715,g1288,+
g721,g1288,+
g933,g1288,+
g1392,g1288,+
g1448,g1288,+
g1498,g1288,+
g216,g1289,+
g926,g1289,+
g1290,g1289,+
g1350,g1289,+
g1470,g1289,+
g527,g1290,+
g580,g1290,+
g1032,g1290,+
g536,g1291,+
g674,g1291,+
g715,g1291,+
g19,g1292,+
g339,g1292,+
g988,g1292,+
g1202,g1292,+
g1331,g1292,+
g1441,g1292,+
g1464,g1292,+
g22,g1293,+
g231,g1293,+
g251,g1293,+
g257,g1293,+
g409,g1293,+
g546,g1293,+
g667,g1293,+
g749,g1293,+
g819,g1293,+
g823,g1293,+
g1021,g1293,+
g1082,g1293,+
g1095,g1293,+
g1097,g1293,+
g1231,g1293,+
g1292,g1293,+
g1310,g1293,+
g1322,g1293,+
g1368,g1293,+
g1376,g1293,+
g1383,g1293,+
g1456,g1293,+
g1462,g1293,+
g1464,g1293,+
g197,g1294,+
g317,g1294,+
g452,g1294,+
g1025,g1294,+
g1162,g1294,+
g1213,g1294,+
g1285,g1294,+
g1386,g1294,+
g1482,g1294,+
g153,g1295,+
g567,g1295,+
g640,g1295,+
g929,g1295,+
g1441,g1295,+
g1473,g1295,+
g14,g1296,+
g17,g1296,+
g19,g1296,+
g34,g1296,+
g82,g1296,+
g91,g1296,+
g105,g1296,+
g154,g1296,+
g161,g1296,+
g177,g1296,+
g214,g1296,+
g227,g1296,+
g233,g1296,+
g256,g1296,+
g309,g1296,+
g367,g1296,+
g400,g1296,+
g440,g1296,+
g487,g1296,+
g504,g1296,+
g512,g1296,+
g524,g1296,+
g547,g1296,+
g594,g1296,+
g699,g1296,+
g733,g1296,+
g750,g1296,+
g756,g1296,+
g768,g1296,+
g774,g1296,+
g873,g1296,+
g889,g1296,+
g907,g1296,+
g968,g1296,+
g992,g1296,+
g1001,g1296,+
g1020,g1296,+
g1025,g1296,+
g1027,g1296,+
g1129,g1296,+
g1140,g1296,+
g1203,g1296,+
g1240,g1296,+
g1243,g1296,+
g1247,g1296,+
g1270,g1296,+
g1271,g1296,+
g1289,g1296,+
g1290,g1296,+
g1311,g1296,+
g1313,g1296,+
g1327,g1296,+
g1341,g1296,+
g1373,g1296,+
g1412,g1296,+
g1414,g1296,+
g1431,g1296,+
g1436,g1296,+
g1451,g1296,+
g1459,g1296,+
g1481,g1296,+
g1482,g1296,+
g1483,g1296,+
g1492,g1296,+
g1468,g1297,+
g1484,g1297,+
g37,g1298,+
g441,g1298,+
g616,g1298,+
g689,g1298,+
g854,g1298,+
g1123,g1298,+
g1280,g1298,+
g1352,g1298,+
g180,g1299,+
g599,g1299,+
g694,g1299,+
g1108,g1299,+
g1268,g1299,+
g1462,g1299,+
g18,g1300,+
g335,g1300,+
g514,g1300,+
g522,g1300,+
g912,g1300,+
g926,g1300,+
g1498,g1300,+
g113,g1301,+
g215,g1301,+
g302,g1301,+
g308,g1301,+
g378,g1301,+
g414,g1301,+
g493,g1301,+
g822,g1301,+
g854,g1301,+
g913,g1301,+
g1005,g1301,+
g1158,g1301,+
g1335,g1301,+
g1342,g1301,+
g1350,g1301,+
g1352,g1301,+
g1403,g1301,+
g1419,g1301,+
g125,g1302,+
g281,g1302,+
g953,g1302,+
g1372,g1302,+
g1444,g1302,+
g456,g1303,+
g941,g1303,+
g1170,g1303,+
g1225,g1303,+
g1372,g1303,+
g1430,g1303,+
g1493,g1303,+
g331,g1304,+
g495,g1304,+
g496,g1304,+
g745,g1304,+
g1157,g1304,+
g1207,g1304,+
g289,g1305,+
g334,g1305,+
g637,g1305,+
g771,g1305,+
g805,g1305,+
g817,g1305,+
g873,g1305,+
g964,g1305,+
g984,g1305,+
g1098,g1305,+
g1283,g1305,+
g1387,g1305,+
g1403,g1305,+
g1410,g1305,+
g1459,g1305,+
g160,g1306,+
g376,g1306,+
g577,g1306,+
g849,g1306,+
g1487,g1306,+
g194,g1307,+
g321,g1307,+
g595,g1307,+
g833,g1307,+
g1375,g1307,+
g50,g1308,+
g78,g1308,+
g133,g1308,+
g136,g1308,+
g150,g1308,+
g199,g1308,+
g289,g1308,+
g383,g1308,+
g392,g1308,+
g405,g1308,+
g416,g1308,+
g446,g1308,+
g472,g1308,+
g476,g1308,+
g493,g1308,+
g503,g1308,+
g537,g1308,+
g593,g1308,+
g597,g1308,+
g598,g1308,+
g604,g1308,+
g630,g1308,+
g648,g1308,+
g673,g1308,+
g709,g1308,+
g712,g1308,+
g718,g1308,+
g731,g1308,+
g770,g1308,+
g771,g1308,+
g847,g1308,+
g881,g1308,+
g921,g1308,+
g979,g1308,+
g1070,g1308,+
g1075,g1308,+
g1081,g1308,+
g1112,g1308,+
g1152,g1308,+
g1180,g1308,+
g1189,g1308,+
g1226,g1308,+
g1295,g1308,+
g1303,g1308,+
g1335,g1308,+
g1387,g1308,+
g1402,g1308,+
g1426,g1308,+
g1439,g1308,+
g1466,g1308,+
g1487,g1308,+
g230,g1309,+
g423,g1309,+
g430,g1309,+
g535,g1309,+
g744,g1309,+
g800,g1309,+
g934,g1309,+
g938,g1309,+
g964,g1309,+
g1127,g1309,+
g1155,g1309,+
g1273,g1309,+
g1299,g1309,+
g1307,g1309,+
g1346,g1309,+
g1400,g1309,+
g1483,g1309,+
g47,g1310,+
g418,g1310,+
g528,g1310,+
g1224,g1310,+
g1425,g1310,+
g266,g1311,+
g345,g1311,+
g349,g1311,+
g356,g1311,+
g398,g1311,+
g408,g1311,+
g497,g1311,+
g351,g1312,+
g407,g1312,+
g632,g1312,+
g657,g1312,+
g682,g1312,+
g978,g1312,+
g1142,g1312,+
g1234,g1312,+
g308,g1313,+
g811,g1313,+
g882,g1313,+
g946,g1313,+
g962,g1313,+
g1247,g1313,+
g1420,g1313,+
g1465,g1313,+
g1498,g1313,+
g804,g1314,+
g1474,g1314,+
g131,g1315,+
g253,g1315,+
g850,g1315,+
g227,g1316,+
g473,g1316,+
g556,g1316,+
g590,g1316,+
g1083,g1316,+
g1148,g1316,+
g1159,g1316,+
g1329,g1316,+
g1348,g1316,+
g695,g1317,+
g1344,g1317,+
g22,g1318,+
g141,g1318,+
g265,g1318,+
g736,g1318,+
g938,g1318,+
g1056,g1318,+
g1217,g1318,+
g1277,g1318,+
g31,g1319,+
g376,g1319,+
g815,g1319,+
g936,g1319,+
g995,g1319,+
g1129,g1319,+
g1268,g1319,+
g1426,g1319,+
g153,g1320,+
g283,g1320,+
g583,g1320,+
g931,g1320,+
g1030,g1320,+
g1075,g1320,+
g1246,g1320,+
g1265,g1320,+
g1279,g1320,+
g1364,g1320,+
g1455,g1320,+
g293,g1321,+
g352,g1321,+
g603,g1321,+
g687,g1321,+
g992,g1321,+
g154,g1322,+
g288,g1322,+
g884,g1322,+
g1196,g1322,+
g242,g1323,+
g428,g1323,+
g645,g1323,+
g885,g1323,+
g909,g1323,+
g1133,g1323,+
g1166,g1323,+
g1186,g1323,+
g1090,g1324,+
g19,g1325,+
g22,g1325,+
g24,g1325,+
g37,g1325,+
g54,g1325,+
g69,g1325,+
g93,g1325,+
g104,g1325,+
g109,g1325,+
g128,g1325,+
g212,g1325,+
g233,g1325,+
g326,g1325,+
g328,g1325,+
g329,g1325,+
g340,g1325,+
g373,g1325,+
g390,g1325,+
g397,g1325,+
g406,g1325,+
g427,g1325,+
g432,g1325,+
g434,g1325,+
g442,g1325,+
g445,g1325,+
g485,g1325,+
g531,g1325,+
g533,g1325,+
g539,g1325,+
g542,g1325,+
g555,g1325,+
g619,g1325,+
g630,g1325,+
g648,g1325,+
g658,g1325,+
g704,g1325,+
g722,g1325,+
g724,g1325,+
g763,g1325,+
g808,g1325,+
g816,g1325,+
g847,g1325,+
g867,g1325,+
g897,g1325,+
g908,g1325,+
g930,g1325,+
g941,g1325,+
g950,g1325,+
g1012,g1325,+
g1039,g1325,+
g1048,g1325,+
g1081,g1325,+
g1115,g1325,+
g1125,g1325,+
g1143,g1325,+
g1172,g1325,+
g1177,g1325,+
g1181,g1325,+
g1210,g1325,+
g1215,g1325,+
g1259,g1325,+
g1268,g1325,+
g1273,g1325,+
g1286,g1325,+
g1309,g1325,+
g1342,g1325,+
g1349,g1325,+
g1363,g1325,+
g1391,g1325,+
g1412,g1325,+
g1415,g1325,+
g1423,g1325,+
g1434,g1325,+
g1438,g1325,+
g1453,g1325,+
g1456,g1325,+
g1462,g1325,+
g1475,g1325,+
g1484,g1325,+
g1496,g1325,+
g1500,g1325,+
g566,g1326,+
g986,g1326,+
g1215,g1326,+
g91,g1327,+
g712,g1327,+
g825,g1327,+
g993,g1327,+
g1326,g1327,+
g1373,g1327,+
g104,g1328,+
g277,g1328,+
g599,g1328,+
g942,g1328,+
g1281,g1328,+
g1285,g1328,+
g1301,g1328,+
g1309,g1328,+
g1335,g1328,+
g43,g1329,+
g87,g1329,+
g184,g1329,+
g248,g1329,+
g262,g1329,+
g264,g1329,+
g347,g1329,+
g392,g1329,+
g439,g1329,+
g584,g1329,+
g589,g1329,+
g671,g1329,+
g721,g1329,+
g800,g1329,+
g840,g1329,+
g865,g1329,+
g879,g1329,+
g913,g1329,+
g970,g1329,+
g987,g1329,+
g1115,g1329,+
g1117,g1329,+
g1152,g1329,+
g1189,g1329,+
g1281,g1329,+
g1324,g1329,+
g1334,g1329,+
g1374,g1329,+
g1408,g1329,+
g1410,g1329,+
g1442,g1329,+
g1482,g1329,+
g133,g1330,+
g521,g1330,+
g773,g1330,+
g840,g1330,+
g998,g1330,+
g1110,g1330,+
g1206,g1330,+
g1224,g1330,+
g1250,g1330,+
g8,g1331,+
g80,g1331,+
g190,g1331,+
g238,g1331,+
g260,g1331,+
g293,g1331,+
g310,g1331,+
g315,g1331,+
g326,g1331,+
g341,g1331,+
g395,g1331,+
g410,g1331,+
g457,g1331,+
g465,g1331,+
g479,g1331,+
g505,g1331,+
g524,g1331,+
g540,g1331,+
g574,g1331,+
g610,g1331,+
g704,g1331,+
g795,g1331,+
g797,g1331,+
g878,g1331,+
g883,g1331,+
g884,g1331,+
g895,g1331,+
g926,g1331,+
g940,g1331,+
g942,g1331,+
g1001,g1331,+
g1006,g1331,+
g1015,g1331,+
g1059,g1331,+
g1103,g1331,+
g1125,g1331,+
g1187,g1331,+
g1207,g1331,+
g1212,g1331,+
g1214,g1331,+
g1238,g1331,+
g1274,g1331,+
g1325,g1331,+
g1350,g1331,+
g1356,g1331,+
g1359,g1331,+
g1360,g1331,+
g1372,g1331,+
g1373,g1331,+
g1377,g1331,+
g1387,g1331,+
g1391,g1331,+
g1419,g1331,+
g1440,g1331,+
g1444,g1331,+
g1453,g1331,+
g1498,g1331,+
g1151,g1332,+
g1191,g1332,+
g1370,g1332,+
g1424,g1332,+
g4,g1333,+
g9,g1333,+
g12,g1333,+
g14,g1333,+
g15,g1333,+
g18,g1333,+
g23,g1333,+
g26,g1333,+
g28,g1333,+
g32,g1333,+
g35,g1333,+
g36,g1333,+
g37,g1333,+
g38,g1333,+
g42,g1333,+
g43,g1333,+
g47,g1333,+
g48,g1333,+
g53,g1333,+
g54,g1333,+
g55,g1333,+
g58,g1333,+
g68,g1333,+
g69,g1333,+
g70,g1333,+
g74,g1333,+
g78,g1333,+
g80,g1333,+
g81,g1333,+
g88,g1333,+
g93,g1333,+
g97,g1333,+
g108,g1333,+
g112,g1333,+
g115,g1333,+
g117,g1333,+
g122,g1333,+
g123,g1333,+
g126,g1333,+
g127,g1333,+
g129,g1333,+
g130,g1333,+
g131,g1333,+
g137,g1333,+
g141,g1333,+
g142,g1333,+
g146,g1333,+
g151,g1333,+
g156,g1333,+
g161,g1333,+
g163,g1333,+
g164,g1333,+
g166,g1333,+
g169,g1333,+
g173,g1333,+
g174,g1333,+
g175,g1333,+
g176,g1333,+
g180,g1333,+
g184,g1333,+
g190,g1333,+
g196,g1333,+
g206,g1333,+
g212,g1333,+
g213,g1333,+
g217,g1333,+
g219,g1333,+
g220,g1333,+
g224,g1333,+
g225,g1333,+
g226,g1333,+
g228,g1333,+
g230,g1333,+
g231,g1333,+
g233,g1333,+
g234,g1333,+
g236,g1333,+
g237,g1333,+
g238,g1333,+
g239,g1333,+
g240,g1333,+
g242,g1333,+
g244,g1333,+
g251,g1333,+
g253,g1333,+
g254,g1333,+
g255,g1333,+
g258,g1333,+
g268,g1333,+
g270,g1333,+
g271,g1333,+
g274,g1333,+
g277,g1333,+
g281,g1333,+
g286,g1333,+
g289,g1333,+
g296,g1333,+
g299,g1333,+
g302,g1333,+
g306,g1333,+
g307,g1333,+
g309,g1333,+
g313,g1333,+
g314,g1333,+
g316,g1333,+
g321,g1333,+
g325,g1333,+
g330,g1333,+
g333,g1333,+
g334,g1333,+
g335,g1333,+
g337,g1333,+
g342,g1333,+
g343,g1333,+
g345,g1333,+
g346,g1333,+
g347,g1333,+
g349,g1333,+
g354,g1333,+
g368,g1333,+
g379,g1333,+
g380,g1333,+
g388,g1333,+
g391,g1333,+
g394,g1333,+
g398,g1333,+
g400,g1333,+
g403,g1333,+
g410,g1333,+
g414,g1333,+
g422,g1333,+
g429,g1333,+
g431,g1333,+
g432,g1333,+
g436,g1333,+
g440,g1333,+
g443,g1333,+
g444,g1333,+
g453,g1333,+
g456,g1333,+
g459,g1333,+
g464,g1333,+
g467,g1333,+
g468,g1333,+
g471,g1333,+
g472,g1333,+
g475,g1333,+
g477,g1333,+
g483,g1333,+
g486,g1333,+
g487,g1333,+
g490,g1333,+
g494,g1333,+
g495,g1333,+
g496,g1333,+
g500,g1333,+
g501,g1333,+
g503,g1333,+
g509,g1333,+
g511,g1333,+
g518,g1333,+
g522,g1333,+
g527,g1333,+
g530,g1333,+
g532,g1333,+
g533,g1333,+
g538,g1333,+
g544,g1333,+
g546,g1333,+
g557,g1333,+
g561,g1333,+
g563,g1333,+
g565,g1333,+
g566,g1333,+
g567,g1333,+
g571,g1333,+
g574,g1333,+
g576,g1333,+
g581,g1333,+
g586,g1333,+
g592,g1333,+
g596,g1333,+
g597,g1333,+
g598,g1333,+
g599,g1333,+
g602,g1333,+
g603,g1333,+
g610,g1333,+
g617,g1333,+
g618,g1333,+
g620,g1333,+
g622,g1333,+
g624,g1333,+
g625,g1333,+
g632,g1333,+
g635,g1333,+
g636,g1333,+
g638,g1333,+
g642,g1333,+
g648,g1333,+
g652,g1333,+
g653,g1333,+
g659,g1333,+
g661,g1333,+
g665,g1333,+
g666,g1333,+
g667,g1333,+
g668,g1333,+
g670,g1333,+
g671,g1333,+
g673,g1333,+
g677,g1333,+
g680,g1333,+
g682,g1333,+
g687,g1333,+
g697,g1333,+
g698,g1333,+
g699,g1333,+
g700,g1333,+
g706,g1333,+
g710,g1333,+
g712,g1333,+
g716,g1333,+
g717,g1333,+
g718,g1333,+
g720,g1333,+
g723,g1333,+
g727,g1333,+
g728,g1333,+
g730,g1333,+
g738,g1333,+
g740,g1333,+
g742,g1333,+
g745,g1333,+
g754,g1333,+
g759,g1333,+
g764,g1333,+
g766,g1333,+
g775,g1333,+
g776,g1333,+
g778,g1333,+
g782,g1333,+
g788,g1333,+
g789,g1333,+
g792,g1333,+
g798,g1333,+
g800,g1333,+
g801,g1333,+
g802,g1333,+
g806,g1333,+
g813,g1333,+
g814,g1333,+
g815,g1333,+
g820,g1333,+
g821,g1333,+
g823,g1333,+
g826,g1333,+
g827,g1333,+
g832,g1333,+
g839,g1333,+
g843,g1333,+
g844,g1333,+
g851,g1333,+
g852,g1333,+
g863,g1333,+
g871,g1333,+
g872,g1333,+
g875,g1333,+
g877,g1333,+
g880,g1333,+
g881,g1333,+
g885,g1333,+
g889,g1333,+
g896,g1333,+
g899,g1333,+
g901,g1333,+
g906,g1333,+
g907,g1333,+
g910,g1333,+
g914,g1333,+
g917,g1333,+
g919,g1333,+
g920,g1333,+
g926,g1333,+
g928,g1333,+
g929,g1333,+
g933,g1333,+
g936,g1333,+
g939,g1333,+
g940,g1333,+
g944,g1333,+
g947,g1333,+
g951,g1333,+
g952,g1333,+
g955,g1333,+
g956,g1333,+
g958,g1333,+
g959,g1333,+
g960,g1333,+
g963,g1333,+
g966,g1333,+
g971,g1333,+
g972,g1333,+
g973,g1333,+
g975,g1333,+
g979,g1333,+
g981,g1333,+
g985,g1333,+
g987,g1333,+
g989,g1333,+
g990,g1333,+
g993,g1333,+
g1003,g1333,+
g1005,g1333,+
g1023,g1333,+
g1025,g1333,+
g1027,g1333,+
g1030,g1333,+
g1031,g1333,+
g1032,g1333,+
g1041,g1333,+
g1046,g1333,+
g1049,g1333,+
g1050,g1333,+
g1068,g1333,+
g1073,g1333,+
g1078,g1333,+
g1081,g1333,+
g1090,g1333,+
g1091,g1333,+
g1093,g1333,+
g1095,g1333,+
g1099,g1333,+
g1100,g1333,+
g1103,g1333,+
g1104,g1333,+
g1106,g1333,+
g1110,g1333,+
g1113,g1333,+
g1114,g1333,+
g1118,g1333,+
g1122,g1333,+
g1124,g1333,+
g1125,g1333,+
g1128,g1333,+
g1129,g1333,+
g1131,g1333,+
g1132,g1333,+
g1135,g1333,+
g1139,g1333,+
g1142,g1333,+
g1145,g1333,+
g1147,g1333,+
g1150,g1333,+
g1160,g1333,+
g1161,g1333,+
g1162,g1333,+
g1163,g1333,+
g1164,g1333,+
g1166,g1333,+
g1171,g1333,+
g1173,g1333,+
g1174,g1333,+
g1176,g1333,+
g1178,g1333,+
g1179,g1333,+
g1184,g1333,+
g1185,g1333,+
g1189,g1333,+
g1190,g1333,+
g1194,g1333,+
g1201,g1333,+
g1207,g1333,+
g1208,g1333,+
g1209,g1333,+
g1211,g1333,+
g1213,g1333,+
g1219,g1333,+
g1220,g1333,+
g1221,g1333,+
g1222,g1333,+
g1224,g1333,+
g1233,g1333,+
g1235,g1333,+
g1237,g1333,+
g1239,g1333,+
g1242,g1333,+
g1243,g1333,+
g1246,g1333,+
g1247,g1333,+
g1251,g1333,+
g1258,g1333,+
g1262,g1333,+
g1265,g1333,+
g1267,g1333,+
g1269,g1333,+
g1270,g1333,+
g1271,g1333,+
g1272,g1333,+
g1275,g1333,+
g1277,g1333,+
g1280,g1333,+
g1284,g1333,+
g1292,g1333,+
g1298,g1333,+
g1300,g1333,+
g1301,g1333,+
g1306,g1333,+
g1307,g1333,+
g1308,g1333,+
g1309,g1333,+
g1310,g1333,+
g1314,g1333,+
g1316,g1333,+
g1317,g1333,+
g1318,g1333,+
g1324,g1333,+
g1326,g1333,+
g1328,g1333,+
g1329,g1333,+
g1330,g1333,+
g1332,g1333,+
g1337,g1333,+
g1341,g1333,+
g1342,g1333,+
g1346,g1333,+
g1348,g1333,+
g1349,g1333,+
g1351,g1333,+
g1353,g1333,+
g1354,g1333,+
g1356,g1333,+
g1360,g1333,+
g1361,g1333,+
g1364,g1333,+
g1365,g1333,+
g1367,g1333,+
g1368,g1333,+
g1370,g1333,+
g1374,g1333,+
g1375,g1333,+
g1377,g1333,+
g1378,g1333,+
g1379,g1333,+
g1382,g1333,+
g1384,g1333,+
g1387,g1333,+
g1388,g1333,+
g1389,g1333,+
g1392,g1333,+
g1393,g1333,+
g1395,g1333,+
g1396,g1333,+
g1397,g1333,+
g1400,g1333,+
g1402,g1333,+
g1403,g1333,+
g1404,g1333,+
g1407,g1333,+
g1408,g1333,+
g1410,g1333,+
g1412,g1333,+
g1414,g1333,+
g1415,g1333,+
g1417,g1333,+
g1418,g1333,+
g1422,g1333,+
g1423,g1333,+
g1424,g1333,+
g1428,g1333,+
g1430,g1333,+
g1431,g1333,+
g1435,g1333,+
g1436,g1333,+
g1439,g1333,+
g1441,g1333,+
g1442,g1333,+
g1444,g1333,+
g1448,g1333,+
g1451,g1333,+
g1453,g1333,+
g1455,g1333,+
g1456,g1333,+
g1459,g1333,+
g1462,g1333,+
g1466,g1333,+
g1469,g1333,+
g1475,g1333,+
g1476,g1333,+
g1477,g1333,+
g1478,g1333,+
g1479,g1333,+
g1480,g1333,+
g1482,g1333,+
g1483,g1333,+
g1484,g1333,+
g1485,g1333,+
g1486,g1333,+
g1487,g1333,+
g1488,g1333,+
g1489,g1333,+
g1490,g1333,+
g1492,g1333,+
g1493,g1333,+
g1495,g1333,+
g1496,g1333,+
g1497,g1333,+
g1498,g1333,+
g1500,g1333,+
g9,g1334,+
g296,g1334,+
g882,g1334,+
g1176,g1334,+
g1227,g1334,+
g134,g1335,+
g371,g1335,+
g850,g1335,+
g969,g1335,+
g972,g1335,+
g1355,g1335,+
g1481,g1335,+
g163,g1336,+
g276,g1336,+
g305,g1336,+
g364,g1336,+
g699,g1336,+
g749,g1336,+
g1138,g1336,+
g1347,g1336,+
g1368,g1336,+
g83,g1337,+
g102,g1337,+
g199,g1337,+
g220,g1337,+
g433,g1337,+
g521,g1337,+
g627,g1337,+
g790,g1337,+
g1486,g1337,+
g12,g1338,+
g75,g1338,+
g93,g1338,+
g106,g1338,+
g144,g1338,+
g166,g1338,+
g193,g1338,+
g194,g1338,+
g215,g1338,+
g225,g1338,+
g239,g1338,+
g242,g1338,+
g263,g1338,+
g266,g1338,+
g316,g1338,+
g324,g1338,+
g347,g1338,+
g362,g1338,+
g393,g1338,+
g426,g1338,+
g440,g1338,+
g467,g1338,+
g492,g1338,+
g504,g1338,+
g528,g1338,+
g531,g1338,+
g556,g1338,+
g593,g1338,+
g627,g1338,+
g713,g1338,+
g725,g1338,+
g749,g1338,+
g761,g1338,+
g768,g1338,+
g809,g1338,+
g841,g1338,+
g845,g1338,+
g854,g1338,+
g871,g1338,+
g900,g1338,+
g909,g1338,+
g910,g1338,+
g929,g1338,+
g944,g1338,+
g975,g1338,+
g997,g1338,+
g1000,g1338,+
g1075,g1338,+
g1080,g1338,+
g1126,g1338,+
g1134,g1338,+
g1257,g1338,+
g1282,g1338,+
g1287,g1338,+
g1303,g1338,+
g1316,g1338,+
g1324,g1338,+
g1326,g1338,+
g1329,g1338,+
g1355,g1338,+
g1385,g1338,+
g1390,g1338,+
g1396,g1338,+
g1431,g1338,+
g1458,g1338,+
g1462,g1338,+
g1473,g1338,+
g1500,g1338,+
g675,g1339,+
g1020,g1339,+
g1300,g1339,+
g1318,g1339,+
g1336,g1339,+
g58,g1340,+
g131,g1340,+
g207,g1340,+
g621,g1340,+
g1062,g1340,+
g1191,g1340,+
g1220,g1340,+
g1466,g1340,+
g13,g1341,+
g40,g1341,+
g71,g1341,+
g78,g1341,+
g106,g1341,+
g114,g1341,+
g197,g1341,+
g278,g1341,+
g378,g1341,+
g388,g1341,+
g419,g1341,+
g420,g1341,+
g430,g1341,+
g432,g1341,+
g518,g1341,+
g556,g1341,+
g576,g1341,+
g606,g1341,+
g737,g1341,+
g776,g1341,+
g842,g1341,+
g850,g1341,+
g867,g1341,+
g871,g1341,+
g898,g1341,+
g933,g1341,+
g938,g1341,+
g955,g1341,+
g1068,g1341,+
g1100,g1341,+
g1260,g1341,+
g1290,g1341,+
g1369,g1341,+
g1429,g1341,+
g385,g1342,+
g547,g1342,+
g635,g1342,+
g812,g1342,+
g919,g1342,+
g1021,g1342,+
g1053,g1342,+
g856,g1343,+
g936,g1343,+
g1339,g1343,+
g24,g1344,+
g186,g1344,+
g203,g1344,+
g217,g1344,+
g219,g1344,+
g286,g1344,+
g318,g1344,+
g346,g1344,+
g391,g1344,+
g686,g1344,+
g687,g1344,+
g734,g1344,+
g756,g1344,+
g784,g1344,+
g850,g1344,+
g867,g1344,+
g951,g1344,+
g1020,g1344,+
g1070,g1344,+
g1072,g1344,+
g1139,g1344,+
g1222,g1344,+
g1263,g1344,+
g1284,g1344,+
g1321,g1344,+
g1362,g1344,+
g1372,g1344,+
g1393,g1344,+
g1457,g1344,+
g50,g1345,+
g69,g1345,+
g335,g1345,+
g509,g1345,+
g839,g1345,+
g1093,g1345,+
g1250,g1345,+
g1370,g1345,+
g75,g1346,+
g425,g1346,+
g667,g1346,+
g750,g1346,+
g1047,g1346,+
g1064,g1346,+
g1078,g1346,+
g1277,g1346,+
g1363,g1346,+
g1439,g1346,+
g1493,g1346,+
g562,g1347,+
g941,g1347,+
g1071,g1347,+
g1174,g1347,+
g1402,g1347,+
g1408,g1347,+
g94,g1348,+
g103,g1348,+
g145,g1348,+
g173,g1348,+
g185,g1348,+
g188,g1348,+
g201,g1348,+
g212,g1348,+
g220,g1348,+
g236,g1348,+
g427,g1348,+
g459,g1348,+
g480,g1348,+
g578,g1348,+
g608,g1348,+
g640,g1348,+
g673,g1348,+
g684,g1348,+
g703,g1348,+
g717,g1348,+
g718,g1348,+
g800,g1348,+
g806,g1348,+
g881,g1348,+
g1113,g1348,+
g1123,g1348,+
g1263,g1348,+
g1373,g1348,+
g1374,g1348,+
g1378,g1348,+
g1390,g1348,+
g1394,g1348,+
g1452,g1348,+
g1493,g1348,+
g151,g1349,+
g165,g1349,+
g391,g1349,+
g741,g1349,+
g871,g1349,+
g996,g1349,+
g1170,g1349,+
g1180,g1349,+
g1264,g1349,+
g1415,g1349,+
g1484,g1349,+
g83,g1350,+
g466,g1350,+
g574,g1350,+
g663,g1350,+
g1025,g1350,+
g1297,g1350,+
g1301,g1350,+
g1330,g1350,+
g1410,g1350,+
g1468,g1350,+
g52,g1351,+
g63,g1351,+
g438,g1351,+
g455,g1351,+
g680,g1351,+
g724,g1351,+
g758,g1351,+
g769,g1351,+
g883,g1351,+
g905,g1351,+
g908,g1351,+
g981,g1351,+
g1028,g1351,+
g1053,g1351,+
g1094,g1351,+
g1207,g1351,+
g1265,g1351,+
g1301,g1351,+
g1394,g1351,+
g1439,g1351,+
g64,g1352,+
g116,g1352,+
g438,g1352,+
g585,g1352,+
g631,g1352,+
g696,g1352,+
g716,g1352,+
g870,g1352,+
g983,g1352,+
g1039,g1352,+
g1053,g1352,+
g1081,g1352,+
g1306,g1352,+
g1349,g1352,+
g1361,g1352,+
g1370,g1352,+
g1405,g1352,+
g1434,g1352,+
g105,g1353,+
g132,g1353,+
g313,g1353,+
g413,g1353,+
g463,g1353,+
g487,g1353,+
g495,g1353,+
