Gene1,Gene2,Type
g1360,g1250,+
g1469,g1250,+
g32,g1251,+
g134,g1251,+
g168,g1251,+
g432,g1251,+
g458,g1251,+
g475,g1251,+
g559,g1251,+
g590,g1251,+
g971,g1251,+
g1016,g1251,+
g1031,g1251,+
g1074,g1251,+
g1201,g1251,+
g1326,g1251,+
g1406,g1251,+
g1456,g1251,+
g186,g1252,+
g276,g1252,+
g359,g1252,+
g620,g1252,+
g650,g1252,+
g868,g1252,+
g885,g1252,+
g1090,g1252,+
g1418,g1252,+
g3,g1253,+
g89,g1253,+
g349,g1253,+
g361,g1253,+
g424,g1253,+
g452,g1253,+
g464,g1253,+
g525,g1253,+
g607,g1253,+
g759,g1253,+
g1136,g1253,+
g1191,g1253,+
g1319,g1253,+
g1356,g1253,+
g1389,g1253,+
g1393,g1253,+
g1450,g1253,+
g162,g1254,+
g184,g1254,+
g201,g1254,+
g508,g1254,+
g524,g1254,+
g578,g1254,+
g625,g1254,+
g651,g1254,+
g701,g1254,+
g836,g1254,+
g892,g1254,+
g917,g1254,+
g1116,g1254,+
g1152,g1254,+
g1391,g1254,+
g1438,g1254,+
g1488,g1254,+
g20,g1255,+
g123,g1255,+
g181,g1255,+
g377,g1255,+
g439,g1255,+
g455,g1255,+
g501,g1255,+
g688,g1255,+
g734,g1255,+
g744,g1255,+
g764,g1255,+
g1045,g1255,+
g1050,g1255,+
g1111,g1255,+
g1121,g1255,+
g1165,g1255,+
g1280,g1255,+
g89,g1256,+
g188,g1256,+
g356,g1256,+
g419,g1256,+
g508,g1256,+
g536,g1256,+
g867,g1256,+
g885,g1256,+
g896,g1256,+
g928,g1256,+
g1105,g1256,+
g1228,g1256,+
g1438,g1256,+
g1454,g1256,+
g1491,g1256,+
g261,g1257,+
g296,g1257,+
g373,g1257,+
g448,g1257,+
g645,g1257,+
g860,g1257,+
g1072,g1257,+
g1236,g1257,+
g1246,g1257,+
g1337,g1257,+
g1393,g1257,+
g3,g1258,+
g66,g1258,+
g96,g1258,+
g193,g1258,+
g280,g1258,+
g415,g1258,+
g505,g1258,+
g797,g1258,+
g902,g1258,+
g1152,g1258,+
g1228,g1258,+
g1284,g1258,+
g1321,g1258,+
g51,g1259,+
g170,g1259,+
g289,g1259,+
g378,g1259,+
g508,g1259,+
g624,g1259,+
g753,g1259,+
g834,g1259,+
g856,g1259,+
g860,g1259,+
g1098,g1259,+
g1116,g1259,+
g1351,g1259,+
g1476,g1259,+
g1483,g1259,+
g25,g1260,+
g51,g1260,+
g53,g1260,+
g171,g1260,+
g356,g1260,+
g544,g1260,+
g551,g1260,+
g651,g1260,+
g726,g1260,+
g890,g1260,+
g898,g1260,+
g1008,g1260,+
g1111,g1260,+
g1148,g1260,+
g1244,g1260,+
g1302,g1260,+
g1432,g1260,+
g90,g1261,+
g116,g1261,+
g189,g1261,+
g338,g1261,+
g420,g1261,+
g428,g1261,+
g465,g1261,+
g468,g1261,+
g748,g1261,+
g853,g1261,+
g872,g1261,+
g1042,g1261,+
g1093,g1261,+
g1259,g1261,+
g1351,g1261,+
g1452,g1261,+
g59,g1262,+
g250,g1262,+
g544,g1262,+
g563,g1262,+
g578,g1262,+
g595,g1262,+
g666,g1262,+
g695,g1262,+
g712,g1262,+
g816,g1262,+
g906,g1262,+
g909,g1262,+
g928,g1262,+
g1084,g1262,+
g1189,g1262,+
g1354,g1262,+
g1421,g1262,+
g1445,g1262,+
g671,g1263,+
g760,g1263,+
g788,g1263,+
g815,g1263,+
g1305,g1263,+
g1351,g1263,+
g1370,g1263,+
g176,g1264,+
g427,g1264,+
g499,g1264,+
g658,g1264,+
g740,g1264,+
g1109,g1264,+
g1201,g1264,+
g1228,g1264,+
g1276,g1264,+
g1351,g1264,+
g1498,g1264,+
g16,g1265,+
g20,g1265,+
g198,g1265,+
g272,g1265,+
g326,g1265,+
g390,g1265,+
g396,g1265,+
g470,g1265,+
g673,g1265,+
g692,g1265,+
g770,g1265,+
g779,g1265,+
g1063,g1265,+
g1085,g1265,+
g1201,g1265,+
g1406,g1265,+
g1449,g1265,+
g1478,g1265,+
g61,g1266,+
g127,g1266,+
g218,g1266,+
g464,g1266,+
g595,g1266,+
g605,g1266,+
g621,g1266,+
g853,g1266,+
g170,g1267,+
g261,g1267,+
g534,g1267,+
g603,g1267,+
g641,g1267,+
g651,g1267,+
g705,g1267,+
g773,g1267,+
g944,g1267,+
g1046,g1267,+
g1048,g1267,+
g1165,g1267,+
g1379,g1267,+
g1391,g1267,+
g1462,g1267,+
g130,g1268,+
g298,g1268,+
g344,g1268,+
g457,g1268,+
g578,g1268,+
g742,g1268,+
g978,g1268,+
g1142,g1268,+
g1176,g1268,+
g1315,g1268,+
g1350,g1268,+
g262,g1269,+
g378,g1269,+
g383,g1269,+
g620,g1269,+
g673,g1269,+
g726,g1269,+
g729,g1269,+
g1038,g1269,+
g1181,g1269,+
g1228,g1269,+
g1309,g1269,+
g1421,g1269,+
g1437,g1269,+
g103,g1270,+
g184,g1270,+
g293,g1270,+
g359,g1270,+
g427,g1270,+
g512,g1270,+
g645,g1270,+
g781,g1270,+
g852,g1270,+
g1199,g1270,+
g1207,g1270,+
g1313,g1270,+
g1331,g1270,+
g1348,g1270,+
g13,g1271,+
g19,g1271,+
g493,g1271,+
g672,g1271,+
g1073,g1271,+
g1201,g1271,+
g1263,g1271,+
g1321,g1271,+
g240,g1272,+
g415,g1272,+
g607,g1272,+
g635,g1272,+
g658,g1272,+
g734,g1272,+
g770,g1272,+
g773,g1272,+
g900,g1272,+
g1152,g1272,+
g1175,g1272,+
g1236,g1272,+
g1256,g1272,+
g111,g1273,+
g390,g1273,+
g415,g1273,+
g573,g1273,+
g578,g1273,+
g596,g1273,+
g1398,g1273,+
g1454,g1273,+
g3,g1274,+
g268,g1274,+
g297,g1274,+
g366,g1274,+
g383,g1274,+
g390,g1274,+
g670,g1274,+
g672,g1274,+
g751,g1274,+
g820,g1274,+
g1071,g1274,+
g1157,g1274,+
g1168,g1274,+
g1199,g1274,+
g1489,g1274,+
g1496,g1274,+
g109,g1275,+
g194,g1275,+
g233,g1275,+
g436,g1275,+
g472,g1275,+
g500,g1275,+
g509,g1275,+
g519,g1275,+
g641,g1275,+
g1008,g1275,+
g1035,g1275,+
g1136,g1275,+
g1216,g1275,+
g1284,g1275,+
g1311,g1275,+
g1337,g1275,+
g1369,g1275,+
g1488,g1275,+
g260,g1276,+
g373,g1276,+
g504,g1276,+
g592,g1276,+
g616,g1276,+
g722,g1276,+
g1142,g1276,+
g1144,g1276,+
g1311,g1276,+
g1494,g1276,+
g1498,g1276,+
g241,g1277,+
g327,g1277,+
g580,g1277,+
g656,g1277,+
g749,g1277,+
g770,g1277,+
g787,g1277,+
g844,g1277,+
g888,g1277,+
g1236,g1277,+
g1358,g1277,+
g1410,g1277,+
g1421,g1277,+
g1450,g1277,+
g78,g1278,+
g175,g1278,+
g253,g1278,+
g288,g1278,+
g385,g1278,+
g482,g1278,+
g487,g1278,+
g505,g1278,+
g559,g1278,+
g579,g1278,+
g731,g1278,+
g930,g1278,+
g1013,g1278,+
g1120,g1278,+
g1233,g1278,+
g1240,g1278,+
g139,g1279,+
g804,g1279,+
g1013,g1279,+
g1045,g1279,+
g1097,g1279,+
g1178,g1279,+
g1318,g1279,+
g1336,g1279,+
g1361,g1279,+
g1441,g1279,+
g124,g1280,+
g370,g1280,+
g382,g1280,+
g470,g1280,+
g480,g1280,+
g658,g1280,+
g747,g1280,+
g879,g1280,+
g1160,g1280,+
g1169,g1280,+
g1250,g1280,+
g1349,g1280,+
g1354,g1280,+
g1433,g1280,+
g1441,g1280,+
g1462,g1280,+
g1494,g1280,+
g103,g1281,+
g356,g1281,+
g396,g1281,+
g431,g1281,+
g458,g1281,+
g536,g1281,+
g762,g1281,+
g893,g1281,+
g976,g1281,+
g992,g1281,+
g1048,g1281,+
g1120,g1281,+
g1205,g1281,+
g1300,g1281,+
g1420,g1281,+
g1441,g1281,+
g1469,g1281,+
g31,g1282,+
g238,g1282,+
g250,g1282,+
g446,g1282,+
g514,g1282,+
g533,g1282,+
g783,g1282,+
g841,g1282,+
g849,g1282,+
g903,g1282,+
g949,g1282,+
g1027,g1282,+
g1059,g1282,+
g1102,g1282,+
g1385,g1282,+
g1422,g1282,+
g186,g1283,+
g621,g1283,+
g770,g1283,+
g804,g1283,+
g834,g1283,+
g1188,g1283,+
g1225,g1283,+
g1314,g1283,+
g1434,g1283,+
g1441,g1283,+
g31,g1284,+
g54,g1284,+
g345,g1284,+
g616,g1284,+
g651,g1284,+
g692,g1284,+
g759,g1284,+
g1121,g1284,+
g1250,g1284,+
g1387,g1284,+
g1409,g1284,+
g5,g1285,+
g415,g1285,+
g464,g1285,+
g534,g1285,+
g624,g1285,+
g629,g1285,+
g641,g1285,+
g699,g1285,+
g804,g1285,+
g852,g1285,+
g992,g1285,+
g1074,g1285,+
g1126,g1285,+
g1293,g1285,+
g1294,g1285,+
g1341,g1285,+
g1354,g1285,+
g1360,g1285,+
g73,g1286,+
g138,g1286,+
g219,g1286,+
g365,g1286,+
g401,g1286,+
g405,g1286,+
g494,g1286,+
g568,g1286,+
g634,g1286,+
g658,g1286,+
g688,g1286,+
g722,g1286,+
g729,g1286,+
g896,g1286,+
g1126,g1286,+
g1169,g1286,+
g1176,g1286,+
g1216,g1286,+
g1331,g1286,+
g1387,g1286,+
g1437,g1286,+
g1494,g1286,+
g104,g1287,+
g397,g1287,+
g702,g1287,+
g856,g1287,+
g890,g1287,+
g1008,g1287,+
g1267,g1287,+
g1325,g1287,+
g203,g1288,+
g656,g1288,+
g681,g1288,+
g1029,g1288,+
g1035,g1288,+
g1265,g1288,+
g1358,g1288,+
g1416,g1288,+
g1441,g1288,+
g1460,g1288,+
g189,g1289,+
g475,g1289,+
g573,g1289,+
g872,g1289,+
g1001,g1289,+
g1483,g1289,+
g318,g1290,+
g561,g1290,+
g712,g1290,+
g751,g1290,+
g773,g1290,+
g1086,g1290,+
g1105,g1290,+
g1217,g1290,+
g1232,g1290,+
g1240,g1290,+
g1343,g1290,+
g1361,g1290,+
g1389,g1290,+
g1467,g1290,+
g1491,g1290,+
g26,g1291,+
g71,g1291,+
g93,g1291,+
g504,g1291,+
g743,g1291,+
g941,g1291,+
g1177,g1291,+
g1289,g1291,+
g1312,g1291,+
g1400,g1291,+
g102,g1292,+
g145,g1292,+
g257,g1292,+
g273,g1292,+
g592,g1292,+
g670,g1292,+
g888,g1292,+
g906,g1292,+
g941,g1292,+
g946,g1292,+
g1003,g1292,+
g1013,g1292,+
g1080,g1292,+
g1096,g1292,+
g1274,g1292,+
g1325,g1292,+
g1496,g1292,+
g56,g1293,+
g186,g1293,+
g432,g1293,+
g573,g1293,+
g718,g1293,+
g762,g1293,+
g823,g1293,+
g971,g1293,+
g1169,g1293,+
g1280,g1293,+
g1305,g1293,+
g1306,g1293,+
g1364,g1293,+
g1466,g1293,+
g25,g1294,+
g75,g1294,+
g90,g1294,+
g104,g1294,+
g390,g1294,+
g397,g1294,+
g461,g1294,+
g535,g1294,+
g592,g1294,+
g702,g1294,+
g771,g1294,+
g781,g1294,+
g1111,g1294,+
g1222,g1294,+
g1296,g1294,+
g1298,g1294,+
g1311,g1294,+
g1331,g1294,+
g1445,g1294,+
g16,g1295,+
g108,g1295,+
g215,g1295,+
g365,g1295,+
g431,g1295,+
g459,g1295,+
g505,g1295,+
g536,g1295,+
g908,g1295,+
g935,g1295,+
g1199,g1295,+
g1217,g1295,+
g1293,g1295,+
g1345,g1295,+
g1370,g1295,+
g1388,g1295,+
g32,g1296,+
g332,g1296,+
g446,g1296,+
g473,g1296,+
g505,g1296,+
g637,g1296,+
g687,g1296,+
g722,g1296,+
g845,g1296,+
g908,g1296,+
g1121,g1296,+
g1217,g1296,+
g1304,g1296,+
g1310,g1296,+
g1452,g1296,+
g1456,g1296,+
g215,g1297,+
g328,g1297,+
g365,g1297,+
g543,g1297,+
g615,g1297,+
g692,g1297,+
g726,g1297,+
g773,g1297,+
g774,g1297,+
g843,g1297,+
g1018,g1297,+
g1055,g1297,+
g1095,g1297,+
g1319,g1297,+
g1419,g1297,+
g1459,g1297,+
g35,g1298,+
g118,g1298,+
g232,g1298,+
g480,g1298,+
g596,g1298,+
g634,g1298,+
g650,g1298,+
g834,g1298,+
g1075,g1298,+
g1149,g1298,+
g1267,g1298,+
g1310,g1298,+
g8,g1299,+
g302,g1299,+
g383,g1299,+
g555,g1299,+
g629,g1299,+
g834,g1299,+
g898,g1299,+
g903,g1299,+
g951,g1299,+
g1016,g1299,+
g1070,g1299,+
g1072,g1299,+
g1488,g1299,+
g61,g1300,+
g387,g1300,+
g531,g1300,+
g584,g1300,+
g705,g1300,+
g790,g1300,+
g900,g1300,+
g958,g1300,+
g1418,g1300,+
g1422,g1300,+
g13,g1301,+
g137,g1301,+
g192,g1301,+
g226,g1301,+
g297,g1301,+
g338,g1301,+
g365,g1301,+
g530,g1301,+
g750,g1301,+
g857,g1301,+
g934,g1301,+
g1086,g1301,+
g1273,g1301,+
g1331,g1301,+
g1423,g1301,+
g1462,g1301,+
g1486,g1301,+
g54,g1302,+
g433,g1302,+
g500,g1302,+
g510,g1302,+
g532,g1302,+
g618,g1302,+
g658,g1302,+
g1020,g1302,+
g1096,g1302,+
g1321,g1302,+
g1404,g1302,+
g1467,g1302,+
g123,g1303,+
g184,g1303,+
g210,g1303,+
g322,g1303,+
g471,g1303,+
g650,g1303,+
g678,g1303,+
g724,g1303,+
g734,g1303,+
g846,g1303,+
g860,g1303,+
g1073,g1303,+
g1276,g1303,+
g1364,g1303,+
g1387,g1303,+
g74,g1304,+
g75,g1304,+
g174,g1304,+
g233,g1304,+
g448,g1304,+
g474,g1304,+
g527,g1304,+
g603,g1304,+
g678,g1304,+
g890,g1304,+
g997,g1304,+
g1031,g1304,+
g1121,g1304,+
g1157,g1304,+
g1160,g1304,+
g1178,g1304,+
g1316,g1304,+
g1343,g1304,+
g1452,g1304,+
g1488,g1304,+
g21,g1305,+
g82,g1305,+
g241,g1305,+
g422,g1305,+
g543,g1305,+
g731,g1305,+
g752,g1305,+
g852,g1305,+
g898,g1305,+
g949,g1305,+
g1074,g1305,+
g1105,g1305,+
g1183,g1305,+
g1326,g1305,+
g1358,g1305,+
g1488,g1305,+
g1494,g1305,+
g60,g1306,+
g375,g1306,+
g390,g1306,+
g584,g1306,+
g608,g1306,+
g672,g1306,+
g752,g1306,+
g831,g1306,+
g928,g1306,+
g944,g1306,+
g1098,g1306,+
g1451,g1306,+
g345,g1307,+
g1006,g1307,+
g1289,g1307,+
g1363,g1307,+
g1413,g1307,+
g1462,g1307,+
g168,g1308,+
g186,g1308,+
g339,g1308,+
g445,g1308,+
g524,g1308,+
g536,g1308,+
g633,g1308,+
g686,g1308,+
g710,g1308,+
g952,g1308,+
g1256,g1308,+
g1259,g1308,+
g1310,g1308,+
g1441,g1308,+
g1456,g1308,+
g232,g1309,+
g322,g1309,+
g376,g1309,+
g526,g1309,+
g621,g1309,+
g631,g1309,+
g635,g1309,+
g645,g1309,+
g677,g1309,+
g825,g1309,+
g944,g1309,+
g1213,g1309,+
g1256,g1309,+
g1433,g1309,+
g1450,g1309,+
g8,g1310,+
g26,g1310,+
g519,g1310,+
g521,g1310,+
g695,g1310,+
g748,g1310,+
g767,g1310,+
g870,g1310,+
g893,g1310,+
g902,g1310,+
g906,g1310,+
g911,g1310,+
g967,g1310,+
g1165,g1310,+
g1168,g1310,+
g1183,g1310,+
g1354,g1310,+
g130,g1311,+
g241,g1311,+
g260,g1311,+
g296,g1311,+
g334,g1311,+
g427,g1311,+
g432,g1311,+
g470,g1311,+
g578,g1311,+
g595,g1311,+
g784,g1311,+
g834,g1311,+
g879,g1311,+
g885,g1311,+
g908,g1311,+
g1010,g1311,+
g1109,g1311,+
g1282,g1311,+
g1420,g1311,+
g1430,g1311,+
g1449,g1311,+
g328,g1312,+
g414,g1312,+
g692,g1312,+
g698,g1312,+
g916,g1312,+
g998,g1312,+
g1059,g1312,+
g1246,g1312,+
g1282,g1312,+
g213,g1313,+
g298,g1313,+
g355,g1313,+
g500,g1313,+
g543,g1313,+
g562,g1313,+
g621,g1313,+
g718,g1313,+
g823,g1313,+
g906,g1313,+
g968,g1313,+
g1037,g1313,+
g1084,g1313,+
g1142,g1313,+
g1217,g1313,+
g1244,g1313,+
g1312,g1313,+
g1433,g1313,+
g1440,g1313,+
g50,g1314,+
g253,g1314,+
g486,g1314,+
g521,g1314,+
g524,g1314,+
g579,g1314,+
g673,g1314,+
g708,g1314,+
g793,g1314,+
g816,g1314,+
g820,g1314,+
g1233,g1314,+
g1318,g1314,+
g1356,g1314,+
g1389,g1314,+
g1404,g1314,+
g35,g1315,+
g112,g1315,+
g326,g1315,+
g433,g1315,+
g465,g1315,+
g563,g1315,+
g624,g1315,+
g631,g1315,+
g849,g1315,+
g916,g1315,+
g960,g1315,+
g1102,g1315,+
g1117,g1315,+
g1189,g1315,+
g1253,g1315,+
g1329,g1315,+
g1498,g1315,+
g66,g1316,+
g175,g1316,+
g322,g1316,+
g705,g1316,+
g707,g1316,+
g845,g1316,+
g879,g1316,+
g1001,g1316,+
g1013,g1316,+
g1092,g1316,+
g1205,g1316,+
g1224,g1316,+
g1391,g1316,+
g1433,g1316,+
g1485,g1316,+
g22,g1317,+
g118,g1317,+
g173,g1317,+
g174,g1317,+
g480,g1317,+
g487,g1317,+
g686,g1317,+
g853,g1317,+
g855,g1317,+
g1163,g1317,+
g1181,g1317,+
g1263,g1317,+
g1498,g1317,+
g3,g1318,+
g134,g1318,+
g252,g1318,+
g254,g1318,+
g324,g1318,+
g439,g1318,+
g530,g1318,+
g608,g1318,+
g629,g1318,+
g773,g1318,+
g909,g1318,+
g1005,g1318,+
g1157,g1318,+
g1175,g1318,+
g1445,g1318,+
g54,g1319,+
g68,g1319,+
g166,g1319,+
g472,g1319,+
g578,g1319,+
g724,g1319,+
g732,g1319,+
g749,g1319,+
g1016,g1319,+
g1121,g1319,+
g1149,g1319,+
g1168,g1319,+
g1185,g1319,+
g1298,g1319,+
g1351,g1319,+
g171,g1320,+
g339,g1320,+
g379,g1320,+
g387,g1320,+
g396,g1320,+
g436,g1320,+
g548,g1320,+
g559,g1320,+
g618,g1320,+
g740,g1320,+
g774,g1320,+
g949,g1320,+
g967,g1320,+
g974,g1320,+
g1123,g1320,+
g1125,g1320,+
g1143,g1320,+
g1467,g1320,+
g1491,g1320,+
g37,g1321,+
g54,g1321,+
g112,g1321,+
g288,g1321,+
g290,g1321,+
g296,g1321,+
g378,g1321,+
g401,g1321,+
g521,g1321,+
g528,g1321,+
g749,g1321,+
g1010,g1321,+
g1074,g1321,+
g1086,g1321,+
g1116,g1321,+
g1175,g1321,+
g1385,g1321,+
g1414,g1321,+
g1434,g1321,+
g46,g1322,+
g66,g1322,+
g145,g1322,+
g150,g1322,+
g197,g1322,+
g397,g1322,+
g528,g1322,+
g530,g1322,+
g543,g1322,+
g564,g1322,+
g951,g1322,+
g972,g1322,+
g1030,g1322,+
g1234,g1322,+
g1254,g1322,+
g1319,g1322,+
g15,g1323,+
g22,g1323,+
g73,g1323,+
g446,g1323,+
g674,g1323,+
g1168,g1323,+
g1191,g1323,+
g1356,g1323,+
g1403,g1323,+
g56,g1324,+
g293,g1324,+
g424,g1324,+
g535,g1324,+
g555,g1324,+
g781,g1324,+
g860,g1324,+
g903,g1324,+
g960,g1324,+
g974,g1324,+
g1092,g1324,+
g1099,g1324,+
g1235,g1324,+
g1318,g1324,+
g1351,g1324,+
g1430,g1324,+
g1450,g1324,+
g1489,g1324,+
g1494,g1324,+
g139,g1325,+
g145,g1325,+
g242,g1325,+
g337,g1325,+
g356,g1325,+
g359,g1325,+
g374,g1325,+
g379,g1325,+
g390,g1325,+
g457,g1325,+
g473,g1325,+
g545,g1325,+
g686,g1325,+
g701,g1325,+
g753,g1325,+
g754,g1325,+
g761,g1325,+
g900,g1325,+
g952,g1325,+
g1069,g1325,+
g1073,g1325,+
g1225,g1325,+
g1244,g1325,+
g1250,g1325,+
g1496,g1325,+
g405,g1326,+
g526,g1326,+
g544,g1326,+
g556,g1326,+
g608,g1326,+
g764,g1326,+
g898,g1326,+
g935,g1326,+
g968,g1326,+
g1013,g1326,+
g1085,g1326,+
g1120,g1326,+
g1234,g1326,+
g1383,g1326,+
g1414,g1326,+
g17,g1327,+
g22,g1327,+
g27,g1327,+
g139,g1327,+
g322,g1327,+
g377,g1327,+
g408,g1327,+
g624,g1327,+
g672,g1327,+
g716,g1327,+
g770,g1327,+
g887,g1327,+
g1080,g1327,+
g1208,g1327,+
g1387,g1327,+
g1423,g1327,+
g1489,g1327,+
g112,g1328,+
g473,g1328,+
g1010,g1328,+
g1149,g1328,+
g1217,g1328,+
g1336,g1328,+
g1430,g1328,+
g78,g1329,+
g157,g1329,+
g178,g1329,+
g387,g1329,+
g426,g1329,+
g773,g1329,+
g853,g1329,+
g917,g1329,+
g1234,g1329,+
g1437,g1329,+
g145,g1330,+
g262,g1330,+
g289,g1330,+
g290,g1330,+
g387,g1330,+
g414,g1330,+
g445,g1330,+
g532,g1330,+
g624,g1330,+
g639,g1330,+
g734,g1330,+
g760,g1330,+
g1046,g1330,+
g1104,g1330,+
g1311,g1330,+
g1498,g1330,+
g102,g1331,+
g226,g1331,+
g273,g1331,+
g289,g1331,+
g327,g1331,+
g533,g1331,+
g724,g1331,+
g1142,g1331,+
g1320,g1331,+
g1364,g1331,+
g1489,g1331,+
g1496,g1331,+
g21,g1332,+
g184,g1332,+
g713,g1332,+
g767,g1332,+
g1165,g1332,+
g1309,g1332,+
g1349,g1332,+
g1498,g1332,+
g101,g1333,+
g232,g1333,+
g398,g1333,+
g527,g1333,+
g748,g1333,+
g893,g1333,+
g1042,g1333,+
g1111,g1333,+
g1310,g1333,+
g1422,g1333,+
g1451,g1333,+
g70,g1334,+
g162,g1334,+
g173,g1334,+
g226,g1334,+
g919,g1334,+
g971,g1334,+
g975,g1334,+
g1030,g1334,+
g1048,g1334,+
g1168,g1334,+
g1450,g1334,+
g16,g1335,+
g45,g1335,+
g117,g1335,+
g160,g1335,+
g232,g1335,+
g332,g1335,+
g419,g1335,+
g482,g1335,+
g493,g1335,+
g514,g1335,+
g548,g1335,+
g701,g1335,+
g724,g1335,+
g870,g1335,+
g1345,g1335,+
g1422,g1335,+
g1423,g1335,+
g1428,g1335,+
g1466,g1335,+
g1485,g1335,+
g1486,g1335,+
g26,g1336,+
g174,g1336,+
g252,g1336,+
g458,g1336,+
g464,g1336,+
g637,g1336,+
g876,g1336,+
g901,g1336,+
g935,g1336,+
g968,g1336,+
g1018,g1336,+
g1075,g1336,+
g1168,g1336,+
g1236,g1336,+
g1267,g1336,+
g1302,g1336,+
g1363,g1336,+
g50,g1337,+
g144,g1337,+
g145,g1337,+
g171,g1337,+
g215,g1337,+
g306,g1337,+
g314,g1337,+
g548,g1337,+
g793,g1337,+
g928,g1337,+
g951,g1337,+
g986,g1337,+
g1016,g1337,+
g1125,g1337,+
g1193,g1337,+
g1217,g1337,+
g1388,g1337,+
g89,g1338,+
g103,g1338,+
g138,g1338,+
g215,g1338,+
g373,g1338,+
g725,g1338,+
g726,g1338,+
g753,g1338,+
g825,g1338,+
g853,g1338,+
g911,g1338,+
g946,g1338,+
g1098,g1338,+
g1235,g1338,+
g1250,g1338,+
g1306,g1338,+
g1336,g1338,+
g1345,g1338,+
g1361,g1338,+
g1406,g1338,+
g34,g1339,+
g97,g1339,+
g188,g1339,+
g419,g1339,+
g452,g1339,+
g487,g1339,+
g638,g1339,+
g823,g1339,+
g844,g1339,+
g911,g1339,+
g952,g1339,+
g1193,g1339,+
g1363,g1339,+
g1393,g1339,+
g1476,g1339,+
g68,g1340,+
g101,g1340,+
g141,g1340,+
g242,g1340,+
g391,g1340,+
g431,g1340,+
g458,g1340,+
g472,g1340,+
g554,g1340,+
g555,g1340,+
g603,g1340,+
g671,g1340,+
g787,g1340,+
g856,g1340,+
g909,g1340,+
g1014,g1340,+
g1092,g1340,+
g1105,g1340,+
g1190,g1340,+
g1201,g1340,+
g18,g1341,+
g501,g1341,+
g520,g1341,+
g534,g1341,+
g607,g1341,+
g641,g1341,+
g702,g1341,+
g716,g1341,+
g770,g1341,+
g880,g1341,+
g1263,g1341,+
g1419,g1341,+
g1420,g1341,+
g46,g1342,+
g238,g1342,+
g261,g1342,+
g366,g1342,+
g445,g1342,+
g525,g1342,+
g574,g1342,+
g678,g1342,+
g788,g1342,+
g857,g1342,+
g1086,g1342,+
g70,g1343,+
g127,g1343,+
g235,g1343,+
g447,g1343,+
g461,g1343,+
g820,g1343,+
g903,g1343,+
g909,g1343,+
g1045,g1343,+
g1108,g1343,+
g1321,g1343,+
g1449,g1343,+
g1450,g1343,+
g1462,g1343,+
g1488,g1343,+
g139,g1344,+
g327,g1344,+
g493,g1344,+
g554,g1344,+
g616,g1344,+
g624,g1344,+
g753,g1344,+
g870,g1344,+
g896,g1344,+
g968,g1344,+
g976,g1344,+
g1008,g1344,+
g1176,g1344,+
g1263,g1344,+
g1476,g1344,+
g26,g1345,+
g39,g1345,+
g215,g1345,+
g514,g1345,+
g694,g1345,+
g708,g1345,+
g811,g1345,+
g1108,g1345,+
g1121,g1345,+
g1160,g1345,+
g1343,g1345,+
g1356,g1345,+
g9,g1346,+
g14,g1346,+
g251,g1346,+
g334,g1346,+
g428,g1346,+
g472,g1346,+
g536,g1346,+
g681,g1346,+
g732,g1346,+
g834,g1346,+
g887,g1346,+
g952,g1346,+
g986,g1346,+
g1134,g1346,+
g1142,g1346,+
g1191,g1346,+
g1215,g1346,+
g1240,g1346,+
g1246,g1346,+
g1400,g1346,+
g1422,g1346,+
g1433,g1346,+
g1486,g1346,+
g25,g1347,+
g37,g1347,+
g109,g1347,+
g361,g1347,+
g426,g1347,+
g545,g1347,+
g563,g1347,+
g708,g1347,+
g770,g1347,+
g792,g1347,+
g825,g1347,+
g1072,g1347,+
g1256,g1347,+
g1320,g1347,+
g1375,g1347,+
g1466,g1347,+
g56,g1348,+
g261,g1348,+
g436,g1348,+
g657,g1348,+
g725,g1348,+
g921,g1348,+
g945,g1348,+
g1027,g1348,+
g1029,g1348,+
g1048,g1348,+
g1160,g1348,+
g18,g1349,+
g232,g1349,+
g468,g1349,+
g487,g1349,+
g638,g1349,+
g643,g1349,+
g695,g1349,+
g710,g1349,+
g788,g1349,+
g849,g1349,+
g863,g1349,+
g876,g1349,+
g998,g1349,+
g1125,g1349,+
g1196,g1349,+
g56,g1350,+
g166,g1350,+
g238,g1350,+
g390,g1350,+
g413,g1350,+
g414,g1350,+
g426,g1350,+
g652,g1350,+
g881,g1350,+
g949,g1350,+
g1119,g1350,+
g1152,g1350,+
g1312,g1350,+
g1316,g1350,+
g13,g1351,+
g18,g1351,+
g455,g1351,+
g643,g1351,+
g692,g1351,+
g695,g1351,+
g790,g1351,+
g952,g1351,+
g1196,g1351,+
g1228,g1351,+
g1229,g1351,+
g1305,g1351,+
g1319,g1351,+
g1358,g1351,+
g1387,g1351,+
g1460,g1351,+
g176,g1352,+
g282,g1352,+
g338,g1352,+
g370,g1352,+
g467,g1352,+
g816,g1352,+
g900,g1352,+
g916,g1352,+
g934,g1352,+
g1213,g1352,+
g1276,g1352,+
g1428,g1352,+
g1498,g1352,+
g238,g1353,+
g412,g1353,+
g510,g1353,+
g645,g1353,+
g666,g1353,+
g712,g1353,+
g749,g1353,+
g935,g1353,+
g1005,g1353,+
g1163,g1353,+
g1385,g1353,+
g1428,g1353,+
g15,g1354,+
g82,g1354,+
g99,g1354,+
g127,g1354,+
g178,g1354,+
g332,g1354,+
g527,g1354,+
g606,g1354,+
g967,g1354,+
g1031,g1354,+
