Gene  Rule 
g1253    ( g163 or g227 or g390 or g440 or g480 or g501 or g541 or g630 or g664 or g691 or g796 or g937 or g958 or g1104 or g1167 or g1231 or g1258 )
g1254    ( g22 or g92 or g172 or g194 or g234 or g239 or g247 or g292 or g488 or g524 or g565 or g576 or g731 or g1018 or g1099 or g1143 or g1171 or g1285 or g1466 )
g1255    ( g199 or g282 or g283 or g339 or g357 or g435 or g447 or g472 or g510 or g525 or g586 or g635 or g816 or g825 or g872 or g955 or g1029 or g1061 or g1104 or g1153 or g1154 or g1217 or g1282 or g1320 or g1487 )
g1256    ( g175 or g176 or g473 or g623 or g737 or g771 or g930 or g1089 or g1148 or g1400 or g1402 or g1475 or g1500 )
g1257    ( g86 or g263 or g452 or g551 or g616 or g701 or g836 or g1000 or g1014 or g1199 or g1231 or g1268 or g1270 or g1290 or g1348 or g1349 or g1469 or g1488 )
g1258    ( g109 or g187 or g238 or g374 or g510 or g520 or g552 or g632 or g678 or g898 or g996 or g1099 or g1150 or g1185 or g1194 or g1210 or g1463 )
g1259    ( g33 or g56 or g116 or g166 or g200 or g246 or g261 or g441 or g568 or g683 or g713 or g731 or g764 or g804 or g838 or g889 or g897 or g900 or g1025 or g1104 or g1140 or g1151 or g1290 or g1387 or g1476 )
g1260    ( g27 or g30 or g62 or g99 or g149 or g347 or g360 or g381 or g475 or g647 or g654 or g853 or g897 or g914 or g962 or g967 or g1058 or g1109 or g1361 or g1403 )
g1261    ( g23 or g50 or g202 or g340 or g526 or g546 or g552 or g578 or g610 or g662 or g664 or g710 or g731 or g745 or g798 or g813 or g826 or g893 or g955 or g1076 or g1092 or g1152 or g1165 or g1190 or g1423 )
g1262    ( g69 or g189 or g240 or g362 or g381 or g422 or g437 or g580 or g663 or g843 or g862 or g863 or g1077 or g1104 or g1107 or g1137 or g1176 or g1237 or g1457 )
g1263    ( g62 or g101 or g136 or g193 or g203 or g306 or g413 or g419 or g488 or g597 or g741 or g855 or g859 or g865 or g891 or g1129 or g1175 or g1236 or g1239 or g1250 or g1265 or g1278 or g1285 or g1378 or g1447 or g1450 )
g1264    ( g34 or g63 or g113 or g127 or g505 or g507 or g575 or g627 or g983 or g1081 or g1098 or g1121 or g1322 or g1347 or g1406 or g1432 or g1464 )
g1265    ( g36 or g88 or g103 or g558 or g577 or g745 or g848 or g1000 or g1043 or g1069 or g1121 or g1138 or g1302 or g1484 or g1495 )
g1266    ( g42 or g54 or g235 or g288 or g367 or g409 or g416 or g492 or g500 or g694 or g730 or g743 or g918 or g1000 or g1094 or g1104 or g1186 or g1436 or g1481 )
g1267    ( g109 or g270 or g417 or g567 or g650 or g656 or g785 or g822 or g868 or g987 or g1046 or g1244 or g1332 or g1340 or g1353 or g1395 or g1450 or g1453 or g1498 )
g1268    ( g72 or g238 or g253 or g385 or g630 or g720 or g736 or g784 or g799 or g859 or g1070 or g1122 or g1409 )
g1269    ( g43 or g76 or g149 or g163 or g272 or g281 or g378 or g421 or g508 or g602 or g759 or g840 or g921 or g977 or g1072 or g1132 or g1155 or g1233 or g1473 )
g1270    ( g33 or g44 or g111 or g149 or g238 or g362 or g550 or g690 or g793 or g882 or g894 or g938 or g971 or g1091 or g1138 or g1164 or g1170 or g1227 or g1258 or g1299 or g1314 )
g1271    ( g84 or g128 or g308 or g340 or g492 or g522 or g542 or g602 or g606 or g613 or g630 or g800 or g897 or g980 or g999 or g1054 or g1061 or g1079 or g1253 or g1297 or g1429 or g1470 or g1488 )
g1272    ( g20 or g144 or g169 or g175 or g187 or g215 or g273 or g525 or g582 or g606 or g618 or g644 or g776 or g806 or g994 or g1078 or g1112 or g1154 or g1237 or g1280 or g1283 or g1290 or g1340 or g1363 or g1397 or g1434 )
g1273    ( g26 or g35 or g146 or g188 or g361 or g436 or g437 or g466 or g472 or g525 or g560 or g592 or g603 or g633 or g644 or g697 or g815 or g848 or g882 or g893 or g1019 or g1020 or g1096 or g1148 or g1176 or g1252 or g1488 )
g1274    ( g31 or g49 or g83 or g108 or g221 or g400 or g478 or g528 or g650 or g759 or g773 or g844 or g911 or g938 or g994 or g1144 or g1186 or g1240 or g1359 or g1426 )
g1275    ( g45 or g75 or g119 or g170 or g178 or g214 or g275 or g294 or g308 or g404 or g466 or g479 or g635 or g705 or g752 or g767 or g1037 or g1046 or g1121 or g1148 or g1397 or g1482 )
g1276    ( g454 or g469 or g491 or g691 or g763 or g780 or g790 or g893 or g898 or g995 or g997 or g1291 or g1308 or g1334 or g1359 or g1392 )
g1277    ( g35 or g69 or g142 or g150 or g327 or g339 or g397 or g411 or g624 or g640 or g658 or g757 or g758 or g818 or g888 or g914 or g936 or g994 or g1002 or g1028 or g1111 or g1298 or g1343 or g1446 )
g1278    ( g167 or g192 or g241 or g435 or g529 or g605 or g652 or g674 or g689 or g696 or g705 or g925 or g1057 or g1074 or g1081 or g1267 or g1340 or g1405 or g1456 or g1464 or g1496 )
g1279    ( g36 or g95 or g167 or g176 or g284 or g317 or g381 or g397 or g491 or g502 or g521 or g538 or g700 or g733 or g749 or g815 or g828 or g844 or g880 or g951 or g989 or g1027 or g1086 or g1135 or g1285 or g1324 or g1326 or g1440 )
g1280    ( g27 or g161 or g329 or g596 or g665 or g806 or g812 or g836 or g869 or g901 or g1059 or g1252 or g1284 or g1285 or g1365 or g1405 )
g1281    ( g33 or g241 or g263 or g338 or g489 or g544 or g548 or g607 or g781 or g782 or g871 or g900 or g944 or g960 or g1095 or g1275 or g1366 )
g1282    ( g169 or g233 or g312 or g514 or g522 or g762 or g778 or g831 or g912 or g965 or g975 or g993 or g1055 or g1082 or g1164 or g1228 or g1261 or g1263 or g1310 or g1361 )
g1283    ( g12 or g15 or g132 or g260 or g336 or g385 or g448 or g526 or g561 or g571 or g595 or g798 or g809 or g864 or g885 or g1002 or g1091 or g1100 or g1167 or g1207 or g1378 or g1392 or g1402 or g1422 or g1430 or g1486 )
g1284    ( g43 or g99 or g100 or g103 or g107 or g146 or g150 or g277 or g298 or g505 or g512 or g522 or g534 or g553 or g563 or g682 or g720 or g758 or g828 or g907 or g1003 or g1094 or g1229 or g1429 )
g1285    ( g108 or g185 or g239 or g247 or g322 or g563 or g679 or g719 or g722 or g727 or g779 or g853 or g1012 or g1042 or g1099 or g1148 or g1342 or g1456 or g1470 or g1474 )
g1286    ( g7 or g24 or g110 or g285 or g305 or g360 or g379 or g483 or g537 or g612 or g672 or g812 or g981 or g994 or g1023 or g1076 or g1081 )
g1287    ( g43 or g133 or g153 or g168 or g254 or g290 or g514 or g546 or g621 or g656 or g705 or g729 or g806 or g820 or g1142 or g1183 )
g1288    ( g6 or g37 or g220 or g326 or g779 or g886 or g959 or g972 or g1163 or g1171 or g1380 or g1392 or g1431 )
g1289    ( g45 or g74 or g80 or g171 or g243 or g246 or g280 or g382 or g393 or g469 or g491 or g508 or g625 or g626 or g635 or g640 or g654 or g764 or g783 or g835 or g948 or g1056 or g1071 or g1112 or g1142 or g1238 or g1457 )
g1290    ( g79 or g92 or g97 or g189 or g308 or g422 or g527 or g575 or g582 or g604 or g674 or g789 or g881 or g894 or g1064 or g1088 or g1154 or g1174 or g1280 or g1326 or g1327 or g1332 or g1365 or g1397 or g1489 )
g1291    ( g49 or g130 or g189 or g259 or g268 or g371 or g385 or g556 or g660 or g662 or g752 or g823 or g836 or g902 or g952 or g1020 or g1117 or g1187 or g1217 or g1346 or g1470 or g1478 )
g1292    ( g76 or g181 or g230 or g289 or g330 or g346 or g381 or g388 or g459 or g496 or g878 or g946 or g1035 or g1078 or g1124 or g1129 or g1194 or g1199 or g1284 or g1489 or g1500 )
g1293    ( g39 or g109 or g138 or g179 or g184 or g192 or g207 or g367 or g383 or g398 or g420 or g425 or g694 or g785 or g866 or g908 or g919 or g926 or g940 or g964 or g1014 or g1213 or g1308 )
g1294    ( g212 or g229 or g247 or g263 or g290 or g373 or g406 or g421 or g476 or g653 or g752 or g842 or g950 or g1067 or g1191 or g1196 or g1257 or g1276 or g1296 or g1325 or g1352 or g1377 or g1420 or g1421 )
g1295    ( g80 or g220 or g319 or g510 or g789 or g826 or g868 or g878 or g904 or g967 or g1069 or g1154 or g1198 or g1273 or g1363 or g1425 )
g1296    ( g138 or g139 or g151 or g159 or g364 or g373 or g457 or g520 or g576 or g640 or g646 or g671 or g712 or g715 or g921 or g957 or g1007 or g1114 or g1117 or g1149 or g1170 or g1404 or g1480 or g1493 )
g1297    ( g114 or g282 or g305 or g350 or g419 or g545 or g616 or g669 or g866 or g898 or g992 or g1083 or g1180 or g1258 or g1359 or g1374 or g1429 or g1432 or g1439 or g1466 )
g1298    ( g8 or g13 or g52 or g229 or g287 or g332 or g389 or g412 or g489 or g511 or g569 or g578 or g608 or g656 or g728 or g754 or g833 or g904 or g1093 or g1202 or g1366 or g1394 )
g1299    ( g32 or g197 or g339 or g589 or g610 or g771 or g785 or g957 or g1028 or g1114 or g1177 or g1295 or g1408 or g1424 )
g1300    ( g11 or g165 or g252 or g258 or g487 or g490 or g576 or g615 or g870 or g874 or g881 or g991 or g1071 or g1076 or g1286 or g1324 or g1493 )
g1301    ( g30 or g37 or g41 or g114 or g138 or g378 or g389 or g570 or g628 or g655 or g743 or g790 or g862 or g879 or g934 or g1071 or g1123 or g1327 or g1342 or g1359 or g1393 or g1487 )
g1302    ( g79 or g101 or g244 or g306 or g413 or g445 or g489 or g545 or g558 or g681 or g690 or g828 or g989 or g1145 or g1226 or g1234 or g1280 or g1369 or g1499 )
g1303    ( g19 or g24 or g88 or g180 or g243 or g248 or g332 or g351 or g458 or g630 or g645 or g795 or g837 or g1010 or g1055 or g1102 or g1262 or g1346 or g1365 or g1442 or g1448 or g1467 or g1496 )
g1304    ( g28 or g91 or g222 or g302 or g376 or g496 or g501 or g603 or g826 or g827 or g861 or g901 or g907 or g972 or g1071 or g1076 or g1177 )
g1305    ( g2 or g32 or g35 or g57 or g78 or g85 or g153 or g183 or g226 or g424 or g436 or g535 or g606 or g732 or g746 or g786 or g790 or g799 or g823 or g862 or g1090 or g1185 or g1290 or g1309 or g1332 or g1368 )
g1306    ( g31 or g104 or g109 or g138 or g247 or g357 or g429 or g467 or g475 or g687 or g696 or g776 or g851 or g887 or g905 or g915 or g966 or g969 or g988 or g1109 or g1211 or g1238 or g1268 or g1302 or g1335 or g1389 or g1458 )
g1307    ( g37 or g110 or g152 or g248 or g390 or g449 or g517 or g588 or g635 or g665 or g783 or g812 or g961 or g967 or g984 or g1148 or g1212 or g1410 )
g1308    ( g15 or g99 or g209 or g215 or g286 or g333 or g396 or g485 or g566 or g746 or g780 or g1029 or g1154 or g1307 or g1371 or g1381 )
g1309    ( g50 or g259 or g281 or g370 or g438 or g466 or g499 or g544 or g590 or g700 or g750 or g803 or g811 or g830 or g869 or g1198 or g1219 or g1232 or g1287 or g1387 or g1478 )
g1310    ( g28 or g40 or g93 or g135 or g296 or g350 or g436 or g527 or g628 or g793 or g894 or g937 or g942 or g969 or g971 or g1133 or g1185 or g1233 or g1260 or g1274 or g1314 )
g1311    ( g94 or g130 or g188 or g402 or g522 or g572 or g620 or g622 or g644 or g650 or g679 or g805 or g848 or g952 or g970 or g979 or g1023 or g1168 or g1226 or g1323 or g1346 or g1380 or g1483 or g1488 )
g1312    ( g14 or g16 or g389 or g443 or g508 or g564 or g598 or g625 or g665 or g676 or g686 or g701 or g720 or g892 or g943 or g967 or g1007 or g1009 or g1012 or g1022 or g1028 or g1048 or g1074 or g1130 or g1194 or g1220 or g1241 or g1246 or g1297 or g1303 or g1330 or g1335 or g1381 or g1404 or g1447 )
g1313    ( g63 or g183 or g204 or g342 or g363 or g529 or g544 or g566 or g626 or g674 or g718 or g950 or g979 or g1036 or g1132 or g1183 or g1305 or g1430 or g1475 )
g1314    ( g26 or g33 or g169 or g174 or g176 or g271 or g356 or g387 or g447 or g455 or g582 or g797 or g817 or g830 or g850 or g1041 or g1049 or g1110 or g1123 or g1161 or g1188 or g1191 or g1291 or g1313 or g1382 )
g1315    ( g2 or g132 or g158 or g195 or g280 or g403 or g483 or g506 or g587 or g731 or g764 or g796 or g827 or g871 or g1025 or g1040 or g1041 or g1044 or g1060 or g1163 or g1191 or g1259 or g1452 or g1476 )
g1316    ( g22 or g30 or g150 or g163 or g319 or g345 or g424 or g488 or g693 or g717 or g929 or g946 or g1052 or g1060 or g1091 or g1105 or g1165 or g1177 or g1228 or g1243 or g1327 or g1479 )
g1317    ( g117 or g188 or g230 or g281 or g454 or g482 or g521 or g534 or g540 or g736 or g831 or g975 or g1084 or g1136 or g1145 or g1185 or g1188 or g1369 or g1385 or g1482 or g1485 )
g1318    ( g89 or g106 or g239 or g414 or g416 or g532 or g566 or g608 or g627 or g726 or g835 or g858 or g1031 or g1117 or g1245 or g1341 or g1395 or g1397 )
g1319    ( g43 or g226 or g315 or g352 or g464 or g482 or g505 or g543 or g643 or g666 or g779 or g787 or g857 or g966 or g1026 or g1044 or g1208 or g1221 or g1229 or g1436 or g1462 or g1466 or g1491 or g1492 )
g1320    ( g16 or g45 or g103 or g159 or g169 or g278 or g328 or g343 or g430 or g728 or g928 or g973 or g1053 or g1083 or g1296 or g1446 )
g1321    ( g46 or g194 or g225 or g414 or g514 or g716 or g820 or g1159 or g1196 or g1231 or g1371 or g1442 or g1491 )
g1322    ( g102 or g140 or g146 or g190 or g237 or g243 or g270 or g321 or g343 or g352 or g360 or g382 or g404 or g426 or g561 or g604 or g1012 or g1084 or g1249 or g1250 or g1326 or g1382 )
g1323    ( g53 or g202 or g217 or g264 or g304 or g439 or g485 or g580 or g590 or g658 or g823 or g917 or g1010 or g1013 or g1146 or g1175 or g1308 or g1338 or g1361 or g1369 or g1399 or g1429 )
g1324    ( g129 or g139 or g269 or g304 or g495 or g619 or g660 or g705 or g754 or g783 or g834 or g876 or g987 or g1084 or g1327 or g1417 )
g1325    ( g164 or g220 or g273 or g400 or g488 or g508 or g550 or g552 or g590 or g770 or g790 or g962 or g997 or g1076 or g1187 or g1228 or g1326 or g1373 or g1415 or g1452 )
g1326    ( g66 or g155 or g199 or g287 or g292 or g412 or g673 or g707 or g751 or g824 or g939 or g962 or g1046 or g1055 or g1071 or g1226 or g1253 or g1392 or g1422 or g1471 or g1478 )
g1327    ( g140 or g150 or g167 or g184 or g263 or g677 or g745 or g858 or g989 or g1067 or g1074 or g1234 or g1260 or g1305 or g1392 or g1422 or g1476 )
g1328    ( g88 or g94 or g141 or g186 or g399 or g437 or g460 or g464 or g510 or g645 or g755 or g795 or g869 or g976 or g1114 or g1124 or g1144 or g1169 or g1189 or g1247 or g1368 or g1390 or g1411 or g1447 or g1454 )
g1329    ( g59 or g467 or g476 or g552 or g576 or g628 or g645 or g648 or g683 or g686 or g793 or g796 or g944 or g1074 or g1221 or g1252 or g1470 )
g1330    ( g39 or g76 or g78 or g186 or g416 or g466 or g476 or g587 or g646 or g710 or g716 or g765 or g802 or g827 or g939 or g947 or g1022 or g1053 or g1101 or g1108 or g1139 or g1224 or g1391 )
g1331    ( g106 or g153 or g200 or g317 or g342 or g426 or g432 or g492 or g500 or g629 or g675 or g705 or g706 or g763 or g774 or g912 or g934 or g1042 or g1096 or g1272 )
g1332    ( g1 or g14 or g36 or g145 or g210 or g282 or g321 or g408 or g522 or g552 or g562 or g697 or g761 or g866 or g1037 or g1055 or g1200 or g1217 or g1265 or g1315 or g1337 or g1348 or g1493 )
g1333    ( g62 or g111 or g130 or g230 or g249 or g290 or g291 or g412 or g459 or g482 or g484 or g649 or g849 or g872 or g914 or g990 or g1109 or g1469 or g1496 )
g1334    ( g158 or g217 or g273 or g298 or g302 or g311 or g402 or g445 or g508 or g585 or g606 or g681 or g833 or g887 or g981 or g1128 or g1136 or g1278 or g1297 or g1350 )
g1335    ( g55 or g69 or g84 or g166 or g255 or g432 or g506 or g520 or g539 or g545 or g615 or g633 or g657 or g673 or g674 or g682 or g728 or g769 or g878 or g930 or g976 or g1049 or g1159 or g1165 or g1167 or g1213 or g1288 or g1304 )
g1336    ( g188 or g220 or g372 or g480 or g482 or g515 or g669 or g706 or g785 or g822 or g849 or g903 or g937 or g1079 or g1213 or g1215 or g1268 or g1315 or g1317 or g1326 )
g1337    ( g68 or g174 or g760 or g944 or g978 or g1030 or g1116 or g1137 or g1272 or g1338 or g1408 )
g1338    ( g12 or g111 or g254 or g268 or g862 or g905 or g980 or g1035 or g1059 or g1130 or g1131 or g1253 or g1291 or g1346 or g1396 or g1406 or g1448 or g1471 or g1479 )
g1339    ( g47 or g130 or g213 or g216 or g259 or g334 or g358 or g413 or g510 or g617 or g624 or g649 or g727 or g809 or g834 or g937 or g983 or g1080 or g1154 or g1233 or g1293 or g1356 or g1360 )
g1340    ( g56 or g100 or g109 or g403 or g439 or g518 or g542 or g591 or g595 or g613 or g909 or g1070 or g1200 or g1272 or g1348 )
g1341    ( g206 or g245 or g533 or g567 or g595 or g613 or g638 or g737 or g797 or g800 or g857 or g944 or g1239 or g1258 or g1347 or g1399 or g1438 )
g1342    ( g24 or g44 or g145 or g302 or g349 or g394 or g410 or g688 or g834 or g857 or g970 or g1043 or g1049 or g1251 or g1417 or g1418 or g1459 or g1466 or g1469 )
g1343    ( g176 or g261 or g463 or g547 or g599 or g639 or g655 or g796 or g850 or g944 or g991 or g1010 or g1014 or g1052 or g1115 or g1134 or g1242 or g1316 or g1486 )
g1344    ( g61 or g193 or g303 or g322 or g341 or g461 or g603 or g733 or g774 or g816 or g819 or g826 or g856 or g858 or g889 or g896 or g999 or g1017 or g1055 or g1079 or g1117 or g1200 or g1225 or g1246 or g1338 or g1352 or g1468 )
g1345    ( g27 or g121 or g329 or g473 or g527 or g537 or g564 or g669 or g810 or g865 or g976 or g1081 or g1113 or g1117 or g1143 or g1154 or g1195 or g1228 or g1267 or g1323 or g1378 or g1429 )
g1346    ( g119 or g158 or g162 or g308 or g344 or g381 or g453 or g881 or g908 or g973 or g1006 or g1012 or g1037 or g1083 or g1134 or g1230 )
g1347    ( g164 or g285 or g363 or g421 or g424 or g468 or g659 or g834 or g979 or g1045 or g1124 or g1390 )
g1348    ( g32 or g71 or g437 or g468 or g510 or g513 or g619 or g651 or g723 or g810 or g885 or g981 or g1093 or g1147 or g1189 or g1231 or g1301 or g1329 or g1356 or g1406 or g1469 )
g1349    ( g91 or g223 or g298 or g302 or g313 or g317 or g416 or g602 or g647 or g791 or g797 or g857 or g902 or g924 or g971 or g1015 or g1178 or g1309 or g1408 or g1461 or g1476 )
g1350    ( g69 or g110 or g248 or g251 or g254 or g293 or g302 or g360 or g414 or g496 or g518 or g547 or g665 or g666 or g753 or g847 or g869 or g997 or g1084 or g1098 or g1100 or g1191 or g1283 or g1324 or g1416 )
g1351    ( g93 or g283 or g324 or g676 or g692 or g700 or g891 or g933 or g980 or g1013 or g1242 or g1304 or g1359 )
g1352    ( g392 or g422 or g435 or g569 or g681 or g734 or g786 or g867 or g921 or g1025 or g1260 or g1470 or g1471 )
g1353    ( g19 or g60 or g229 or g286 or g391 or g539 or g647 or g874 or g970 or g981 or g1012 or g1111 or g1235 or g1237 or g1243 or g1329 or g1448 or g1457 )
g1354    ( g20 or g23 or g69 or g133 or g188 or g189 or g190 or g297 or g316 or g331 or g524 or g539 or g545 or g557 or g560 or g603 or g629 or g729 or g846 or g899 or g1031 or g1076 or g1107 or g1168 or g1171 or g1176 or g1302 or g1466 )
g1355    ( g185 or g263 or g361 or g487 or g533 or g571 or g582 or g732 or g772 or g851 or g1060 or g1068 or g1268 or g1299 or g1335 or g1374 or g1462 or g1464 )
g1356    ( g194 or g207 or g262 or g270 or g341 or g411 or g439 or g446 or g488 or g494 or g615 or g653 or g677 or g699 or g790 or g817 or g900 or g931 or g974 or g977 or g1090 or g1244 or g1245 or g1346 or g1432 )
g1357    ( g143 or g234 or g247 or g406 or g545 or g620 or g637 or g649 or g844 or g871 or g927 or g1010 or g1318 or g1349 or g1405 or g1445 or g1477 )
g1358    ( g57 or g63 or g297 or g321 or g324 or g373 or g423 or g457 or g478 or g504 or g516 or g665 or g908 or g1002 or g1026 or g1139 or g1210 or g1219 or g1434 )
g1359    ( g2 or g210 or g461 or g637 or g758 or g860 or g977 or g1126 or g1150 or g1275 or g1318 or g1383 or g1412 )
