Gene1,Gene2,Type
g1481,g1266,+
g109,g1267,+
g270,g1267,+
g417,g1267,+
g567,g1267,+
g650,g1267,+
g656,g1267,+
g785,g1267,+
g822,g1267,+
g868,g1267,+
g987,g1267,+
g1046,g1267,+
g1244,g1267,+
g1332,g1267,+
g1340,g1267,+
g1353,g1267,+
g1395,g1267,+
g1450,g1267,+
g1453,g1267,+
g1498,g1267,+
g72,g1268,+
g238,g1268,+
g253,g1268,+
g385,g1268,+
g630,g1268,+
g720,g1268,+
g736,g1268,+
g784,g1268,+
g799,g1268,+
g859,g1268,+
g1070,g1268,+
g1122,g1268,+
g1409,g1268,+
g43,g1269,+
g76,g1269,+
g149,g1269,+
g163,g1269,+
g272,g1269,+
g281,g1269,+
g378,g1269,+
g421,g1269,+
g508,g1269,+
g602,g1269,+
g759,g1269,+
g840,g1269,+
g921,g1269,+
g977,g1269,+
g1072,g1269,+
g1132,g1269,+
g1155,g1269,+
g1233,g1269,+
g1473,g1269,+
g33,g1270,+
g44,g1270,+
g111,g1270,+
g149,g1270,+
g238,g1270,+
g362,g1270,+
g550,g1270,+
g690,g1270,+
g793,g1270,+
g882,g1270,+
g894,g1270,+
g938,g1270,+
g971,g1270,+
g1091,g1270,+
g1138,g1270,+
g1164,g1270,+
g1170,g1270,+
g1227,g1270,+
g1258,g1270,+
g1299,g1270,+
g1314,g1270,+
g84,g1271,+
g128,g1271,+
g308,g1271,+
g340,g1271,+
g492,g1271,+
g522,g1271,+
g542,g1271,+
g602,g1271,+
g606,g1271,+
g613,g1271,+
g630,g1271,+
g800,g1271,+
g897,g1271,+
g980,g1271,+
g999,g1271,+
g1054,g1271,+
g1061,g1271,+
g1079,g1271,+
g1253,g1271,+
g1297,g1271,+
g1429,g1271,+
g1470,g1271,+
g1488,g1271,+
g20,g1272,+
g144,g1272,+
g169,g1272,+
g175,g1272,+
g187,g1272,+
g215,g1272,+
g273,g1272,+
g525,g1272,+
g582,g1272,+
g606,g1272,+
g618,g1272,+
g644,g1272,+
g776,g1272,+
g806,g1272,+
g994,g1272,+
g1078,g1272,+
g1112,g1272,+
g1154,g1272,+
g1237,g1272,+
g1280,g1272,+
g1283,g1272,+
g1290,g1272,+
g1340,g1272,+
g1363,g1272,+
g1397,g1272,+
g1434,g1272,+
g26,g1273,+
g35,g1273,+
g146,g1273,+
g188,g1273,+
g361,g1273,+
g436,g1273,+
g437,g1273,+
g466,g1273,+
g472,g1273,+
g525,g1273,+
g560,g1273,+
g592,g1273,+
g603,g1273,+
g633,g1273,+
g644,g1273,+
g697,g1273,+
g815,g1273,+
g848,g1273,+
g882,g1273,+
g893,g1273,+
g1019,g1273,+
g1020,g1273,+
g1096,g1273,+
g1148,g1273,+
g1176,g1273,+
g1252,g1273,+
g1488,g1273,+
g31,g1274,+
g49,g1274,+
g83,g1274,+
g108,g1274,+
g221,g1274,+
g400,g1274,+
g478,g1274,+
g528,g1274,+
g650,g1274,+
g759,g1274,+
g773,g1274,+
g844,g1274,+
g911,g1274,+
g938,g1274,+
g994,g1274,+
g1144,g1274,+
g1186,g1274,+
g1240,g1274,+
g1359,g1274,+
g1426,g1274,+
g45,g1275,+
g75,g1275,+
g119,g1275,+
g170,g1275,+
g178,g1275,+
g214,g1275,+
g275,g1275,+
g294,g1275,+
g308,g1275,+
g404,g1275,+
g466,g1275,+
g479,g1275,+
g635,g1275,+
g705,g1275,+
g752,g1275,+
g767,g1275,+
g1037,g1275,+
g1046,g1275,+
g1121,g1275,+
g1148,g1275,+
g1397,g1275,+
g1482,g1275,+
g454,g1276,+
g469,g1276,+
g491,g1276,+
g691,g1276,+
g763,g1276,+
g780,g1276,+
g790,g1276,+
g893,g1276,+
g898,g1276,+
g995,g1276,+
g997,g1276,+
g1291,g1276,+
g1308,g1276,+
g1334,g1276,+
g1359,g1276,+
g1392,g1276,+
g35,g1277,+
g69,g1277,+
g142,g1277,+
g150,g1277,+
g327,g1277,+
g339,g1277,+
g397,g1277,+
g411,g1277,+
g624,g1277,+
g640,g1277,+
g658,g1277,+
g757,g1277,+
g758,g1277,+
g818,g1277,+
g888,g1277,+
g914,g1277,+
g936,g1277,+
g994,g1277,+
g1002,g1277,+
g1028,g1277,+
g1111,g1277,+
g1298,g1277,+
g1343,g1277,+
g1446,g1277,+
g167,g1278,+
g192,g1278,+
g241,g1278,+
g435,g1278,+
g529,g1278,+
g605,g1278,+
g652,g1278,+
g674,g1278,+
g689,g1278,+
g696,g1278,+
g705,g1278,+
g925,g1278,+
g1057,g1278,+
g1074,g1278,+
g1081,g1278,+
g1267,g1278,+
g1340,g1278,+
g1405,g1278,+
g1456,g1278,+
g1464,g1278,+
g1496,g1278,+
g36,g1279,+
g95,g1279,+
g167,g1279,+
g176,g1279,+
g284,g1279,+
g317,g1279,+
g381,g1279,+
g397,g1279,+
g491,g1279,+
g502,g1279,+
g521,g1279,+
g538,g1279,+
g700,g1279,+
g733,g1279,+
g749,g1279,+
g815,g1279,+
g828,g1279,+
g844,g1279,+
g880,g1279,+
g951,g1279,+
g989,g1279,+
g1027,g1279,+
g1086,g1279,+
g1135,g1279,+
g1285,g1279,+
g1324,g1279,+
g1326,g1279,+
g1440,g1279,+
g27,g1280,+
g161,g1280,+
g329,g1280,+
g596,g1280,+
g665,g1280,+
g806,g1280,+
g812,g1280,+
g836,g1280,+
g869,g1280,+
g901,g1280,+
g1059,g1280,+
g1252,g1280,+
g1284,g1280,+
g1285,g1280,+
g1365,g1280,+
g1405,g1280,+
g33,g1281,+
g241,g1281,+
g263,g1281,+
g338,g1281,+
g489,g1281,+
g544,g1281,+
g548,g1281,+
g607,g1281,+
g781,g1281,+
g782,g1281,+
g871,g1281,+
g900,g1281,+
g944,g1281,+
g960,g1281,+
g1095,g1281,+
g1275,g1281,+
g1366,g1281,+
g169,g1282,+
g233,g1282,+
g312,g1282,+
g514,g1282,+
g522,g1282,+
g762,g1282,+
g778,g1282,+
g831,g1282,+
g912,g1282,+
g965,g1282,+
g975,g1282,+
g993,g1282,+
g1055,g1282,+
g1082,g1282,+
g1164,g1282,+
g1228,g1282,+
g1261,g1282,+
g1263,g1282,+
g1310,g1282,+
g1361,g1282,+
g12,g1283,+
g15,g1283,+
g132,g1283,+
g260,g1283,+
g336,g1283,+
g385,g1283,+
g448,g1283,+
g526,g1283,+
g561,g1283,+
g571,g1283,+
g595,g1283,+
g798,g1283,+
g809,g1283,+
g864,g1283,+
g885,g1283,+
g1002,g1283,+
g1091,g1283,+
g1100,g1283,+
g1167,g1283,+
g1207,g1283,+
g1378,g1283,+
g1392,g1283,+
g1402,g1283,+
g1422,g1283,+
g1430,g1283,+
g1486,g1283,+
g43,g1284,+
g99,g1284,+
g100,g1284,+
g103,g1284,+
g107,g1284,+
g146,g1284,+
g150,g1284,+
g277,g1284,+
g298,g1284,+
g505,g1284,+
g512,g1284,+
g522,g1284,+
g534,g1284,+
g553,g1284,+
g563,g1284,+
g682,g1284,+
g720,g1284,+
g758,g1284,+
g828,g1284,+
g907,g1284,+
g1003,g1284,+
g1094,g1284,+
g1229,g1284,+
g1429,g1284,+
g108,g1285,+
g185,g1285,+
g239,g1285,+
g247,g1285,+
g322,g1285,+
g563,g1285,+
g679,g1285,+
g719,g1285,+
g722,g1285,+
g727,g1285,+
g779,g1285,+
g853,g1285,+
g1012,g1285,+
g1042,g1285,+
g1099,g1285,+
g1148,g1285,+
g1342,g1285,+
g1456,g1285,+
g1470,g1285,+
g1474,g1285,+
g7,g1286,+
g24,g1286,+
g110,g1286,+
g285,g1286,+
g305,g1286,+
g360,g1286,+
g379,g1286,+
g483,g1286,+
g537,g1286,+
g612,g1286,+
g672,g1286,+
g812,g1286,+
g981,g1286,+
g994,g1286,+
g1023,g1286,+
g1076,g1286,+
g1081,g1286,+
g43,g1287,+
g133,g1287,+
g153,g1287,+
g168,g1287,+
g254,g1287,+
g290,g1287,+
g514,g1287,+
g546,g1287,+
g621,g1287,+
g656,g1287,+
g705,g1287,+
g729,g1287,+
g806,g1287,+
g820,g1287,+
g1142,g1287,+
g1183,g1287,+
g6,g1288,+
g37,g1288,+
g220,g1288,+
g326,g1288,+
g779,g1288,+
g886,g1288,+
g959,g1288,+
g972,g1288,+
g1163,g1288,+
g1171,g1288,+
g1380,g1288,+
g1392,g1288,+
g1431,g1288,+
g45,g1289,+
g74,g1289,+
g80,g1289,+
g171,g1289,+
g243,g1289,+
g246,g1289,+
g280,g1289,+
g382,g1289,+
g393,g1289,+
g469,g1289,+
g491,g1289,+
g508,g1289,+
g625,g1289,+
g626,g1289,+
g635,g1289,+
g640,g1289,+
g654,g1289,+
g764,g1289,+
g783,g1289,+
g835,g1289,+
g948,g1289,+
g1056,g1289,+
g1071,g1289,+
g1112,g1289,+
g1142,g1289,+
g1238,g1289,+
g1457,g1289,+
g79,g1290,+
g92,g1290,+
g97,g1290,+
g189,g1290,+
g308,g1290,+
g422,g1290,+
g527,g1290,+
g575,g1290,+
g582,g1290,+
g604,g1290,+
g674,g1290,+
g789,g1290,+
g881,g1290,+
g894,g1290,+
g1064,g1290,+
g1088,g1290,+
g1154,g1290,+
g1174,g1290,+
g1280,g1290,+
g1326,g1290,+
g1327,g1290,+
g1332,g1290,+
g1365,g1290,+
g1397,g1290,+
g1489,g1290,+
g49,g1291,+
g130,g1291,+
g189,g1291,+
g259,g1291,+
g268,g1291,+
g371,g1291,+
g385,g1291,+
g556,g1291,+
g660,g1291,+
g662,g1291,+
g752,g1291,+
g823,g1291,+
g836,g1291,+
g902,g1291,+
g952,g1291,+
g1020,g1291,+
g1117,g1291,+
g1187,g1291,+
g1217,g1291,+
g1346,g1291,+
g1470,g1291,+
g1478,g1291,+
g76,g1292,+
g181,g1292,+
g230,g1292,+
g289,g1292,+
g330,g1292,+
g346,g1292,+
g381,g1292,+
g388,g1292,+
g459,g1292,+
g496,g1292,+
g878,g1292,+
g946,g1292,+
g1035,g1292,+
g1078,g1292,+
g1124,g1292,+
g1129,g1292,+
g1194,g1292,+
g1199,g1292,+
g1284,g1292,+
g1489,g1292,+
g1500,g1292,+
g39,g1293,+
g109,g1293,+
g138,g1293,+
g179,g1293,+
g184,g1293,+
g192,g1293,+
g207,g1293,+
g367,g1293,+
g383,g1293,+
g398,g1293,+
g420,g1293,+
g425,g1293,+
g694,g1293,+
g785,g1293,+
g866,g1293,+
g908,g1293,+
g919,g1293,+
g926,g1293,+
g940,g1293,+
g964,g1293,+
g1014,g1293,+
g1213,g1293,+
g1308,g1293,+
g212,g1294,+
g229,g1294,+
g247,g1294,+
g263,g1294,+
g290,g1294,+
g373,g1294,+
g406,g1294,+
g421,g1294,+
g476,g1294,+
g653,g1294,+
g752,g1294,+
g842,g1294,+
g950,g1294,+
g1067,g1294,+
g1191,g1294,+
g1196,g1294,+
g1257,g1294,+
g1276,g1294,+
g1296,g1294,+
g1325,g1294,+
g1352,g1294,+
g1377,g1294,+
g1420,g1294,+
g1421,g1294,+
g80,g1295,+
g220,g1295,+
g319,g1295,+
g510,g1295,+
g789,g1295,+
g826,g1295,+
g868,g1295,+
g878,g1295,+
g904,g1295,+
g967,g1295,+
g1069,g1295,+
g1154,g1295,+
g1198,g1295,+
g1273,g1295,+
g1363,g1295,+
g1425,g1295,+
g138,g1296,+
g139,g1296,+
g151,g1296,+
g159,g1296,+
g364,g1296,+
g373,g1296,+
g457,g1296,+
g520,g1296,+
g576,g1296,+
g640,g1296,+
g646,g1296,+
g671,g1296,+
g712,g1296,+
g715,g1296,+
g921,g1296,+
g957,g1296,+
g1007,g1296,+
g1114,g1296,+
g1117,g1296,+
g1149,g1296,+
g1170,g1296,+
g1404,g1296,+
g1480,g1296,+
g1493,g1296,+
g114,g1297,+
g282,g1297,+
g305,g1297,+
g350,g1297,+
g419,g1297,+
g545,g1297,+
g616,g1297,+
g669,g1297,+
g866,g1297,+
g898,g1297,+
g992,g1297,+
g1083,g1297,+
g1180,g1297,+
g1258,g1297,+
g1359,g1297,+
g1374,g1297,+
g1429,g1297,+
g1432,g1297,+
g1439,g1297,+
g1466,g1297,+
g8,g1298,+
g13,g1298,+
g52,g1298,+
g229,g1298,+
g287,g1298,+
g332,g1298,+
g389,g1298,+
g412,g1298,+
g489,g1298,+
g511,g1298,+
g569,g1298,+
g578,g1298,+
g608,g1298,+
g656,g1298,+
g728,g1298,+
g754,g1298,+
g833,g1298,+
g904,g1298,+
g1093,g1298,+
g1202,g1298,+
g1366,g1298,+
g1394,g1298,+
g32,g1299,+
g197,g1299,+
g339,g1299,+
g589,g1299,+
g610,g1299,+
g771,g1299,+
g785,g1299,+
g957,g1299,+
g1028,g1299,+
g1114,g1299,+
g1177,g1299,+
g1295,g1299,+
g1408,g1299,+
g1424,g1299,+
g11,g1300,+
g165,g1300,+
g252,g1300,+
g258,g1300,+
g487,g1300,+
g490,g1300,+
g576,g1300,+
g615,g1300,+
g870,g1300,+
g874,g1300,+
g881,g1300,+
g991,g1300,+
g1071,g1300,+
g1076,g1300,+
g1286,g1300,+
g1324,g1300,+
g1493,g1300,+
g30,g1301,+
g37,g1301,+
g41,g1301,+
g114,g1301,+
g138,g1301,+
g378,g1301,+
g389,g1301,+
g570,g1301,+
g628,g1301,+
g655,g1301,+
g743,g1301,+
g790,g1301,+
g862,g1301,+
g879,g1301,+
g934,g1301,+
g1071,g1301,+
g1123,g1301,+
g1327,g1301,+
g1342,g1301,+
g1359,g1301,+
g1393,g1301,+
g1487,g1301,+
g79,g1302,+
g101,g1302,+
g244,g1302,+
g306,g1302,+
g413,g1302,+
g445,g1302,+
g489,g1302,+
g545,g1302,+
g558,g1302,+
g681,g1302,+
g690,g1302,+
g828,g1302,+
g989,g1302,+
g1145,g1302,+
g1226,g1302,+
g1234,g1302,+
g1280,g1302,+
g1369,g1302,+
g1499,g1302,+
g19,g1303,+
g24,g1303,+
g88,g1303,+
g180,g1303,+
g243,g1303,+
g248,g1303,+
g332,g1303,+
g351,g1303,+
g458,g1303,+
g630,g1303,+
g645,g1303,+
g795,g1303,+
g837,g1303,+
g1010,g1303,+
g1055,g1303,+
g1102,g1303,+
g1262,g1303,+
g1346,g1303,+
g1365,g1303,+
g1442,g1303,+
g1448,g1303,+
g1467,g1303,+
g1496,g1303,+
g28,g1304,+
g91,g1304,+
g222,g1304,+
g302,g1304,+
g376,g1304,+
g496,g1304,+
g501,g1304,+
g603,g1304,+
g826,g1304,+
g827,g1304,+
g861,g1304,+
g901,g1304,+
g907,g1304,+
g972,g1304,+
g1071,g1304,+
g1076,g1304,+
g1177,g1304,+
g2,g1305,+
g32,g1305,+
g35,g1305,+
g57,g1305,+
g78,g1305,+
g85,g1305,+
g153,g1305,+
g183,g1305,+
g226,g1305,+
g424,g1305,+
g436,g1305,+
g535,g1305,+
g606,g1305,+
g732,g1305,+
g746,g1305,+
g786,g1305,+
g790,g1305,+
g799,g1305,+
g823,g1305,+
g862,g1305,+
g1090,g1305,+
g1185,g1305,+
g1290,g1305,+
g1309,g1305,+
g1332,g1305,+
g1368,g1305,+
g31,g1306,+
g104,g1306,+
g109,g1306,+
g138,g1306,+
g247,g1306,+
g357,g1306,+
g429,g1306,+
g467,g1306,+
g475,g1306,+
g687,g1306,+
g696,g1306,+
g776,g1306,+
g851,g1306,+
g887,g1306,+
g905,g1306,+
g915,g1306,+
g966,g1306,+
g969,g1306,+
g988,g1306,+
g1109,g1306,+
g1211,g1306,+
g1238,g1306,+
g1268,g1306,+
g1302,g1306,+
g1335,g1306,+
g1389,g1306,+
g1458,g1306,+
g37,g1307,+
g110,g1307,+
g152,g1307,+
g248,g1307,+
g390,g1307,+
g449,g1307,+
g517,g1307,+
g588,g1307,+
g635,g1307,+
g665,g1307,+
g783,g1307,+
g812,g1307,+
g961,g1307,+
g967,g1307,+
g984,g1307,+
g1148,g1307,+
g1212,g1307,+
g1410,g1307,+
g15,g1308,+
g99,g1308,+
g209,g1308,+
g215,g1308,+
g286,g1308,+
g333,g1308,+
g396,g1308,+
g485,g1308,+
g566,g1308,+
g746,g1308,+
g780,g1308,+
g1029,g1308,+
g1154,g1308,+
g1307,g1308,+
g1371,g1308,+
g1381,g1308,+
g50,g1309,+
g259,g1309,+
g281,g1309,+
g370,g1309,+
g438,g1309,+
g466,g1309,+
g499,g1309,+
g544,g1309,+
g590,g1309,+
g700,g1309,+
g750,g1309,+
g803,g1309,+
g811,g1309,+
g830,g1309,+
g869,g1309,+
g1198,g1309,+
g1219,g1309,+
g1232,g1309,+
g1287,g1309,+
g1387,g1309,+
g1478,g1309,+
g28,g1310,+
g40,g1310,+
g93,g1310,+
g135,g1310,+
g296,g1310,+
g350,g1310,+
g436,g1310,+
g527,g1310,+
g628,g1310,+
g793,g1310,+
g894,g1310,+
g937,g1310,+
g942,g1310,+
g969,g1310,+
g971,g1310,+
g1133,g1310,+
g1185,g1310,+
g1233,g1310,+
g1260,g1310,+
g1274,g1310,+
g1314,g1310,+
g94,g1311,+
g130,g1311,+
g188,g1311,+
g402,g1311,+
g522,g1311,+
g572,g1311,+
g620,g1311,+
g622,g1311,+
g644,g1311,+
g650,g1311,+
g679,g1311,+
g805,g1311,+
g848,g1311,+
g952,g1311,+
g970,g1311,+
g979,g1311,+
g1023,g1311,+
g1168,g1311,+
g1226,g1311,+
g1323,g1311,+
g1346,g1311,+
g1380,g1311,+
g1483,g1311,+
g1488,g1311,+
g14,g1312,+
g16,g1312,+
g389,g1312,+
g443,g1312,+
g508,g1312,+
g564,g1312,+
g598,g1312,+
g625,g1312,+
g665,g1312,+
g676,g1312,+
g686,g1312,+
g701,g1312,+
g720,g1312,+
g892,g1312,+
g943,g1312,+
g967,g1312,+
g1007,g1312,+
g1009,g1312,+
g1012,g1312,+
g1022,g1312,+
g1028,g1312,+
g1048,g1312,+
g1074,g1312,+
g1130,g1312,+
g1194,g1312,+
g1220,g1312,+
g1241,g1312,+
g1246,g1312,+
g1297,g1312,+
g1303,g1312,+
g1330,g1312,+
g1335,g1312,+
g1381,g1312,+
g1404,g1312,+
g1447,g1312,+
g63,g1313,+
g183,g1313,+
g204,g1313,+
g342,g1313,+
g363,g1313,+
g529,g1313,+
g544,g1313,+
g566,g1313,+
g626,g1313,+
g674,g1313,+
g718,g1313,+
g950,g1313,+
g979,g1313,+
g1036,g1313,+
g1132,g1313,+
g1183,g1313,+
g1305,g1313,+
g1430,g1313,+
g1475,g1313,+
g26,g1314,+
g33,g1314,+
g169,g1314,+
g174,g1314,+
g176,g1314,+
g271,g1314,+
g356,g1314,+
g387,g1314,+
g447,g1314,+
g455,g1314,+
g582,g1314,+
g797,g1314,+
g817,g1314,+
g830,g1314,+
g850,g1314,+
g1041,g1314,+
g1049,g1314,+
g1110,g1314,+
g1123,g1314,+
g1161,g1314,+
g1188,g1314,+
g1191,g1314,+
g1291,g1314,+
g1313,g1314,+
g1382,g1314,+
g2,g1315,+
g132,g1315,+
g158,g1315,+
g195,g1315,+
g280,g1315,+
g403,g1315,+
g483,g1315,+
g506,g1315,+
g587,g1315,+
g731,g1315,+
g764,g1315,+
g796,g1315,+
g827,g1315,+
g871,g1315,+
g1025,g1315,+
g1040,g1315,+
g1041,g1315,+
g1044,g1315,+
g1060,g1315,+
g1163,g1315,+
g1191,g1315,+
g1259,g1315,+
g1452,g1315,+
g1476,g1315,+
g22,g1316,+
g30,g1316,+
g150,g1316,+
g163,g1316,+
g319,g1316,+
g345,g1316,+
g424,g1316,+
g488,g1316,+
g693,g1316,+
g717,g1316,+
g929,g1316,+
g946,g1316,+
g1052,g1316,+
g1060,g1316,+
g1091,g1316,+
g1105,g1316,+
g1165,g1316,+
g1177,g1316,+
g1228,g1316,+
g1243,g1316,+
g1327,g1316,+
g1479,g1316,+
g117,g1317,+
g188,g1317,+
g230,g1317,+
g281,g1317,+
g454,g1317,+
g482,g1317,+
g521,g1317,+
g534,g1317,+
g540,g1317,+
g736,g1317,+
g831,g1317,+
g975,g1317,+
g1084,g1317,+
g1136,g1317,+
g1145,g1317,+
g1185,g1317,+
g1188,g1317,+
g1369,g1317,+
g1385,g1317,+
g1482,g1317,+
g1485,g1317,+
g89,g1318,+
g106,g1318,+
g239,g1318,+
g414,g1318,+
g416,g1318,+
g532,g1318,+
g566,g1318,+
g608,g1318,+
g627,g1318,+
g726,g1318,+
g835,g1318,+
g858,g1318,+
g1031,g1318,+
g1117,g1318,+
g1245,g1318,+
g1341,g1318,+
g1395,g1318,+
g1397,g1318,+
g43,g1319,+
g226,g1319,+
g315,g1319,+
g352,g1319,+
g464,g1319,+
g482,g1319,+
g505,g1319,+
g543,g1319,+
g643,g1319,+
g666,g1319,+
g779,g1319,+
g787,g1319,+
g857,g1319,+
g966,g1319,+
g1026,g1319,+
g1044,g1319,+
g1208,g1319,+
g1221,g1319,+
g1229,g1319,+
g1436,g1319,+
g1462,g1319,+
g1466,g1319,+
g1491,g1319,+
g1492,g1319,+
g16,g1320,+
g45,g1320,+
g103,g1320,+
g159,g1320,+
g169,g1320,+
g278,g1320,+
g328,g1320,+
g343,g1320,+
g430,g1320,+
g728,g1320,+
g928,g1320,+
g973,g1320,+
g1053,g1320,+
g1083,g1320,+
g1296,g1320,+
g1446,g1320,+
g46,g1321,+
g194,g1321,+
g225,g1321,+
g414,g1321,+
g514,g1321,+
g716,g1321,+
g820,g1321,+
g1159,g1321,+
g1196,g1321,+
g1231,g1321,+
g1371,g1321,+
g1442,g1321,+
g1491,g1321,+
g102,g1322,+
g140,g1322,+
g146,g1322,+
g190,g1322,+
g237,g1322,+
g243,g1322,+
g270,g1322,+
g321,g1322,+
g343,g1322,+
g352,g1322,+
g360,g1322,+
g382,g1322,+
g404,g1322,+
g426,g1322,+
g561,g1322,+
g604,g1322,+
g1012,g1322,+
g1084,g1322,+
g1249,g1322,+
g1250,g1322,+
g1326,g1322,+
g1382,g1322,+
g53,g1323,+
g202,g1323,+
g217,g1323,+
g264,g1323,+
g304,g1323,+
g439,g1323,+
g485,g1323,+
g580,g1323,+
g590,g1323,+
g658,g1323,+
g823,g1323,+
g917,g1323,+
g1010,g1323,+
g1013,g1323,+
g1146,g1323,+
g1175,g1323,+
g1308,g1323,+
g1338,g1323,+
g1361,g1323,+
g1369,g1323,+
g1399,g1323,+
g1429,g1323,+
g129,g1324,+
g139,g1324,+
g269,g1324,+
g304,g1324,+
g495,g1324,+
g619,g1324,+
g660,g1324,+
g705,g1324,+
g754,g1324,+
g783,g1324,+
g834,g1324,+
g876,g1324,+
g987,g1324,+
g1084,g1324,+
g1327,g1324,+
g1417,g1324,+
g164,g1325,+
g220,g1325,+
g273,g1325,+
g400,g1325,+
g488,g1325,+
g508,g1325,+
g550,g1325,+
g552,g1325,+
g590,g1325,+
g770,g1325,+
g790,g1325,+
g962,g1325,+
g997,g1325,+
g1076,g1325,+
g1187,g1325,+
g1228,g1325,+
g1326,g1325,+
g1373,g1325,+
g1415,g1325,+
g1452,g1325,+
g66,g1326,+
g155,g1326,+
g199,g1326,+
g287,g1326,+
g292,g1326,+
g412,g1326,+
g673,g1326,+
g707,g1326,+
g751,g1326,+
g824,g1326,+
g939,g1326,+
g962,g1326,+
g1046,g1326,+
g1055,g1326,+
g1071,g1326,+
g1226,g1326,+
g1253,g1326,+
g1392,g1326,+
g1422,g1326,+
g1471,g1326,+
g1478,g1326,+
g140,g1327,+
g150,g1327,+
g167,g1327,+
g184,g1327,+
g263,g1327,+
g677,g1327,+
g745,g1327,+
g858,g1327,+
g989,g1327,+
g1067,g1327,+
g1074,g1327,+
g1234,g1327,+
g1260,g1327,+
g1305,g1327,+
g1392,g1327,+
g1422,g1327,+
g1476,g1327,+
g88,g1328,+
g94,g1328,+
g141,g1328,+
g186,g1328,+
g399,g1328,+
g437,g1328,+
g460,g1328,+
g464,g1328,+
g510,g1328,+
g645,g1328,+
g755,g1328,+
g795,g1328,+
g869,g1328,+
g976,g1328,+
g1114,g1328,+
g1124,g1328,+
g1144,g1328,+
g1169,g1328,+
g1189,g1328,+
g1247,g1328,+
g1368,g1328,+
g1390,g1328,+
g1411,g1328,+
g1447,g1328,+
g1454,g1328,+
g59,g1329,+
g467,g1329,+
g476,g1329,+
g552,g1329,+
g576,g1329,+
g628,g1329,+
g645,g1329,+
g648,g1329,+
g683,g1329,+
g686,g1329,+
g793,g1329,+
g796,g1329,+
g944,g1329,+
g1074,g1329,+
g1221,g1329,+
g1252,g1329,+
g1470,g1329,+
g39,g1330,+
g76,g1330,+
g78,g1330,+
g186,g1330,+
g416,g1330,+
g466,g1330,+
g476,g1330,+
g587,g1330,+
g646,g1330,+
g710,g1330,+
g716,g1330,+
g765,g1330,+
g802,g1330,+
g827,g1330,+
g939,g1330,+
g947,g1330,+
g1022,g1330,+
g1053,g1330,+
g1101,g1330,+
g1108,g1330,+
g1139,g1330,+
g1224,g1330,+
g1391,g1330,+
g106,g1331,+
g153,g1331,+
g200,g1331,+
g317,g1331,+
g342,g1331,+
g426,g1331,+
g432,g1331,+
g492,g1331,+
g500,g1331,+
g629,g1331,+
g675,g1331,+
g705,g1331,+
g706,g1331,+
g763,g1331,+
g774,g1331,+
g912,g1331,+
g934,g1331,+
g1042,g1331,+
g1096,g1331,+
g1272,g1331,+
g1,g1332,+
g14,g1332,+
g36,g1332,+
g145,g1332,+
g210,g1332,+
g282,g1332,+
g321,g1332,+
g408,g1332,+
g522,g1332,+
g552,g1332,+
g562,g1332,+
g697,g1332,+
g761,g1332,+
g866,g1332,+
g1037,g1332,+
g1055,g1332,+
g1200,g1332,+
g1217,g1332,+
g1265,g1332,+
g1315,g1332,+
g1337,g1332,+
g1348,g1332,+
g1493,g1332,+
g62,g1333,+
g111,g1333,+
g130,g1333,+
g230,g1333,+
g249,g1333,+
g290,g1333,+
g291,g1333,+
g412,g1333,+
g459,g1333,+
g482,g1333,+
g484,g1333,+
g649,g1333,+
g849,g1333,+
g872,g1333,+
g914,g1333,+
g990,g1333,+
g1109,g1333,+
g1469,g1333,+
g1496,g1333,+
g158,g1334,+
g217,g1334,+
g273,g1334,+
g298,g1334,+
g302,g1334,+
g311,g1334,+
g402,g1334,+
g445,g1334,+
g508,g1334,+
g585,g1334,+
g606,g1334,+
g681,g1334,+
g833,g1334,+
g887,g1334,+
g981,g1334,+
g1128,g1334,+
g1136,g1334,+
g1278,g1334,+
g1297,g1334,+
g1350,g1334,+
g55,g1335,+
g69,g1335,+
g84,g1335,+
g166,g1335,+
g255,g1335,+
g432,g1335,+
g506,g1335,+
g520,g1335,+
g539,g1335,+
g545,g1335,+
g615,g1335,+
g633,g1335,+
g657,g1335,+
g673,g1335,+
g674,g1335,+
g682,g1335,+
g728,g1335,+
g769,g1335,+
g878,g1335,+
g930,g1335,+
g976,g1335,+
g1049,g1335,+
g1159,g1335,+
g1165,g1335,+
g1167,g1335,+
g1213,g1335,+
g1288,g1335,+
g1304,g1335,+
g188,g1336,+
g220,g1336,+
g372,g1336,+
g480,g1336,+
g482,g1336,+
g515,g1336,+
g669,g1336,+
g706,g1336,+
g785,g1336,+
g822,g1336,+
g849,g1336,+
g903,g1336,+
g937,g1336,+
g1079,g1336,+
g1213,g1336,+
g1215,g1336,+
g1268,g1336,+
g1315,g1336,+
g1317,g1336,+
g1326,g1336,+
g68,g1337,+
g174,g1337,+
g760,g1337,+
g944,g1337,+
g978,g1337,+
g1030,g1337,+
g1116,g1337,+
g1137,g1337,+
g1272,g1337,+
g1338,g1337,+
g1408,g1337,+
g12,g1338,+
g111,g1338,+
g254,g1338,+
g268,g1338,+
g862,g1338,+
g905,g1338,+
g980,g1338,+
g1035,g1338,+
g1059,g1338,+
g1130,g1338,+
g1131,g1338,+
g1253,g1338,+
g1291,g1338,+
g1346,g1338,+
g1396,g1338,+
g1406,g1338,+
g1448,g1338,+
g1471,g1338,+
g1479,g1338,+
