Gene1,Gene2,Type
g993,g1329,+
g1096,g1329,+
g1321,g1329,+
g1322,g1329,+
g1324,g1329,+
g1325,g1329,+
g1326,g1329,+
g1327,g1329,+
g1328,g1329,+
g1330,g1329,+
g1332,g1329,+
g1337,g1329,+
g1410,g1329,+
g103,g1330,+
g238,g1330,+
g254,g1330,+
g447,g1330,+
g990,g1330,+
g994,g1330,+
g1084,g1330,+
g1172,g1330,+
g1322,g1330,+
g1323,g1330,+
g1326,g1330,+
g1329,g1330,+
g1331,g1330,+
g1334,g1330,+
g1335,g1330,+
g1336,g1330,+
g1338,g1330,+
g1339,g1330,+
g1393,g1330,+
g23,g1331,+
g219,g1331,+
g288,g1331,+
g330,g1331,+
g623,g1331,+
g897,g1331,+
g1321,g1331,+
g1322,g1331,+
g1324,g1331,+
g1326,g1331,+
g1327,g1331,+
g1328,g1331,+
g1330,g1331,+
g1332,g1331,+
g1333,g1331,+
g1335,g1331,+
g1338,g1331,+
g1339,g1331,+
g1449,g1331,+
g1482,g1331,+
g70,g1332,+
g106,g1332,+
g429,g1332,+
g483,g1332,+
g723,g1332,+
g754,g1332,+
g772,g1332,+
g948,g1332,+
g1143,g1332,+
g1325,g1332,+
g1328,g1332,+
g1329,g1332,+
g1331,g1332,+
g1333,g1332,+
g1335,g1332,+
g1336,g1332,+
g1337,g1332,+
g1340,g1332,+
g110,g1333,+
g371,g1333,+
g603,g1333,+
g608,g1333,+
g638,g1333,+
g713,g1333,+
g759,g1333,+
g785,g1333,+
g1007,g1333,+
g1047,g1333,+
g1068,g1333,+
g1209,g1333,+
g1306,g1333,+
g1323,g1333,+
g1325,g1333,+
g1326,g1333,+
g1331,g1333,+
g1332,g1333,+
g1336,g1333,+
g1339,g1333,+
g1343,g1333,+
g51,g1334,+
g172,g1334,+
g309,g1334,+
g356,g1334,+
g415,g1334,+
g522,g1334,+
g530,g1334,+
g537,g1334,+
g652,g1334,+
g822,g1334,+
g891,g1334,+
g963,g1334,+
g1090,g1334,+
g1324,g1334,+
g1325,g1334,+
g1326,g1334,+
g1330,g1334,+
g1337,g1334,+
g1339,g1334,+
g1340,g1334,+
g1364,g1334,+
g130,g1335,+
g170,g1335,+
g246,g1335,+
g280,g1335,+
g566,g1335,+
g1081,g1335,+
g1091,g1335,+
g1252,g1335,+
g1326,g1335,+
g1327,g1335,+
g1328,g1335,+
g1330,g1335,+
g1331,g1335,+
g1332,g1335,+
g1337,g1335,+
g1342,g1335,+
g1344,g1335,+
g1345,g1335,+
g70,g1336,+
g164,g1336,+
g242,g1336,+
g294,g1336,+
g311,g1336,+
g613,g1336,+
g627,g1336,+
g988,g1336,+
g1043,g1336,+
g1187,g1336,+
g1201,g1336,+
g1243,g1336,+
g1327,g1336,+
g1330,g1336,+
g1332,g1336,+
g1333,g1336,+
g1338,g1336,+
g1339,g1336,+
g1341,g1336,+
g1342,g1336,+
g1343,g1336,+
g72,g1337,+
g226,g1337,+
g969,g1337,+
g1129,g1337,+
g1146,g1337,+
g1256,g1337,+
g1329,g1337,+
g1332,g1337,+
g1334,g1337,+
g1335,g1337,+
g1340,g1337,+
g1341,g1337,+
g1342,g1337,+
g1344,g1337,+
g1347,g1337,+
g1412,g1337,+
g1453,g1337,+
g48,g1338,+
g537,g1338,+
g594,g1338,+
g877,g1338,+
g994,g1338,+
g1026,g1338,+
g1027,g1338,+
g1145,g1338,+
g1328,g1338,+
g1330,g1338,+
g1331,g1338,+
g1336,g1338,+
g1339,g1338,+
g1345,g1338,+
g1346,g1338,+
g1347,g1338,+
g1348,g1338,+
g1399,g1338,+
g1450,g1338,+
g159,g1339,+
g280,g1339,+
g377,g1339,+
g391,g1339,+
g713,g1339,+
g1148,g1339,+
g1215,g1339,+
g1330,g1339,+
g1331,g1339,+
g1333,g1339,+
g1334,g1339,+
g1336,g1339,+
g1338,g1339,+
g1340,g1339,+
g1342,g1339,+
g1343,g1339,+
g1345,g1339,+
g1346,g1339,+
g1349,g1339,+
g1448,g1339,+
g1478,g1339,+
g212,g1340,+
g311,g1340,+
g319,g1340,+
g353,g1340,+
g547,g1340,+
g796,g1340,+
g858,g1340,+
g1059,g1340,+
g1134,g1340,+
g1332,g1340,+
g1334,g1340,+
g1337,g1340,+
g1339,g1340,+
g1346,g1340,+
g1347,g1340,+
g1349,g1340,+
g1350,g1340,+
g1395,g1340,+
g1414,g1340,+
g1427,g1340,+
g1433,g1340,+
g156,g1341,+
g264,g1341,+
g366,g1341,+
g394,g1341,+
g469,g1341,+
g508,g1341,+
g620,g1341,+
g809,g1341,+
g869,g1341,+
g984,g1341,+
g1336,g1341,+
g1337,g1341,+
g1342,g1341,+
g1343,g1341,+
g1344,g1341,+
g1350,g1341,+
g1351,g1341,+
g1357,g1341,+
g1406,g1341,+
g32,g1342,+
g33,g1342,+
g582,g1342,+
g757,g1342,+
g1306,g1342,+
g1335,g1342,+
g1336,g1342,+
g1337,g1342,+
g1339,g1342,+
g1341,g1342,+
g1343,g1342,+
g1344,g1342,+
g1345,g1342,+
g1346,g1342,+
g1347,g1342,+
g1348,g1342,+
g1349,g1342,+
g1350,g1342,+
g708,g1343,+
g737,g1343,+
g775,g1343,+
g879,g1343,+
g1013,g1343,+
g1114,g1343,+
g1333,g1343,+
g1336,g1343,+
g1339,g1343,+
g1341,g1343,+
g1342,g1343,+
g1345,g1343,+
g1346,g1343,+
g1347,g1343,+
g1348,g1343,+
g1349,g1343,+
g1352,g1343,+
g1399,g1343,+
g1425,g1343,+
g1488,g1343,+
g13,g1344,+
g388,g1344,+
g439,g1344,+
g513,g1344,+
g523,g1344,+
g626,g1344,+
g638,g1344,+
g816,g1344,+
g850,g1344,+
g1335,g1344,+
g1337,g1344,+
g1341,g1344,+
g1342,g1344,+
g1345,g1344,+
g1346,g1344,+
g1351,g1344,+
g1352,g1344,+
g1354,g1344,+
g1379,g1344,+
g67,g1345,+
g139,g1345,+
g209,g1345,+
g417,g1345,+
g445,g1345,+
g568,g1345,+
g642,g1345,+
g966,g1345,+
g1030,g1345,+
g1067,g1345,+
g1223,g1345,+
g1335,g1345,+
g1338,g1345,+
g1339,g1345,+
g1342,g1345,+
g1343,g1345,+
g1344,g1345,+
g1347,g1345,+
g1349,g1345,+
g1351,g1345,+
g1362,g1345,+
g1363,g1345,+
g1481,g1345,+
g299,g1346,+
g416,g1346,+
g471,g1346,+
g482,g1346,+
g672,g1346,+
g822,g1346,+
g934,g1346,+
g1028,g1346,+
g1169,g1346,+
g1212,g1346,+
g1338,g1346,+
g1339,g1346,+
g1340,g1346,+
g1342,g1346,+
g1343,g1346,+
g1344,g1346,+
g1348,g1346,+
g1349,g1346,+
g1351,g1346,+
g1352,g1346,+
g1356,g1346,+
g1368,g1346,+
g101,g1347,+
g144,g1347,+
g637,g1347,+
g1013,g1347,+
g1020,g1347,+
g1090,g1347,+
g1168,g1347,+
g1257,g1347,+
g1300,g1347,+
g1306,g1347,+
g1337,g1347,+
g1338,g1347,+
g1340,g1347,+
g1342,g1347,+
g1343,g1347,+
g1345,g1347,+
g1348,g1347,+
g1349,g1347,+
g1350,g1347,+
g1351,g1347,+
g1354,g1347,+
g1355,g1347,+
g1356,g1347,+
g1357,g1347,+
g339,g1348,+
g354,g1348,+
g682,g1348,+
g696,g1348,+
g698,g1348,+
g703,g1348,+
g1338,g1348,+
g1342,g1348,+
g1343,g1348,+
g1346,g1348,+
g1347,g1348,+
g1349,g1348,+
g1350,g1348,+
g1351,g1348,+
g1353,g1348,+
g1355,g1348,+
g1357,g1348,+
g1358,g1348,+
g206,g1349,+
g258,g1349,+
g326,g1349,+
g396,g1349,+
g501,g1349,+
g762,g1349,+
g917,g1349,+
g1022,g1349,+
g1168,g1349,+
g1339,g1349,+
g1340,g1349,+
g1342,g1349,+
g1343,g1349,+
g1345,g1349,+
g1346,g1349,+
g1347,g1349,+
g1348,g1349,+
g1351,g1349,+
g1352,g1349,+
g1353,g1349,+
g1355,g1349,+
g1356,g1349,+
g1358,g1349,+
g1359,g1349,+
g119,g1350,+
g253,g1350,+
g422,g1350,+
g510,g1350,+
g1340,g1350,+
g1341,g1350,+
g1342,g1350,+
g1347,g1350,+
g1348,g1350,+
g1351,g1350,+
g1352,g1350,+
g1353,g1350,+
g1355,g1350,+
g1358,g1350,+
g1368,g1350,+
g1440,g1350,+
g1452,g1350,+
g24,g1351,+
g176,g1351,+
g600,g1351,+
g606,g1351,+
g643,g1351,+
g769,g1351,+
g904,g1351,+
g942,g1351,+
g995,g1351,+
g1164,g1351,+
g1341,g1351,+
g1344,g1351,+
g1345,g1351,+
g1346,g1351,+
g1347,g1351,+
g1348,g1351,+
g1349,g1351,+
g1350,g1351,+
g1355,g1351,+
g1356,g1351,+
g1357,g1351,+
g1359,g1351,+
g1360,g1351,+
g39,g1352,+
g235,g1352,+
g380,g1352,+
g404,g1352,+
g497,g1352,+
g602,g1352,+
g708,g1352,+
g793,g1352,+
g927,g1352,+
g1094,g1352,+
g1223,g1352,+
g1327,g1352,+
g1343,g1352,+
g1344,g1352,+
g1346,g1352,+
g1349,g1352,+
g1350,g1352,+
g1354,g1352,+
g1357,g1352,+
g1360,g1352,+
g1362,g1352,+
g1494,g1352,+
g58,g1353,+
g129,g1353,+
g346,g1353,+
g761,g1353,+
g900,g1353,+
g1030,g1353,+
g1348,g1353,+
g1349,g1353,+
g1350,g1353,+
g1354,g1353,+
g1355,g1353,+
g1356,g1353,+
g1360,g1353,+
g1362,g1353,+
g1363,g1353,+
g1427,g1353,+
g418,g1354,+
g489,g1354,+
g514,g1354,+
g577,g1354,+
g1344,g1354,+
g1347,g1354,+
g1352,g1354,+
g1353,g1354,+
g1356,g1354,+
g1358,g1354,+
g1359,g1354,+
g1360,g1354,+
g1362,g1354,+
g1363,g1354,+
g1364,g1354,+
g283,g1355,+
g479,g1355,+
g482,g1355,+
g1170,g1355,+
g1347,g1355,+
g1348,g1355,+
g1349,g1355,+
g1350,g1355,+
g1351,g1355,+
g1353,g1355,+
g1356,g1355,+
g1357,g1355,+
g1358,g1355,+
g1359,g1355,+
g1360,g1355,+
g1362,g1355,+
g1363,g1355,+
g1364,g1355,+
g1365,g1355,+
g313,g1356,+
g341,g1356,+
g404,g1356,+
g418,g1356,+
g525,g1356,+
g647,g1356,+
g727,g1356,+
g897,g1356,+
g1107,g1356,+
g1346,g1356,+
g1347,g1356,+
g1349,g1356,+
g1351,g1356,+
g1353,g1356,+
g1354,g1356,+
g1355,g1356,+
g1360,g1356,+
g1363,g1356,+
g1366,g1356,+
g351,g1357,+
g366,g1357,+
g554,g1357,+
g557,g1357,+
g724,g1357,+
g805,g1357,+
g929,g1357,+
g1090,g1357,+
g1156,g1357,+
g1196,g1357,+
g1288,g1357,+
g1341,g1357,+
g1347,g1357,+
g1348,g1357,+
g1351,g1357,+
g1352,g1357,+
g1355,g1357,+
g1358,g1357,+
g1359,g1357,+
g1363,g1357,+
g1367,g1357,+
g244,g1358,+
g351,g1358,+
g399,g1358,+
g429,g1358,+
g599,g1358,+
g775,g1358,+
g886,g1358,+
g1091,g1358,+
g1101,g1358,+
g1348,g1358,+
g1349,g1358,+
g1350,g1358,+
g1354,g1358,+
g1355,g1358,+
g1357,g1358,+
g1359,g1358,+
g1361,g1358,+
g1362,g1358,+
g1363,g1358,+
g1366,g1358,+
g1368,g1358,+
g1371,g1358,+
g1410,g1358,+
g32,g1359,+
g280,g1359,+
g467,g1359,+
g1171,g1359,+
g1287,g1359,+
g1317,g1359,+
g1349,g1359,+
g1351,g1359,+
g1354,g1359,+
g1355,g1359,+
g1357,g1359,+
g1358,g1359,+
g1363,g1359,+
g1365,g1359,+
g1366,g1359,+
g1367,g1359,+
g1368,g1359,+
g411,g1360,+
g619,g1360,+
g641,g1360,+
g897,g1360,+
g899,g1360,+
g1351,g1360,+
g1352,g1360,+
g1353,g1360,+
g1354,g1360,+
g1355,g1360,+
g1356,g1360,+
g1361,g1360,+
g1364,g1360,+
g1365,g1360,+
g1366,g1360,+
g1367,g1360,+
g1370,g1360,+
g199,g1361,+
g205,g1361,+
g382,g1361,+
g453,g1361,+
g617,g1361,+
g702,g1361,+
g802,g1361,+
g824,g1361,+
g941,g1361,+
g976,g1361,+
g1107,g1361,+
g1176,g1361,+
g1251,g1361,+
g1276,g1361,+
g1305,g1361,+
g1312,g1361,+
g1358,g1361,+
g1360,g1361,+
g1367,g1361,+
g1370,g1361,+
g1371,g1361,+
g1466,g1361,+
g1478,g1361,+
g35,g1362,+
g87,g1362,+
g122,g1362,+
g478,g1362,+
g493,g1362,+
g1042,g1362,+
g1066,g1362,+
g1345,g1362,+
g1352,g1362,+
g1353,g1362,+
g1354,g1362,+
g1355,g1362,+
g1358,g1362,+
g1363,g1362,+
g1365,g1362,+
g1366,g1362,+
g1367,g1362,+
g1369,g1362,+
g1371,g1362,+
g1441,g1362,+
g100,g1363,+
g159,g1363,+
g192,g1363,+
g360,g1363,+
g960,g1363,+
g1202,g1363,+
g1205,g1363,+
g1322,g1363,+
g1345,g1363,+
g1353,g1363,+
g1354,g1363,+
g1355,g1363,+
g1356,g1363,+
g1357,g1363,+
g1358,g1363,+
g1359,g1363,+
g1362,g1363,+
g1365,g1363,+
g1368,g1363,+
g1369,g1363,+
g1370,g1363,+
g1394,g1363,+
g1402,g1363,+
g1475,g1363,+
g77,g1364,+
g626,g1364,+
g785,g1364,+
g1182,g1364,+
g1229,g1364,+
g1334,g1364,+
g1354,g1364,+
g1355,g1364,+
g1360,g1364,+
g1366,g1364,+
g1367,g1364,+
g1368,g1364,+
g1369,g1364,+
g1370,g1364,+
g1371,g1364,+
g1374,g1364,+
g41,g1365,+
g83,g1365,+
g96,g1365,+
g97,g1365,+
g286,g1365,+
g316,g1365,+
g621,g1365,+
g891,g1365,+
g927,g1365,+
g1018,g1365,+
g1071,g1365,+
g1075,g1365,+
g1355,g1365,+
g1359,g1365,+
g1360,g1365,+
g1362,g1365,+
g1363,g1365,+
g1369,g1365,+
g1370,g1365,+
g1375,g1365,+
g1467,g1365,+
g1491,g1365,+
g324,g1366,+
g339,g1366,+
g660,g1366,+
g771,g1366,+
g929,g1366,+
g1097,g1366,+
g1204,g1366,+
g1356,g1366,+
g1358,g1366,+
g1359,g1366,+
g1360,g1366,+
g1362,g1366,+
g1364,g1366,+
g1371,g1366,+
g1372,g1366,+
g1375,g1366,+
g1376,g1366,+
g1408,g1366,+
g1429,g1366,+
g1432,g1366,+
g33,g1367,+
g128,g1367,+
g172,g1367,+
g284,g1367,+
g430,g1367,+
g512,g1367,+
g527,g1367,+
g579,g1367,+
g694,g1367,+
g1357,g1367,+
g1359,g1367,+
g1360,g1367,+
g1361,g1367,+
g1362,g1367,+
g1364,g1367,+
g1368,g1367,+
g1370,g1367,+
g1372,g1367,+
g1373,g1367,+
g1375,g1367,+
g1428,g1367,+
g54,g1368,+
g96,g1368,+
g237,g1368,+
g373,g1368,+
g577,g1368,+
g612,g1368,+
g758,g1368,+
g902,g1368,+
g928,g1368,+
g1030,g1368,+
g1181,g1368,+
g1346,g1368,+
g1350,g1368,+
g1358,g1368,+
g1359,g1368,+
g1363,g1368,+
g1364,g1368,+
g1367,g1368,+
g1375,g1368,+
g1377,g1368,+
g1447,g1368,+
g1489,g1368,+
g198,g1369,+
g249,g1369,+
g600,g1369,+
g912,g1369,+
g923,g1369,+
g950,g1369,+
g1163,g1369,+
g1260,g1369,+
g1362,g1369,+
g1363,g1369,+
g1364,g1369,+
g1365,g1369,+
g1371,g1369,+
g1373,g1369,+
g1374,g1369,+
g1378,g1369,+
g1475,g1369,+
g2,g1370,+
g86,g1370,+
g186,g1370,+
g193,g1370,+
g316,g1370,+
g550,g1370,+
g642,g1370,+
g953,g1370,+
g1013,g1370,+
g1166,g1370,+
g1191,g1370,+
g1281,g1370,+
g1360,g1370,+
g1361,g1370,+
g1363,g1370,+
g1364,g1370,+
g1365,g1370,+
g1367,g1370,+
g1371,g1370,+
g1372,g1370,+
g1373,g1370,+
g1374,g1370,+
g1375,g1370,+
g1377,g1370,+
g1412,g1370,+
g1430,g1370,+
g25,g1371,+
g210,g1371,+
g265,g1371,+
g520,g1371,+
g804,g1371,+
g951,g1371,+
g985,g1371,+
g991,g1371,+
g1030,g1371,+
g1145,g1371,+
g1158,g1371,+
g1264,g1371,+
g1358,g1371,+
g1361,g1371,+
g1362,g1371,+
g1364,g1371,+
g1366,g1371,+
g1369,g1371,+
g1370,g1371,+
g1375,g1371,+
g1380,g1371,+
g1381,g1371,+
g1441,g1371,+
g62,g1372,+
g246,g1372,+
g314,g1372,+
g338,g1372,+
g539,g1372,+
g638,g1372,+
g936,g1372,+
g974,g1372,+
g1205,g1372,+
g1317,g1372,+
g1366,g1372,+
g1367,g1372,+
g1370,g1372,+
g1376,g1372,+
g1378,g1372,+
g1379,g1372,+
g1380,g1372,+
g108,g1373,+
g440,g1373,+
g818,g1373,+
g828,g1373,+
g932,g1373,+
g954,g1373,+
g1367,g1373,+
g1369,g1373,+
g1370,g1373,+
g1374,g1373,+
g1377,g1373,+
g1378,g1373,+
g1380,g1373,+
g1382,g1373,+
g1389,g1373,+
g26,g1374,+
g48,g1374,+
g287,g1374,+
g463,g1374,+
g485,g1374,+
g666,g1374,+
g763,g1374,+
g848,g1374,+
g959,g1374,+
g1122,g1374,+
g1254,g1374,+
g1364,g1374,+
g1369,g1374,+
g1370,g1374,+
g1373,g1374,+
g1375,g1374,+
g1377,g1374,+
g1379,g1374,+
g1380,g1374,+
g374,g1375,+
g408,g1375,+
g515,g1375,+
g589,g1375,+
g601,g1375,+
g759,g1375,+
g809,g1375,+
g1077,g1375,+
g1115,g1375,+
g1172,g1375,+
g1239,g1375,+
g1365,g1375,+
g1366,g1375,+
g1367,g1375,+
g1368,g1375,+
g1370,g1375,+
g1371,g1375,+
g1374,g1375,+
g1376,g1375,+
g1378,g1375,+
g1381,g1375,+
g1382,g1375,+
g1494,g1375,+
g66,g1376,+
g69,g1376,+
g109,g1376,+
g214,g1376,+
g272,g1376,+
g520,g1376,+
g571,g1376,+
g595,g1376,+
g1010,g1376,+
g1157,g1376,+
g1245,g1376,+
g1279,g1376,+
g1321,g1376,+
g1366,g1376,+
g1372,g1376,+
g1375,g1376,+
g1378,g1376,+
g1379,g1376,+
g1382,g1376,+
g1383,g1376,+
g1384,g1376,+
g290,g1377,+
g452,g1377,+
g491,g1377,+
g844,g1377,+
g846,g1377,+
g1187,g1377,+
g1284,g1377,+
g1294,g1377,+
g1368,g1377,+
g1370,g1377,+
g1373,g1377,+
g1374,g1377,+
g1378,g1377,+
g1381,g1377,+
g1382,g1377,+
g1384,g1377,+
g1385,g1377,+
g1387,g1377,+
g1478,g1377,+
g137,g1378,+
g235,g1378,+
g382,g1378,+
g522,g1378,+
g855,g1378,+
g907,g1378,+
g1055,g1378,+
g1070,g1378,+
g1318,g1378,+
g1369,g1378,+
g1372,g1378,+
g1373,g1378,+
g1375,g1378,+
g1376,g1378,+
g1377,g1378,+
g1381,g1378,+
g1384,g1378,+
g1388,g1378,+
g171,g1379,+
g205,g1379,+
g306,g1379,+
g391,g1379,+
g450,g1379,+
g506,g1379,+
g819,g1379,+
g827,g1379,+
g906,g1379,+
g1297,g1379,+
g1299,g1379,+
g1344,g1379,+
g1372,g1379,+
g1374,g1379,+
g1376,g1379,+
g1383,g1379,+
g1386,g1379,+
g1387,g1379,+
g149,g1380,+
g204,g1380,+
g986,g1380,+
g1165,g1380,+
g1371,g1380,+
g1372,g1380,+
g1373,g1380,+
g1374,g1380,+
g1381,g1380,+
g1382,g1380,+
g1383,g1380,+
g1384,g1380,+
g1385,g1380,+
g1386,g1380,+
g1387,g1380,+
g1390,g1380,+
g1415,g1380,+
g1416,g1380,+
g1496,g1380,+
g50,g1381,+
g187,g1381,+
g629,g1381,+
g683,g1381,+
g804,g1381,+
g887,g1381,+
g1176,g1381,+
g1241,g1381,+
g1371,g1381,+
g1375,g1381,+
g1377,g1381,+
g1378,g1381,+
g1380,g1381,+
g1382,g1381,+
g1383,g1381,+
g1385,g1381,+
g1386,g1381,+
g1387,g1381,+
g1389,g1381,+
g71,g1382,+
g141,g1382,+
g265,g1382,+
g543,g1382,+
g701,g1382,+
g777,g1382,+
g806,g1382,+
g829,g1382,+
g917,g1382,+
g1072,g1382,+
g1217,g1382,+
g1274,g1382,+
g1373,g1382,+
g1375,g1382,+
g1376,g1382,+
g1377,g1382,+
g1380,g1382,+
g1381,g1382,+
g1383,g1382,+
g1385,g1382,+
g1386,g1382,+
g1390,g1382,+
g1391,g1382,+
g109,g1383,+
g125,g1383,+
g182,g1383,+
g275,g1383,+
g316,g1383,+
g324,g1383,+
g648,g1383,+
g654,g1383,+
g979,g1383,+
g1034,g1383,+
g1242,g1383,+
g1376,g1383,+
g1379,g1383,+
g1380,g1383,+
g1381,g1383,+
g1382,g1383,+
g1385,g1383,+
g1386,g1383,+
g1387,g1383,+
g1392,g1383,+
g1393,g1383,+
g1454,g1383,+
g208,g1384,+
g250,g1384,+
g358,g1384,+
g388,g1384,+
g655,g1384,+
g665,g1384,+
g688,g1384,+
g970,g1384,+
g1219,g1384,+
g1291,g1384,+
g1376,g1384,+
g1377,g1384,+
g1378,g1384,+
g1380,g1384,+
g1385,g1384,+
g1387,g1384,+
g1388,g1384,+
g1390,g1384,+
g1391,g1384,+
g1392,g1384,+
g184,g1385,+
g613,g1385,+
g642,g1385,+
g887,g1385,+
g1096,g1385,+
g1377,g1385,+
g1380,g1385,+
g1381,g1385,+
g1382,g1385,+
g1383,g1385,+
g1384,g1385,+
g1386,g1385,+
g1387,g1385,+
g1389,g1385,+
g1390,g1385,+
g1391,g1385,+
g1393,g1385,+
g1394,g1385,+
g1490,g1385,+
g1493,g1385,+
g71,g1386,+
g358,g1386,+
g394,g1386,+
g433,g1386,+
g461,g1386,+
g517,g1386,+
g668,g1386,+
g673,g1386,+
g885,g1386,+
g1069,g1386,+
g1210,g1386,+
g1379,g1386,+
g1380,g1386,+
g1381,g1386,+
g1382,g1386,+
g1383,g1386,+
g1385,g1386,+
g1389,g1386,+
g1390,g1386,+
g1391,g1386,+
g1392,g1386,+
g1393,g1386,+
g1394,g1386,+
g1395,g1386,+
g236,g1387,+
g420,g1387,+
g432,g1387,+
g524,g1387,+
g589,g1387,+
g794,g1387,+
g888,g1387,+
g1011,g1387,+
g1035,g1387,+
g1043,g1387,+
g1164,g1387,+
g1218,g1387,+
g1377,g1387,+
g1379,g1387,+
g1380,g1387,+
g1381,g1387,+
g1383,g1387,+
g1384,g1387,+
g1385,g1387,+
g1388,g1387,+
g1391,g1387,+
g1396,g1387,+
g1397,g1387,+
g1466,g1387,+
g23,g1388,+
g212,g1388,+
g582,g1388,+
g583,g1388,+
g646,g1388,+
g1102,g1388,+
g1112,g1388,+
g1323,g1388,+
g1378,g1388,+
g1384,g1388,+
g1387,g1388,+
g1389,g1388,+
g1390,g1388,+
g1391,g1388,+
g1393,g1388,+
g1396,g1388,+
g1397,g1388,+
g15,g1389,+
g253,g1389,+
g282,g1389,+
g354,g1389,+
g543,g1389,+
g645,g1389,+
g816,g1389,+
g951,g1389,+
g963,g1389,+
g1035,g1389,+
g1373,g1389,+
g1381,g1389,+
g1385,g1389,+
g1386,g1389,+
g1388,g1389,+
g1392,g1389,+
g1393,g1389,+
g1395,g1389,+
g1396,g1389,+
g1397,g1389,+
g1398,g1389,+
g1399,g1389,+
g24,g1390,+
g200,g1390,+
g259,g1390,+
g650,g1390,+
g700,g1390,+
g722,g1390,+
g795,g1390,+
g1018,g1390,+
g1195,g1390,+
g1225,g1390,+
g1380,g1390,+
g1382,g1390,+
g1384,g1390,+
g1385,g1390,+
g1386,g1390,+
g1388,g1390,+
g1391,g1390,+
g1392,g1390,+
g1396,g1390,+
g1412,g1390,+
g1456,g1390,+
g323,g1391,+
g529,g1391,+
g575,g1391,+
g673,g1391,+
g849,g1391,+
g872,g1391,+
g892,g1391,+
g1246,g1391,+
g1382,g1391,+
g1384,g1391,+
g1385,g1391,+
g1386,g1391,+
g1387,g1391,+
g1388,g1391,+
g1390,g1391,+
g1392,g1391,+
g1393,g1391,+
g1396,g1391,+
g1397,g1391,+
g1398,g1391,+
g1401,g1391,+
g11,g1392,+
g19,g1392,+
g68,g1392,+
g256,g1392,+
g464,g1392,+
g583,g1392,+
g792,g1392,+
g807,g1392,+
g871,g1392,+
g1247,g1392,+
g1295,g1392,+
g1383,g1392,+
g1384,g1392,+
g1386,g1392,+
g1389,g1392,+
g1390,g1392,+
g1391,g1392,+
g1393,g1392,+
g1394,g1392,+
g1395,g1392,+
g1396,g1392,+
g1397,g1392,+
g1416,g1392,+
g1474,g1392,+
g17,g1393,+
g93,g1393,+
g229,g1393,+
g257,g1393,+
g355,g1393,+
g721,g1393,+
g780,g1393,+
g787,g1393,+
g892,g1393,+
g1022,g1393,+
g1087,g1393,+
g1143,g1393,+
g1330,g1393,+
g1383,g1393,+
g1385,g1393,+
g1386,g1393,+
g1388,g1393,+
g1389,g1393,+
g1391,g1393,+
g1392,g1393,+
g1399,g1393,+
g1403,g1393,+
g1437,g1393,+
g1442,g1393,+
g1489,g1393,+
g1,g1394,+
g251,g1394,+
g747,g1394,+
g1043,g1394,+
g1264,g1394,+
g1363,g1394,+
g1385,g1394,+
g1386,g1394,+
g1392,g1394,+
g1395,g1394,+
g1397,g1394,+
g1398,g1394,+
g1401,g1394,+
g1402,g1394,+
g1404,g1394,+
g172,g1395,+
g213,g1395,+
g318,g1395,+
g574,g1395,+
g593,g1395,+
g704,g1395,+
g756,g1395,+
g895,g1395,+
g916,g1395,+
g1050,g1395,+
g1254,g1395,+
g1325,g1395,+
g1340,g1395,+
g1386,g1395,+
g1389,g1395,+
g1392,g1395,+
g1394,g1395,+
g1399,g1395,+
g1401,g1395,+
g1402,g1395,+
g1403,g1395,+
g317,g1396,+
g875,g1396,+
g1077,g1396,+
g1233,g1396,+
g1252,g1396,+
g1277,g1396,+
g1302,g1396,+
g1387,g1396,+
g1388,g1396,+
g1389,g1396,+
g1390,g1396,+
g1391,g1396,+
g1392,g1396,+
g1399,g1396,+
g1402,g1396,+
g1404,g1396,+
g1406,g1396,+
g1489,g1396,+
g64,g1397,+
g185,g1397,+
g338,g1397,+
g737,g1397,+
g754,g1397,+
g777,g1397,+
g883,g1397,+
g944,g1397,+
g1048,g1397,+
g1126,g1397,+
g1387,g1397,+
g1388,g1397,+
g1389,g1397,+
g1391,g1397,+
g1392,g1397,+
g1394,g1397,+
g1398,g1397,+
g1401,g1397,+
g1403,g1397,+
g1406,g1397,+
g181,g1398,+
g460,g1398,+
g599,g1398,+
g711,g1398,+
g806,g1398,+
g809,g1398,+
g923,g1398,+
g1081,g1398,+
g1389,g1398,+
g1391,g1398,+
g1394,g1398,+
g1397,g1398,+
g1399,g1398,+
g1401,g1398,+
g1402,g1398,+
g1404,g1398,+
g1408,g1398,+
g339,g1399,+
g556,g1399,+
g599,g1399,+
g663,g1399,+
g968,g1399,+
g1054,g1399,+
g1065,g1399,+
g1338,g1399,+
g1343,g1399,+
g1389,g1399,+
g1393,g1399,+
g1395,g1399,+
g1396,g1399,+
g1398,g1399,+
g1401,g1399,+
g1402,g1399,+
g1405,g1399,+
g1470,g1399,+
g50,g1400,+
g143,g1400,+
g147,g1400,+
g425,g1400,+
g557,g1400,+
g587,g1400,+
g815,g1400,+
g1003,g1400,+
g1013,g1400,+
g1203,g1400,+
g1212,g1400,+
g1234,g1400,+
g1401,g1400,+
g1404,g1400,+
g1405,g1400,+
g1408,g1400,+
g1409,g1400,+
g300,g1401,+
g504,g1401,+
g1040,g1401,+
g1154,g1401,+
g1391,g1401,+
g1394,g1401,+
g1395,g1401,+
g1397,g1401,+
g1398,g1401,+
g1399,g1401,+
