Gene  Rule 
g1349    ( g206 or g258 or g326 or g396 or g501 or g762 or g917 or g1022 or g1168 or g1339 or g1340 or g1342 or g1343 or g1345 or g1346 or g1347 or g1348 or g1351 or g1352 or g1353 or g1355 or g1356 or g1358 or g1359 )
g1350    ( g119 or g253 or g422 or g510 or g1340 or g1341 or g1342 or g1347 or g1348 or g1351 or g1352 or g1353 or g1355 or g1358 or g1368 or g1440 or g1452 )
g1351    ( g24 or g176 or g600 or g606 or g643 or g769 or g904 or g942 or g995 or g1164 or g1341 or g1344 or g1345 or g1346 or g1347 or g1348 or g1349 or g1350 or g1355 or g1356 or g1357 or g1359 or g1360 )
g1352    ( g39 or g235 or g380 or g404 or g497 or g602 or g708 or g793 or g927 or g1094 or g1223 or g1327 or g1343 or g1344 or g1346 or g1349 or g1350 or g1354 or g1357 or g1360 or g1362 or g1494 )
g1353    ( g58 or g129 or g346 or g761 or g900 or g1030 or g1348 or g1349 or g1350 or g1354 or g1355 or g1356 or g1360 or g1362 or g1363 or g1427 )
g1354    ( g418 or g489 or g514 or g577 or g1344 or g1347 or g1352 or g1353 or g1356 or g1358 or g1359 or g1360 or g1362 or g1363 or g1364 )
g1355    ( g283 or g479 or g482 or g1170 or g1347 or g1348 or g1349 or g1350 or g1351 or g1353 or g1356 or g1357 or g1358 or g1359 or g1360 or g1362 or g1363 or g1364 or g1365 )
g1356    ( g313 or g341 or g404 or g418 or g525 or g647 or g727 or g897 or g1107 or g1346 or g1347 or g1349 or g1351 or g1353 or g1354 or g1355 or g1360 or g1363 or g1366 )
g1357    ( g351 or g366 or g554 or g557 or g724 or g805 or g929 or g1090 or g1156 or g1196 or g1288 or g1341 or g1347 or g1348 or g1351 or g1352 or g1355 or g1358 or g1359 or g1363 or g1367 )
g1358    ( g244 or g351 or g399 or g429 or g599 or g775 or g886 or g1091 or g1101 or g1348 or g1349 or g1350 or g1354 or g1355 or g1357 or g1359 or g1361 or g1362 or g1363 or g1366 or g1368 or g1371 or g1410 )
g1359    ( g32 or g280 or g467 or g1171 or g1287 or g1317 or g1349 or g1351 or g1354 or g1355 or g1357 or g1358 or g1363 or g1365 or g1366 or g1367 or g1368 )
g1360    ( g411 or g619 or g641 or g897 or g899 or g1351 or g1352 or g1353 or g1354 or g1355 or g1356 or g1361 or g1364 or g1365 or g1366 or g1367 or g1370 )
g1361    ( g199 or g205 or g382 or g453 or g617 or g702 or g802 or g824 or g941 or g976 or g1107 or g1176 or g1251 or g1276 or g1305 or g1312 or g1358 or g1360 or g1367 or g1370 or g1371 or g1466 or g1478 )
g1362    ( g35 or g87 or g122 or g478 or g493 or g1042 or g1066 or g1345 or g1352 or g1353 or g1354 or g1355 or g1358 or g1363 or g1365 or g1366 or g1367 or g1369 or g1371 or g1441 )
g1363    ( g100 or g159 or g192 or g360 or g960 or g1202 or g1205 or g1322 or g1345 or g1353 or g1354 or g1355 or g1356 or g1357 or g1358 or g1359 or g1362 or g1365 or g1368 or g1369 or g1370 or g1394 or g1402 or g1475 )
g1364    ( g77 or g626 or g785 or g1182 or g1229 or g1334 or g1354 or g1355 or g1360 or g1366 or g1367 or g1368 or g1369 or g1370 or g1371 or g1374 )
g1365    ( g41 or g83 or g96 or g97 or g286 or g316 or g621 or g891 or g927 or g1018 or g1071 or g1075 or g1355 or g1359 or g1360 or g1362 or g1363 or g1369 or g1370 or g1375 or g1467 or g1491 )
g1366    ( g324 or g339 or g660 or g771 or g929 or g1097 or g1204 or g1356 or g1358 or g1359 or g1360 or g1362 or g1364 or g1371 or g1372 or g1375 or g1376 or g1408 or g1429 or g1432 )
g1367    ( g33 or g128 or g172 or g284 or g430 or g512 or g527 or g579 or g694 or g1357 or g1359 or g1360 or g1361 or g1362 or g1364 or g1368 or g1370 or g1372 or g1373 or g1375 or g1428 )
g1368    ( g54 or g96 or g237 or g373 or g577 or g612 or g758 or g902 or g928 or g1030 or g1181 or g1346 or g1350 or g1358 or g1359 or g1363 or g1364 or g1367 or g1375 or g1377 or g1447 or g1489 )
g1369    ( g198 or g249 or g600 or g912 or g923 or g950 or g1163 or g1260 or g1362 or g1363 or g1364 or g1365 or g1371 or g1373 or g1374 or g1378 or g1475 )
g1370    ( g2 or g86 or g186 or g193 or g316 or g550 or g642 or g953 or g1013 or g1166 or g1191 or g1281 or g1360 or g1361 or g1363 or g1364 or g1365 or g1367 or g1371 or g1372 or g1373 or g1374 or g1375 or g1377 or g1412 or g1430 )
g1371    ( g25 or g210 or g265 or g520 or g804 or g951 or g985 or g991 or g1030 or g1145 or g1158 or g1264 or g1358 or g1361 or g1362 or g1364 or g1366 or g1369 or g1370 or g1375 or g1380 or g1381 or g1441 )
g1372    ( g62 or g246 or g314 or g338 or g539 or g638 or g936 or g974 or g1205 or g1317 or g1366 or g1367 or g1370 or g1376 or g1378 or g1379 or g1380 )
g1373    ( g108 or g440 or g818 or g828 or g932 or g954 or g1367 or g1369 or g1370 or g1374 or g1377 or g1378 or g1380 or g1382 or g1389 )
g1374    ( g26 or g48 or g287 or g463 or g485 or g666 or g763 or g848 or g959 or g1122 or g1254 or g1364 or g1369 or g1370 or g1373 or g1375 or g1377 or g1379 or g1380 )
g1375    ( g374 or g408 or g515 or g589 or g601 or g759 or g809 or g1077 or g1115 or g1172 or g1239 or g1365 or g1366 or g1367 or g1368 or g1370 or g1371 or g1374 or g1376 or g1378 or g1381 or g1382 or g1494 )
g1376    ( g66 or g69 or g109 or g214 or g272 or g520 or g571 or g595 or g1010 or g1157 or g1245 or g1279 or g1321 or g1366 or g1372 or g1375 or g1378 or g1379 or g1382 or g1383 or g1384 )
g1377    ( g290 or g452 or g491 or g844 or g846 or g1187 or g1284 or g1294 or g1368 or g1370 or g1373 or g1374 or g1378 or g1381 or g1382 or g1384 or g1385 or g1387 or g1478 )
g1378    ( g137 or g235 or g382 or g522 or g855 or g907 or g1055 or g1070 or g1318 or g1369 or g1372 or g1373 or g1375 or g1376 or g1377 or g1381 or g1384 or g1388 )
g1379    ( g171 or g205 or g306 or g391 or g450 or g506 or g819 or g827 or g906 or g1297 or g1299 or g1344 or g1372 or g1374 or g1376 or g1383 or g1386 or g1387 )
g1380    ( g149 or g204 or g986 or g1165 or g1371 or g1372 or g1373 or g1374 or g1381 or g1382 or g1383 or g1384 or g1385 or g1386 or g1387 or g1390 or g1415 or g1416 or g1496 )
g1381    ( g50 or g187 or g629 or g683 or g804 or g887 or g1176 or g1241 or g1371 or g1375 or g1377 or g1378 or g1380 or g1382 or g1383 or g1385 or g1386 or g1387 or g1389 )
g1382    ( g71 or g141 or g265 or g543 or g701 or g777 or g806 or g829 or g917 or g1072 or g1217 or g1274 or g1373 or g1375 or g1376 or g1377 or g1380 or g1381 or g1383 or g1385 or g1386 or g1390 or g1391 )
g1383    ( g109 or g125 or g182 or g275 or g316 or g324 or g648 or g654 or g979 or g1034 or g1242 or g1376 or g1379 or g1380 or g1381 or g1382 or g1385 or g1386 or g1387 or g1392 or g1393 or g1454 )
g1384    ( g208 or g250 or g358 or g388 or g655 or g665 or g688 or g970 or g1219 or g1291 or g1376 or g1377 or g1378 or g1380 or g1385 or g1387 or g1388 or g1390 or g1391 or g1392 )
g1385    ( g184 or g613 or g642 or g887 or g1096 or g1377 or g1380 or g1381 or g1382 or g1383 or g1384 or g1386 or g1387 or g1389 or g1390 or g1391 or g1393 or g1394 or g1490 or g1493 )
g1386    ( g71 or g358 or g394 or g433 or g461 or g517 or g668 or g673 or g885 or g1069 or g1210 or g1379 or g1380 or g1381 or g1382 or g1383 or g1385 or g1389 or g1390 or g1391 or g1392 or g1393 or g1394 or g1395 )
g1387    ( g236 or g420 or g432 or g524 or g589 or g794 or g888 or g1011 or g1035 or g1043 or g1164 or g1218 or g1377 or g1379 or g1380 or g1381 or g1383 or g1384 or g1385 or g1388 or g1391 or g1396 or g1397 or g1466 )
g1388    ( g23 or g212 or g582 or g583 or g646 or g1102 or g1112 or g1323 or g1378 or g1384 or g1387 or g1389 or g1390 or g1391 or g1393 or g1396 or g1397 )
g1389    ( g15 or g253 or g282 or g354 or g543 or g645 or g816 or g951 or g963 or g1035 or g1373 or g1381 or g1385 or g1386 or g1388 or g1392 or g1393 or g1395 or g1396 or g1397 or g1398 or g1399 )
g1390    ( g24 or g200 or g259 or g650 or g700 or g722 or g795 or g1018 or g1195 or g1225 or g1380 or g1382 or g1384 or g1385 or g1386 or g1388 or g1391 or g1392 or g1396 or g1412 or g1456 )
g1391    ( g323 or g529 or g575 or g673 or g849 or g872 or g892 or g1246 or g1382 or g1384 or g1385 or g1386 or g1387 or g1388 or g1390 or g1392 or g1393 or g1396 or g1397 or g1398 or g1401 )
g1392    ( g11 or g19 or g68 or g256 or g464 or g583 or g792 or g807 or g871 or g1247 or g1295 or g1383 or g1384 or g1386 or g1389 or g1390 or g1391 or g1393 or g1394 or g1395 or g1396 or g1397 or g1416 or g1474 )
g1393    ( g17 or g93 or g229 or g257 or g355 or g721 or g780 or g787 or g892 or g1022 or g1087 or g1143 or g1330 or g1383 or g1385 or g1386 or g1388 or g1389 or g1391 or g1392 or g1399 or g1403 or g1437 or g1442 or g1489 )
g1394    ( g1 or g251 or g747 or g1043 or g1264 or g1363 or g1385 or g1386 or g1392 or g1395 or g1397 or g1398 or g1401 or g1402 or g1404 )
g1395    ( g172 or g213 or g318 or g574 or g593 or g704 or g756 or g895 or g916 or g1050 or g1254 or g1325 or g1340 or g1386 or g1389 or g1392 or g1394 or g1399 or g1401 or g1402 or g1403 )
g1396    ( g317 or g875 or g1077 or g1233 or g1252 or g1277 or g1302 or g1387 or g1388 or g1389 or g1390 or g1391 or g1392 or g1399 or g1402 or g1404 or g1406 or g1489 )
g1397    ( g64 or g185 or g338 or g737 or g754 or g777 or g883 or g944 or g1048 or g1126 or g1387 or g1388 or g1389 or g1391 or g1392 or g1394 or g1398 or g1401 or g1403 or g1406 )
g1398    ( g181 or g460 or g599 or g711 or g806 or g809 or g923 or g1081 or g1389 or g1391 or g1394 or g1397 or g1399 or g1401 or g1402 or g1404 or g1408 )
g1399    ( g339 or g556 or g599 or g663 or g968 or g1054 or g1065 or g1338 or g1343 or g1389 or g1393 or g1395 or g1396 or g1398 or g1401 or g1402 or g1405 or g1470 )
g1400    ( g50 or g143 or g147 or g425 or g557 or g587 or g815 or g1003 or g1013 or g1203 or g1212 or g1234 or g1401 or g1404 or g1405 or g1408 or g1409 )
g1401    ( g300 or g504 or g1040 or g1154 or g1391 or g1394 or g1395 or g1397 or g1398 or g1399 or g1400 or g1403 or g1404 or g1405 or g1406 or g1407 or g1409 or g1411 )
g1402    ( g60 or g81 or g172 or g227 or g380 or g511 or g652 or g871 or g873 or g970 or g1137 or g1215 or g1363 or g1394 or g1395 or g1396 or g1398 or g1399 or g1403 or g1405 or g1410 or g1412 )
g1403    ( g55 or g120 or g226 or g676 or g737 or g860 or g1159 or g1238 or g1393 or g1395 or g1397 or g1401 or g1402 or g1405 or g1407 or g1413 or g1462 )
g1404    ( g32 or g305 or g759 or g962 or g999 or g1119 or g1394 or g1396 or g1398 or g1400 or g1401 or g1405 or g1406 or g1408 or g1409 or g1411 or g1412 or g1413 or g1429 or g1477 )
g1405    ( g179 or g242 or g774 or g1189 or g1218 or g1250 or g1399 or g1400 or g1401 or g1402 or g1403 or g1404 or g1406 or g1407 or g1408 or g1409 or g1410 or g1412 or g1413 or g1414 )
g1406    ( g49 or g153 or g460 or g529 or g635 or g653 or g663 or g910 or g931 or g942 or g1341 or g1396 or g1397 or g1401 or g1404 or g1405 or g1408 or g1413 or g1414 or g1415 or g1416 )
g1407    ( g32 or g214 or g355 or g604 or g623 or g670 or g680 or g749 or g938 or g1185 or g1254 or g1401 or g1403 or g1405 or g1409 or g1411 or g1412 or g1413 or g1415 )
g1408    ( g30 or g80 or g532 or g588 or g699 or g795 or g810 or g986 or g1107 or g1133 or g1162 or g1366 or g1398 or g1400 or g1404 or g1405 or g1406 or g1412 or g1416 or g1417 or g1418 or g1474 )
g1409    ( g202 or g377 or g438 or g546 or g599 or g857 or g922 or g1035 or g1248 or g1400 or g1401 or g1404 or g1405 or g1407 or g1411 or g1414 or g1415 or g1418 or g1419 )
g1410    ( g289 or g374 or g482 or g760 or g792 or g978 or g986 or g1204 or g1290 or g1329 or g1358 or g1402 or g1405 or g1411 or g1415 or g1417 or g1418 or g1436 )
g1411    ( g129 or g253 or g387 or g478 or g517 or g562 or g687 or g744 or g824 or g847 or g881 or g968 or g1111 or g1154 or g1401 or g1404 or g1407 or g1409 or g1410 or g1414 or g1420 or g1421 or g1441 )
g1412    ( g51 or g188 or g453 or g485 or g557 or g825 or g1002 or g1134 or g1189 or g1198 or g1327 or g1337 or g1370 or g1390 or g1402 or g1404 or g1405 or g1407 or g1408 or g1413 or g1414 or g1416 or g1421 )
g1413    ( g74 or g109 or g143 or g504 or g654 or g963 or g1212 or g1403 or g1404 or g1405 or g1406 or g1407 or g1412 or g1414 or g1420 or g1422 or g1423 or g1451 or g1479 )
g1414    ( g146 or g340 or g353 or g580 or g734 or g914 or g950 or g1017 or g1242 or g1311 or g1340 or g1405 or g1406 or g1409 or g1411 or g1412 or g1413 or g1415 or g1418 or g1420 or g1421 or g1423 or g1424 )
g1415    ( g219 or g278 or g404 or g449 or g461 or g596 or g599 or g715 or g744 or g882 or g1120 or g1380 or g1406 or g1407 or g1409 or g1410 or g1414 or g1416 or g1417 or g1418 or g1421 or g1425 )
g1416    ( g24 or g134 or g473 or g501 or g515 or g605 or g748 or g993 or g1173 or g1293 or g1380 or g1392 or g1406 or g1408 or g1412 or g1415 or g1418 or g1421 or g1424 or g1426 )
g1417    ( g347 or g393 or g550 or g573 or g704 or g910 or g1080 or g1230 or g1408 or g1410 or g1415 or g1418 or g1423 or g1425 or g1426 or g1427 )
g1418    ( g144 or g180 or g284 or g385 or g679 or g695 or g840 or g846 or g915 or g1036 or g1129 or g1192 or g1408 or g1409 or g1410 or g1414 or g1415 or g1416 or g1417 or g1419 or g1420 or g1421 or g1423 )
g1419    ( g7 or g17 or g26 or g393 or g607 or g628 or g709 or g869 or g1191 or g1409 or g1418 or g1420 or g1421 or g1422 or g1423 or g1425 or g1427 )
g1420    ( g113 or g173 or g225 or g236 or g342 or g521 or g943 or g1024 or g1096 or g1282 or g1411 or g1413 or g1414 or g1418 or g1419 or g1421 or g1422 or g1423 or g1426 or g1428 or g1429 )
g1421    ( g39 or g218 or g313 or g341 or g435 or g598 or g772 or g889 or g921 or g984 or g1411 or g1412 or g1414 or g1415 or g1416 or g1418 or g1419 or g1420 or g1423 or g1424 or g1426 or g1428 or g1430 )
g1422    ( g79 or g277 or g310 or g710 or g806 or g1075 or g1178 or g1413 or g1419 or g1420 or g1424 or g1427 or g1428 or g1429 or g1431 or g1432 )
g1423    ( g77 or g500 or g633 or g779 or g1036 or g1075 or g1413 or g1414 or g1417 or g1418 or g1419 or g1420 or g1421 or g1424 or g1425 or g1427 or g1430 or g1433 or g1449 or g1486 )
g1424    ( g149 or g301 or g438 or g516 or g723 or g850 or g1110 or g1141 or g1414 or g1416 or g1421 or g1422 or g1423 or g1426 or g1427 or g1430 or g1431 or g1434 )
g1425    ( g29 or g31 or g251 or g285 or g318 or g479 or g627 or g654 or g692 or g1001 or g1135 or g1143 or g1343 or g1415 or g1417 or g1419 or g1423 or g1427 or g1428 or g1431 or g1432 )
g1426    ( g35 or g233 or g284 or g324 or g460 or g768 or g1086 or g1271 or g1416 or g1417 or g1420 or g1421 or g1424 or g1427 or g1428 or g1429 or g1430 or g1436 )
g1427    ( g116 or g503 or g525 or g733 or g772 or g780 or g923 or g956 or g1137 or g1258 or g1340 or g1353 or g1417 or g1419 or g1422 or g1423 or g1424 or g1425 or g1426 or g1435 )
g1428    ( g219 or g672 or g939 or g1043 or g1247 or g1367 or g1420 or g1421 or g1422 or g1425 or g1426 or g1429 or g1431 or g1433 or g1434 or g1436 or g1437 )
g1429    ( g16 or g35 or g80 or g140 or g532 or g969 or g1122 or g1182 or g1248 or g1366 or g1404 or g1420 or g1422 or g1426 or g1428 or g1430 or g1433 or g1437 or g1438 or g1439 )
g1430    ( g594 or g771 or g788 or g807 or g1300 or g1370 or g1421 or g1423 or g1424 or g1426 or g1429 or g1431 or g1432 or g1433 or g1434 or g1436 or g1438 or g1440 )
g1431    ( g362 or g419 or g473 or g534 or g730 or g841 or g1092 or g1422 or g1424 or g1425 or g1428 or g1430 or g1434 or g1435 or g1436 or g1438 or g1439 or g1441 )
g1432    ( g171 or g180 or g459 or g700 or g1044 or g1308 or g1366 or g1422 or g1425 or g1430 or g1433 or g1436 or g1438 or g1441 or g1442 or g1466 )
g1433    ( g219 or g816 or g1147 or g1180 or g1187 or g1195 or g1340 or g1423 or g1428 or g1429 or g1430 or g1432 or g1434 or g1435 or g1437 or g1439 or g1440 or g1441 )
g1434    ( g138 or g179 or g226 or g242 or g433 or g554 or g770 or g867 or g1032 or g1146 or g1183 or g1261 or g1424 or g1428 or g1430 or g1431 or g1433 or g1438 or g1443 )
g1435    ( g42 or g108 or g167 or g323 or g427 or g435 or g509 or g629 or g745 or g936 or g1089 or g1163 or g1170 or g1232 or g1427 or g1431 or g1433 or g1436 or g1437 or g1438 or g1439 or g1440 )
g1436    ( g85 or g315 or g468 or g579 or g656 or g1141 or g1148 or g1410 or g1426 or g1428 or g1430 or g1431 or g1432 or g1435 or g1437 or g1438 or g1441 or g1442 or g1443 or g1444 or g1448 )
g1437    ( g110 or g347 or g360 or g387 or g486 or g678 or g685 or g814 or g843 or g854 or g981 or g1083 or g1209 or g1393 or g1428 or g1429 or g1433 or g1435 or g1436 or g1438 or g1440 or g1444 or g1445 )
g1438    ( g60 or g64 or g477 or g694 or g1106 or g1263 or g1429 or g1430 or g1431 or g1432 or g1434 or g1435 or g1436 or g1437 or g1439 or g1441 or g1442 or g1443 or g1444 or g1445 or g1446 or g1448 )
g1439    ( g203 or g233 or g322 or g492 or g523 or g547 or g597 or g828 or g851 or g1230 or g1429 or g1431 or g1433 or g1435 or g1438 or g1440 or g1441 or g1443 or g1444 or g1445 or g1447 or g1448 or g1499 )
g1440    ( g152 or g214 or g245 or g329 or g369 or g582 or g596 or g635 or g713 or g742 or g808 or g978 or g1228 or g1273 or g1297 or g1328 or g1350 or g1430 or g1433 or g1435 or g1437 or g1439 or g1441 or g1442 or g1445 or g1446 or g1448 )
g1441    ( g118 or g489 or g739 or g911 or g928 or g1248 or g1362 or g1371 or g1411 or g1431 or g1432 or g1433 or g1436 or g1438 or g1439 or g1440 or g1442 or g1445 or g1448 or g1450 or g1451 )
g1442    ( g64 or g67 or g92 or g210 or g313 or g377 or g555 or g668 or g672 or g1393 or g1432 or g1436 or g1438 or g1440 or g1441 or g1443 or g1445 or g1449 or g1450 )
g1443    ( g98 or g146 or g230 or g318 or g383 or g701 or g799 or g919 or g1039 or g1151 or g1193 or g1243 or g1262 or g1434 or g1436 or g1438 or g1439 or g1442 or g1445 or g1451 or g1457 or g1458 )
g1444    ( g9 or g235 or g260 or g714 or g833 or g846 or g1002 or g1103 or g1224 or g1436 or g1437 or g1438 or g1439 or g1445 or g1448 or g1450 or g1452 or g1453 or g1454 )
g1445    ( g6 or g58 or g96 or g335 or g556 or g639 or g756 or g906 or g908 or g911 or g1078 or g1180 or g1253 or g1304 or g1437 or g1438 or g1439 or g1440 or g1441 or g1442 or g1443 or g1444 or g1448 or g1449 or g1450 or g1453 or g1455 )
g1446    ( g22 or g56 or g258 or g936 or g1136 or g1196 or g1438 or g1440 or g1448 or g1450 or g1452 or g1453 or g1455 or g1456 or g1493 or g1496 )
g1447    ( g52 or g307 or g336 or g347 or g564 or g663 or g913 or g1107 or g1159 or g1168 or g1368 or g1439 or g1448 or g1450 or g1451 or g1452 or g1454 )
g1448    ( g49 or g152 or g210 or g494 or g690 or g695 or g1134 or g1339 or g1436 or g1438 or g1439 or g1440 or g1441 or g1444 or g1445 or g1446 or g1447 or g1449 or g1451 )
g1449    ( g367 or g587 or g642 or g666 or g758 or g892 or g1111 or g1319 or g1331 or g1423 or g1442 or g1445 or g1448 or g1450 or g1451 or g1452 or g1455 or g1456 or g1457 )
g1450    ( g116 or g141 or g157 or g158 or g396 or g420 or g599 or g735 or g774 or g972 or g993 or g1123 or g1236 or g1338 or g1441 or g1442 or g1444 or g1445 or g1446 or g1447 or g1449 or g1452 or g1457 or g1458 or g1482 )
g1451    ( g11 or g16 or g128 or g305 or g440 or g569 or g663 or g743 or g964 or g1413 or g1441 or g1443 or g1447 or g1448 or g1449 or g1453 or g1455 or g1456 or g1459 or g1460 or g1461 )
g1452    ( g55 or g99 or g193 or g245 or g486 or g1018 or g1053 or g1126 or g1147 or g1229 or g1350 or g1444 or g1446 or g1447 or g1449 or g1450 or g1453 or g1455 or g1457 or g1459 or g1462 )
g1453    ( g166 or g355 or g362 or g411 or g525 or g700 or g741 or g766 or g799 or g829 or g1164 or g1234 or g1337 or g1444 or g1445 or g1446 or g1451 or g1452 or g1454 or g1458 or g1462 )
g1454    ( g461 or g904 or g977 or g1093 or g1298 or g1383 or g1444 or g1447 or g1453 or g1455 or g1456 or g1457 or g1458 or g1461 or g1464 )
g1455    ( g58 or g471 or g487 or g498 or g913 or g939 or g1059 or g1127 or g1445 or g1446 or g1449 or g1451 or g1452 or g1454 or g1456 or g1457 or g1458 or g1459 or g1463 or g1464 or g1465 )
g1456    ( g18 or g204 or g768 or g955 or g965 or g980 or g1034 or g1390 or g1446 or g1449 or g1451 or g1454 or g1455 or g1457 or g1459 or g1460 or g1465 or g1466 )
g1457    ( g196 or g272 or g296 or g675 or g883 or g909 or g1119 or g1225 or g1238 or g1313 or g1443 or g1449 or g1450 or g1452 or g1454 or g1455 or g1456 or g1458 or g1459 or g1462 or g1463 or g1464 or g1465 )
