Gene  Rule 
g1343    ( g70 or g127 or g235 or g447 or g461 or g820 or g903 or g909 or g1045 or g1108 or g1321 or g1449 or g1450 or g1462 or g1488 )
g1344    ( g139 or g327 or g493 or g554 or g616 or g624 or g753 or g870 or g896 or g968 or g976 or g1008 or g1176 or g1263 or g1476 )
g1345    ( g26 or g39 or g215 or g514 or g694 or g708 or g811 or g1108 or g1121 or g1160 or g1343 or g1356 )
g1346    ( g9 or g14 or g251 or g334 or g428 or g472 or g536 or g681 or g732 or g834 or g887 or g952 or g986 or g1134 or g1142 or g1191 or g1215 or g1240 or g1246 or g1400 or g1422 or g1433 or g1486 )
g1347    ( g25 or g37 or g109 or g361 or g426 or g545 or g563 or g708 or g770 or g792 or g825 or g1072 or g1256 or g1320 or g1375 or g1466 )
g1348    ( g56 or g261 or g436 or g657 or g725 or g921 or g945 or g1027 or g1029 or g1048 or g1160 )
g1349    ( g18 or g232 or g468 or g487 or g638 or g643 or g695 or g710 or g788 or g849 or g863 or g876 or g998 or g1125 or g1196 )
g1350    ( g56 or g166 or g238 or g390 or g413 or g414 or g426 or g652 or g881 or g949 or g1119 or g1152 or g1312 or g1316 )
g1351    ( g13 or g18 or g455 or g643 or g692 or g695 or g790 or g952 or g1196 or g1228 or g1229 or g1305 or g1319 or g1358 or g1387 or g1460 )
g1352    ( g176 or g282 or g338 or g370 or g467 or g816 or g900 or g916 or g934 or g1213 or g1276 or g1428 or g1498 )
g1353    ( g238 or g412 or g510 or g645 or g666 or g712 or g749 or g935 or g1005 or g1163 or g1385 or g1428 )
g1354    ( g15 or g82 or g99 or g127 or g178 or g332 or g527 or g606 or g967 or g1031 or g1090 or g1135 or g1175 or g1282 or g1428 )
g1355    ( g272 or g366 or g692 or g732 or g986 or g1074 or g1391 or g1419 )
g1356    ( g70 or g111 or g189 or g338 or g387 or g390 or g773 or g1240 or g1302 or g1358 or g1460 )
g1357    ( g89 or g326 or g438 or g614 or g734 or g798 or g1063 or g1071 or g1085 or g1151 or g1284 or g1318 or g1380 or g1420 or g1421 or g1438 or g1489 )
g1358    ( g59 or g145 or g320 or g428 or g472 or g526 or g798 or g815 or g1016 or g1141 or g1149 or g1169 or g1391 or g1488 )
g1359    ( g197 or g254 or g508 or g532 or g568 or g639 or g711 or g747 or g927 or g1014 or g1233 or g1363 or g1456 or g1467 or g1496 )
g1360    ( g4 or g241 or g387 or g664 or g770 or g788 or g792 or g1120 or g1135 )
g1361    ( g31 or g89 or g242 or g299 or g458 or g578 or g729 or g884 or g972 or g1276 or g1309 or g1478 or g1489 )
g1362    ( g20 or g134 or g153 or g186 or g310 or g361 or g373 or g374 or g385 or g398 or g573 or g752 or g759 or g934 or g967 or g1030 or g1175 or g1312 or g1383 )
g1363    ( g25 or g143 or g256 or g642 or g726 or g760 or g805 or g885 or g1198 or g1354 or g1449 or g1452 )
g1364    ( g26 or g157 or g461 or g473 or g615 or g631 or g634 or g638 or g781 or g804 or g823 or g921 or g1070 or g1137 )
g1365    ( g9 or g280 or g463 or g589 or g643 or g716 or g747 or g752 or g773 or g797 or g838 or g928 or g1071 or g1149 or g1236 or g1300 or g1445 or g1454 )
g1366    ( g55 or g289 or g595 or g787 or g978 or g1030 or g1158 or g1222 )
g1367    ( g61 or g124 or g203 or g256 or g276 or g471 or g716 or g718 or g971 or g1121 or g1276 or g1370 or g1400 )
g1368    ( g82 or g97 or g178 or g289 or g452 or g679 or g748 or g751 or g754 or g797 or g838 or g1084 or g1274 or g1315 or g1388 or g1467 )
g1369    ( g73 or g438 or g493 or g541 or g701 or g872 or g900 or g1201 or g1280 or g1361 )
g1370    ( g17 or g219 or g256 or g324 or g426 or g559 or g590 or g639 or g716 or g740 or g749 or g793 or g1014 or g1084 or g1096 or g1193 or g1274 or g1280 or g1311 or g1488 )
g1371    ( g123 or g138 or g160 or g223 or g482 or g532 or g776 or g838 or g839 or g952 or g1003 or g1254 or g1305 or g1358 or g1403 or g1430 or g1454 or g1494 )
g1372    ( g115 or g186 or g254 or g378 or g390 or g414 or g431 or g446 or g448 or g555 or g620 or g673 or g855 or g986 or g1232 or g1280 or g1419 or g1459 )
g1373    ( g218 or g226 or g256 or g260 or g415 or g435 or g534 or g1084 or g1098 or g1293 or g1294 or g1358 )
g1374    ( g25 or g78 or g251 or g293 or g473 or g536 or g876 or g898 or g1001 or g1199 or g1451 )
g1375    ( g111 or g124 or g297 or g318 or g327 or g427 or g433 or g436 or g551 or g687 or g734 or g901 or g945 or g968 or g1031 or g1149 or g1419 )
g1376    ( g102 or g103 or g193 or g474 or g524 or g527 or g618 or g817 or g960 or g1006 or g1104 or g1360 or g1410 or g1460 )
g1377    ( g22 or g53 or g391 or g412 or g432 or g658 or g701 or g805 or g991 or g1001 or g1061 or g1092 or g1432 )
g1378    ( g115 or g166 or g750 or g805 or g839 or g1062 or g1193 or g1404 or g1483 or g1491 )
g1379    ( g46 or g68 or g118 or g217 or g288 or g427 or g467 or g793 or g815 or g825 or g844 or g1193 or g1237 or g1273 or g1319 or g1326 or g1361 or g1398 or g1400 or g1421 or g1462 )
g1380    ( g138 or g175 or g280 or g458 or g473 or g505 or g752 or g773 or g793 or g978 or g1349 or g1369 )
g1381    ( g59 or g170 or g257 or g419 or g563 or g573 or g594 or g856 or g1014 or g1306 )
g1382    ( g127 or g278 or g400 or g471 or g624 or g635 or g674 or g731 or g1418 )
g1383    ( g31 or g45 or g153 or g198 or g221 or g250 or g299 or g428 or g436 or g458 or g631 or g642 or g807 or g867 or g898 or g921 or g1010 or g1031 or g1108 or g1232 or g1316 or g1363 or g1364 or g1496 )
g1384    ( g130 or g201 or g235 or g241 or g297 or g514 or g923 or g1072 or g1156 or g1201 or g1228 or g1298 or g1350 or g1409 or g1496 )
g1385    ( g22 or g25 or g59 or g135 or g171 or g376 or g734 or g740 or g1222 or g1314 or g1350 )
g1386    ( g36 or g210 or g338 or g494 or g726 or g749 or g820 or g850 or g852 or g1063 or g1156 or g1183 or g1253 or g1296 or g1337 or g1385 )
g1387    ( g41 or g432 or g436 or g471 or g673 or g678 or g817 or g820 or g934 or g1085 or g1160 or g1189 or g1300 )
g1388    ( g35 or g189 or g257 or g321 or g362 or g405 or g412 or g471 or g502 or g520 or g612 or g641 or g673 or g694 or g729 or g751 or g860 or g978 or g1051 or g1300 or g1302 or g1466 or g1485 )
g1389    ( g168 or g356 or g365 or g377 or g752 or g881 or g1117 or g1375 or g1419 or g1452 or g1486 )
g1390    ( g54 or g201 or g344 or g373 or g415 or g452 or g521 or g758 or g797 or g1044 or g1256 or g1312 or g1391 or g1416 or g1432 or g1467 )
g1391    ( g25 or g34 or g60 or g116 or g758 or g830 or g1183 or g1351 )
g1392    ( g620 or g817 or g855 or g893 or g978 or g1001 or g1046 or g1062 or g1289 or g1320 or g1383 or g1410 )
g1393    ( g139 or g171 or g184 or g223 or g480 or g695 or g710 or g759 or g763 or g809 or g824 or g930 or g968 or g1005 or g1014 or g1213 or g1296 or g1337 or g1345 )
g1394    ( g51 or g109 or g160 or g408 or g504 or g590 or g774 or g815 or g824 or g1080 or g1090 or g1108 or g1360 or g1432 or g1460 )
g1395    ( g75 or g134 or g153 or g257 or g464 or g699 or g718 or g816 or g872 or g1048 or g1217 or g1229 or g1428 or g1445 or g1486 )
g1396    ( g137 or g361 or g439 or g657 or g750 or g934 or g960 or g976 or g1051 or g1369 or g1400 or g1441 or g1478 )
g1397    ( g73 or g273 or g349 or g426 or g445 or g868 or g872 or g880 or g951 or g1045 or g1108 or g1222 or g1316 )
g1398    ( g112 or g433 or g568 or g618 or g639 or g698 or g707 or g725 or g761 or g792 or g844 or g1280 or g1310 or g1312 or g1329 or g1433 or g1466 )
g1399    ( g8 or g42 or g150 or g181 or g210 or g213 or g288 or g420 or g482 or g536 or g681 or g855 or g876 or g1016 or g1116 or g1263 or g1314 or g1375 or g1396 or g1428 or g1476 )
g1400    ( g73 or g103 or g175 or g177 or g260 or g317 or g338 or g339 or g413 or g512 or g670 or g749 or g975 or g1062 or g1086 or g1216 )
g1401    ( g53 or g103 or g175 or g378 or g385 or g470 or g508 or g554 or g700 or g759 or g833 or g968 or g1051 or g1111 or g1168 or g1176 or g1205 or g1244 or g1462 )
g1402    ( g302 or g431 or g526 or g634 or g830 or g841 or g976 or g1116 or g1142 or g1189 or g1414 )
g1403    ( g37 or g223 or g1074 or g1136 or g1345 or g1364 )
g1404    ( g93 or g144 or g327 or g424 or g455 or g544 or g545 or g595 or g748 or g751 or g975 or g1282 or g1316 )
g1405    ( g9 or g193 or g326 or g480 or g607 or g671 or g872 or g1265 or g1467 )
g1406    ( g9 or g162 or g332 or g365 or g458 or g688 or g702 or g729 or g975 or g1148 or g1149 or g1233 or g1420 )
g1407    ( g135 or g176 or g193 or g306 or g317 or g337 or g400 or g408 or g439 or g470 or g520 or g551 or g716 or g722 or g761 or g836 or g876 or g898 or g1039 or g1175 or g1305 or g1456 or g1496 )
g1408    ( g90 or g373 or g458 or g500 or g563 or g650 or g811 or g824 or g893 or g1120 or g1149 or g1282 )
g1409    ( g378 or g419 or g677 or g693 or g823 or g850 or g857 or g923 or g967 or g1095 or g1165 or g1205 or g1284 or g1351 )
g1410    ( g56 or g219 or g379 or g548 or g673 or g836 or g1029 or g1224 or g1316 or g1485 )
g1411    ( g15 or g26 or g198 or g203 or g991 or g1073 or g1236 or g1298 or g1300 or g1360 )
g1412    ( g13 or g124 or g201 or g332 or g541 or g555 or g722 or g731 or g1046 or g1313 or g1333 or g1354 or g1486 )
g1413    ( g9 or g208 or g276 or g446 or g528 or g686 or g694 or g732 or g872 or g896 or g1321 or g1343 or g1351 or g1375 or g1396 or g1476 or g1491 or g1494 )
g1414    ( g70 or g246 or g473 or g607 or g673 or g930 or g1008 or g1048 or g1178 or g1274 or g1309 )
g1415    ( g53 or g97 or g171 or g198 or g302 or g345 or g428 or g1120 or g1149 or g1185 or g1225 or g1313 )
g1416    ( g44 or g89 or g96 or g141 or g144 or g150 or g280 or g356 or g458 or g525 or g686 or g694 or g944 or g997 or g1013 or g1111 or g1116 or g1125 or g1228 or g1410 )
g1417    ( g455 or g464 or g520 or g608 or g694 or g742 or g844 or g887 or g1037 or g1098 or g1134 or g1157 or g1199 or g1280 or g1432 )
g1418    ( g53 or g127 or g173 or g175 or g261 or g288 or g433 or g544 or g781 or g815 or g921 or g1050 or g1104 or g1136 or g1185 or g1193 or g1202 or g1400 )
g1419    ( g21 or g22 or g75 or g306 or g405 or g556 or g699 or g708 or g784 or g885 or g1042 or g1216 or g1239 or g1361 or g1375 or g1400 )
g1420    ( g45 or g97 or g143 or g153 or g157 or g208 or g438 or g474 or g531 or g541 or g589 or g855 or g941 or g1046 or g1075 or g1188 or g1213 )
g1421    ( g21 or g215 or g241 or g448 or g555 or g556 or g590 or g679 or g729 or g743 or g958 or g976 or g1046 or g1048 or g1096 or g1298 or g1420 or g1476 or g1491 )
g1422    ( g82 or g177 or g178 or g253 or g268 or g322 or g520 or g695 or g707 or g833 or g901 or g951 or g998 or g1409 or g1413 or g1418 or g1485 )
g1423    ( g25 or g114 or g150 or g175 or g359 or g433 or g544 or g1080 or g1294 or g1438 )
g1424    ( g9 or g318 or g324 or g361 or g387 or g420 or g455 or g470 or g520 or g620 or g629 or g770 or g1201 or g1267 or g1302 or g1331 or g1388 or g1418 or g1423 )
g1425    ( g4 or g99 or g138 or g157 or g254 or g458 or g544 or g890 or g951 or g968 or g976 or g1045 or g1072 or g1189 or g1190 or g1280 or g1388 )
g1426    ( g22 or g103 or g150 or g262 or g603 or g615 or g863 or g1074 or g1155 or g1191 or g1265 or g1336 or g1361 or g1462 )
g1427    ( g201 or g625 or g641 or g764 or g771 or g797 or g901 or g906 or g1116 or g1198 or g1393 or g1456 or g1466 )
g1428    ( g116 or g164 or g242 or g345 or g458 or g607 or g770 or g836 or g911 or g974 or g1027 or g1031 or g1186 or g1348 or g1413 )
g1429    ( g218 or g232 or g770 or g788 or g824 or g846 or g1020 or g1121 or g1302 or g1364 or g1434 )
g1430    ( g78 or g109 or g282 or g317 or g398 or g464 or g671 or g687 or g776 or g850 or g901 or g944 or g960 or g1037 or g1092 or g1314 or g1421 )
g1431    ( g16 or g189 or g192 or g322 or g374 or g484 or g551 or g563 or g687 or g752 or g845 or g975 or g1059 or g1074 or g1093 or g1259 or g1289 or g1298 or g1370 or g1375 or g1469 or g1478 or g1485 )
g1432    ( g68 or g143 or g188 or g235 or g257 or g681 or g846 or g1105 or g1136 or g1143 or g1198 or g1254 or g1267 or g1300 or g1311 or g1343 )
g1433    ( g397 or g473 or g551 or g621 or g645 or g658 or g722 or g856 or g991 or g1165 or g1229 or g1244 or g1293 or g1311 or g1336 or g1438 or g1486 or g1496 or g1498 )
g1434    ( g232 or g246 or g261 or g326 or g390 or g527 or g528 or g573 or g712 or g880 or g917 or g1044 or g1080 or g1189 or g1229 or g1451 or g1469 )
g1435    ( g37 or g78 or g262 or g370 or g563 or g592 or g726 or g834 or g881 or g901 or g975 or g1031 or g1244 or g1293 or g1304 or g1351 or g1379 or g1496 )
g1436    ( g55 or g197 or g208 or g459 or g594 or g639 or g642 or g845 or g1059 or g1239 or g1282 or g1354 or g1441 )
g1437    ( g35 or g44 or g108 or g170 or g273 or g306 or g530 or g634 or g672 or g702 or g792 or g917 or g1185 or g1202 or g1498 )
g1438    ( g15 or g193 or g314 or g846 or g868 or g1030 or g1163 or g1189 or g1205 or g1433 or g1451 )
g1439    ( g193 or g508 or g783 or g838 or g1065 or g1075 or g1193 or g1416 or g1491 )
g1440    ( g150 or g219 or g232 or g273 or g292 or g324 or g408 or g472 or g559 or g770 or g849 or g951 or g1189 or g1312 )
g1441    ( g171 or g186 or g188 or g246 or g459 or g504 or g519 or g527 or g545 or g797 or g798 or g1090 or g1158 or g1196 or g1232 or g1236 or g1358 or g1369 or g1383 or g1451 or g1496 )
g1442    ( g14 or g117 or g208 or g238 or g299 or g413 or g428 or g435 or g551 or g823 or g838 or g863 or g1061 or g1202 or g1379 or g1454 or g1488 )
g1443    ( g54 or g177 or g322 or g480 or g616 or g697 or g705 or g817 or g1108 or g1121 or g1157 or g1176 or g1294 or g1356 or g1409 )
g1444    ( g61 or g130 or g150 or g198 or g310 or g324 or g428 or g774 or g787 or g849 or g880 or g885 or g1062 or g1080 or g1168 or g1213 or g1284 or g1350 or g1391 or g1400 )
g1445    ( g135 or g197 or g288 or g524 or g541 or g606 or g614 or g974 or g1065 or g1273 or g1363 )
g1446    ( g177 or g233 or g487 or g527 or g694 or g805 or g1063 or g1072 or g1136 or g1234 or g1254 or g1282 or g1350 or g1452 or g1488 )
g1447    ( g20 or g226 or g486 or g639 or g764 or g770 or g805 or g857 or g872 or g1063 or g1267 or g1364 or g1380 or g1398 or g1440 )
g1448    ( g50 or g398 or g701 or g724 or g867 or g879 or g1095 or g1180 or g1246 or g1375 or g1486 )
g1449    ( g138 or g144 or g250 or g500 or g534 or g629 or g732 or g750 or g839 or g941 or g998 or g1018 or g1137 or g1216 or g1222 or g1309 or g1456 )
g1450    ( g90 or g262 or g464 or g816 or g1073 or g1098 or g1119 or g1250 or g1459 )
g1451    ( g56 or g160 or g203 or g262 or g379 or g629 or g643 or g705 or g710 or g793 or g857 or g911 or g925 or g974 or g1092 or g1167 or g1239 or g1341 or g1370 )
g1452    ( g104 or g117 or g213 or g361 or g400 or g493 or g525 or g563 or g666 or g788 or g1183 or g1341 or g1410 or g1434 )
g1453    ( g134 or g186 or g192 or g520 or g534 or g701 or g823 or g833 or g908 or g991 or g1061 or g1125 or g1186 or g1198 or g1263 or g1305 )
g1454    ( g70 or g612 or g893 or g1027 or g1345 or g1476 )
g1455    ( g153 or g687 or g781 or g857 or g971 or g1080 or g1086 or g1205 or g1244 or g1316 or g1389 or g1413 )
g1456    ( g467 or g472 or g512 or g867 or g885 or g949 or g1051 or g1190 or g1198 or g1380 or g1452 )
g1457    ( g242 or g447 or g534 or g642 or g843 or g903 or g927 or g935 or g1018 or g1135 or g1188 or g1193 or g1276 or g1320 or g1348 or g1361 or g1410 or g1420 )
g1458    ( g221 or g345 or g396 or g487 or g748 or g965 or g1074 or g1097 or g1099 or g1208 or g1256 or g1305 or g1389 or g1445 or g1450 )
g1459    ( g27 or g39 or g56 or g71 or g111 or g141 or g419 or g514 or g697 or g870 or g1071 or g1235 or g1305 or g1333 or g1391 or g1494 )
g1460    ( g66 or g687 or g700 or g860 or g975 or g1098 or g1244 or g1253 or g1406 or g1433 )
g1461    ( g14 or g60 or g170 or g223 or g282 or g296 or g297 or g510 or g528 or g621 or g972 or g975 or g1086 or g1111 or g1185 or g1369 or g1409 or g1445 or g1478 )
g1462    ( g525 or g555 or g1031 or g1046 or g1168 or g1229 or g1361 )
g1463    ( g170 or g192 or g242 or g246 or g635 or g770 or g774 or g833 or g834 or g908 or g915 or g976 or g1006 or g1062 or g1095 or g1188 or g1236 or g1349 or g1433 or g1467 or g1498 )
g1464    ( g379 or g513 or g584 or g698 or g941 or g951 or g1035 or g1120 or g1158 or g1239 or g1478 )
g1465    ( g42 or g153 or g197 or g217 or g458 or g707 or g708 or g716 or g758 or g798 or g849 or g867 or g960 or g1111 or g1135 or g1165 or g1385 )
g1466    ( g188 or g272 or g399 or g445 or g825 or g860 or g885 or g960 or g1120 or g1143 or g1201 or g1250 or g1416 or g1421 )
g1467    ( g116 or g223 or g480 or g508 or g625 or g797 or g898 or g1341 )
g1468    ( g56 or g215 or g221 or g282 or g505 or g658 or g681 or g788 or g841 or g952 or g1116 or g1276 or g1345 or g1350 or g1351 or g1483 )
g1469    ( g509 or g561 or g752 or g807 or g1010 or g1037 or g1085 or g1125 or g1302 or g1312 or g1389 )
g1470    ( g31 or g46 or g109 or g137 or g178 or g238 or g457 or g603 or g651 or g824 or g927 or g965 or g1003 or g1048 or g1237 or g1312 )
g1471    ( g35 or g173 or g251 or g579 or g700 or g707 or g881 or g898 or g1157 or g1201 or g1250 or g1452 or g1478 )
g1472    ( g246 or g273 or g678 or g694 or g700 or g915 or g1121 or g1298 or g1354 )
g1473    ( g15 or g168 or g299 or g435 or g573 or g652 or g833 or g846 or g946 or g1090 or g1208 or g1391 or g1410 or g1416 or g1428 )
g1474    ( g78 or g194 or g197 or g251 or g606 or g734 or g893 or g949 or g1050 or g1191 or g1398 )
g1475    ( g35 or g112 or g194 or g452 or g584 or g620 or g817 or g885 or g892 or g1293 or g1304 or g1375 )
g1476    ( g41 or g427 or g527 or g678 or g687 or g749 or g850 or g925 or g934 or g1013 or g1125 or g1183 or g1191 or g1315 or g1409 or g1456 )
g1477    ( g19 or g217 or g246 or g534 or g707 or g853 or g867 or g1029 or g1104 or g1160 or g1229 or g1246 or g1325 )
g1478    ( g366 or g399 or g867 or g890 or g998 or g1018 or g1120 or g1369 or g1370 or g1485 )
g1479    ( g66 or g117 or g174 or g219 or g482 or g748 or g781 or g833 or g1013 or g1035 or g1280 or g1298 or g1316 or g1321 or g1354 or g1459 )
g1480    ( g21 or g44 or g66 or g134 or g233 or g590 or g666 or g697 or g731 or g804 or g951 or g1008 or g1046 or g1178 or g1364 or g1498 )
g1481    ( g56 or g345 or g633 or g693 or g991 or g1092 or g1183 or g1325 or g1363 or g1393 or g1413 or g1485 )
g1482    ( g34 or g306 or g486 or g694 or g885 or g945 or g975 or g1061 or g1071 or g1132 or g1329 or g1440 or g1491 )
g1483    ( g16 or g55 or g494 or g512 or g573 or g743 or g879 or g945 or g1042 or g1074 or g1169 or g1198 or g1348 or g1358 or g1360 or g1393 or g1400 )
g1484    ( g299 or g338 or g446 or g588 or g608 or g660 or g716 or g846 or g1134 or g1215 or g1284 or g1360 or g1383 or g1466 or g1498 )
g1485    ( g45 or g68 or g127 or g536 or g638 or g678 or g748 or g838 or g1059 or g1311 or g1319 or g1321 or g1398 or g1460 )
g1486    ( g391 or g412 or g473 or g708 or g731 or g944 or g978 or g1008 or g1189 or g1350 or g1414 or g1440 )
g1487    ( g39 or g49 or g376 or g616 or g658 or g697 or g836 or g934 or g1358 )
g1488    ( g168 or g174 or g383 or g415 or g666 or g710 or g758 or g885 or g1196 or g1284 or g1304 or g1310 or g1325 or g1389 )
g1489    ( g361 or g382 or g400 or g445 or g614 or g635 or g722 or g887 or g961 or g1098 or g1136 or g1498 )
g1490    ( g238 or g250 or g260 or g359 or g505 or g651 or g679 or g767 or g805 or g816 or g867 or g951 or g1070 or g1092 or g1168 or g1207 or g1246 or g1343 or g1451 or g1494 )
g1491    ( g26 or g241 or g510 or g621 or g792 or g816 or g909 or g975 or g1160 or g1169 or g1235 or g1341 )
